time,tasmin,tasmax,pcp,week_of_year
2019-09-03,6.7,20.4,0.0,36
2019-09-04,7.9,15.5,0.2,36
2019-09-05,4.4,19.2,0.0,36
2019-09-06,6.7,18.4,0.3,36
2019-09-07,9.4,17.5,4.4,36
2019-09-08,10.1,11.8,2.9,36
2019-09-09,8.3,11.6,0.0,36
