wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
0.0, 82.0, 9.2, 0.0, 11.7, 7.3, 14.7, 14.1, 3.0, 0.0, 1.0, 80.0,2021-07-09 00:00:00,28
259.0, 81.0, 9.4, 0.0, 10.9, 2.5, 14.1, 12.7, 353.0, 0.0, 1.0, 88.0,2021-07-09 01:00:00,28
44.0, 80.0, 7.3, 0.0, 10.7, 6.6, 14.1, 11.8, 0.0, 0.0, 1.0, 87.0,2021-07-09 02:00:00,28
38.0, 88.0, 2.5, 0.0, 10.8, 5.5, 12.7, 10.5, 259.0, 0.0, 1.0, 95.0,2021-07-09 03:00:00,28
27.0, 87.0, 6.6, 0.0, 9.7, 5.3, 11.8, 10.1, 44.0, 0.0, 1.0, 95.0,2021-07-09 04:00:00,28
38.0, 95.0, 5.5, 0.0, 9.7, 3.9, 10.5, 13.6, 38.0, 0.0, 1.0, 80.0,2021-07-09 05:00:00,28
273.0, 95.0, 5.3, 0.0, 9.3, 2.8, 10.1, 16.4, 27.0, 0.0, 1.0, 66.0,2021-07-09 06:00:00,28
256.0, 80.0, 3.9, 0.0, 10.2, 3.4, 13.6, 19.4, 38.0, 0.0, 1.0, 59.0,2021-07-09 07:00:00,28
46.0, 66.0, 2.8, 0.0, 10.0, 6.4, 16.4, 23.8, 273.0, 0.0, 1.0, 40.0,2021-07-09 08:00:00,28
220.0, 59.0, 3.4, 0.0, 11.2, 8.1, 19.4, 25.8, 256.0, 0.0, 1.0, 38.0,2021-07-09 09:00:00,28
212.0, 40.0, 6.4, 0.0, 9.4, 11.5, 23.8, 28.0, 46.0, 0.0, 1.0, 25.0,2021-07-09 10:00:00,28
224.0, 38.0, 8.1, 0.0, 10.4, 9.4, 25.8, 30.0, 220.0, 0.0, 1.0, 18.0,2021-07-09 11:00:00,28
222.0, 25.0, 11.5, 0.0, 6.2, 12.8, 28.0, 31.1, 212.0, 0.0, 1.0, 16.0,2021-07-09 12:00:00,28
220.0, 18.0, 9.4, 0.0, 3.1, 12.9, 30.0, 32.0, 224.0, 0.0, 1.0, 13.0,2021-07-09 13:00:00,28
212.0, 16.0, 12.8, 0.0, 2.3, 10.7, 31.1, 32.6, 222.0, 0.0, 1.0, 12.0,2021-07-09 14:00:00,28
241.0, 13.0, 12.9, 0.0, 0.2, 9.9, 32.0, 32.3, 220.0, 0.0, 1.0, 14.0,2021-07-09 15:00:00,28
, 12.0, 10.7, None, -0.5, None, 32.6, None, 212.0, 0.0, 1.0, None,2021-07-09 16:00:00,28
223.0, 14.0, 9.9, 0.0, 1.4, 7.4, 32.3, 31.5, 241.0, 0.0, 1.0, 18.0,2021-07-09 17:00:00,28
251.0, None, None, 0.0, None, 2.3, None, 28.0, None, None, None, 22.0,2021-07-09 18:00:00,28
18.0, 18.0, 7.4, 0.0, 4.3, 10.0, 31.5, 22.8, 223.0, 0.0, None, 40.0,2021-07-09 19:00:00,28
24.0, 22.0, 2.3, 0.0, 4.3, 8.6, 28.0, 20.3, 251.0, 0.0, None, 46.0,2021-07-09 20:00:00,28
32.0, 40.0, 10.0, 0.0, 8.5, 8.9, 22.8, 18.1, 18.0, 0.0, None, 53.0,2021-07-09 21:00:00,28
23.0, 46.0, 8.6, 0.0, 8.3, 8.2, 20.3, 16.6, 24.0, 0.0, None, 58.0,2021-07-09 22:00:00,28
45.0, 53.0, 8.9, 0.0, 8.4, 9.2, 18.1, 15.3, 32.0, 0.0, None, 62.0,2021-07-09 23:00:00,28
35.0, 58.0, 8.2, 0.0, 8.3, 9.4, 16.6, 14.0, 23.0, 0.0, None, 67.0,2021-07-10 00:00:00,28
