wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
112.0, 54.0, 7.7, 6.8, 9.8, 5.4, 19.3, 14.1, 226.0, 0.0, 0.2, 93.0,2021-07-09 00:00:00,28,,,,,,,,,,,,,,,,
11.0, 88.0, 6.4, 1.6, 13.9, 7.0, 15.9, 13.1, 76.0, 1.6, 1.8, 98.0,2021-07-09 01:00:00,28,,,,,,,,,,,,,,,,
8.0, 93.0, 5.4, 0.0, 13.0, 9.6, 14.1, 12.7, 112.0, 6.8, 8.6, 98.0,2021-07-09 02:00:00,28,,,,,,,,,,,,,,,,
356.0, 98.0, 7.0, 0.0, 12.8, 5.9, 13.1, 11.9, 11.0, 1.6, 10.0, 98.0,2021-07-09 03:00:00,28,,,,,,,,,,,,,,,,
16.0, 98.0, 9.6, 0.0, 12.4, 3.4, 12.7, 11.2, 8.0, 0.0, 10.0, 99.0,2021-07-09 04:00:00,28,,,,,,,,,,,,,,,,
41.0, 98.0, 5.9, 0.0, 11.6, 3.2, 11.9, 12.4, 356.0, 0.0, 10.0, 99.0,2021-07-09 05:00:00,28,,,,,,,,,,,,,,,,
211.0, 99.0, 3.4, 0.0, 11.0, 1.7, 11.2, 15.3, 16.0, 0.0, 10.0, 94.0,2021-07-09 06:00:00,28,,,,,,,,,,,,,,,,
248.0, 99.0, 3.2, 0.0, 12.2, 6.3, 12.4, 17.9, 41.0, 0.0, 10.0, 80.0,2021-07-09 07:00:00,28,,,,,,,,,,,,,,,,
172.0, None, None, 0.0, None, 5.2, None, 18.4, None, None, None, 84.0,2021-07-09 08:00:00,28,,,,,,,,,,,,,,,,
159.0, 80.0, 6.3, 0.0, 14.4, 6.8, 17.9, 19.6, 248.0, 0.0, 10.0, 74.0,2021-07-09 09:00:00,28,,,,,,,,,,,,,,,,
254.0, 84.0, 5.2, 0.0, 15.6, 8.7, 18.4, 20.9, 172.0, 0.0, 10.0, 63.0,2021-07-09 10:00:00,28,,,,,,,,,,,,,,,,
204.0, 74.0, 6.8, 0.0, 14.8, 7.6, 19.6, 22.8, 159.0, 0.0, 10.0, 57.0,2021-07-09 11:00:00,28,,,,,,,,,,,,,,,,
214.0, 63.0, 8.7, 0.0, 13.6, 8.0, 20.9, 24.4, 254.0, 0.0, 10.0, 48.0,2021-07-09 12:00:00,28,,,,,,,,,,,,,,,,
253.0, 57.0, 7.6, 0.0, 13.8, 9.1, 22.8, 25.5, 204.0, 0.0, 10.0, 46.0,2021-07-09 13:00:00,28,,,,,,,,,,,,,,,,
194.0, 48.0, 8.0, 0.0, 12.7, 7.1, 24.4, 26.5, 214.0, 0.0, 10.0, 41.0,2021-07-09 14:00:00,28,,,,,,,,,,,,,,,,
214.0, 46.0, 9.1, 0.0, 13.0, 6.7, 25.5, 27.3, 253.0, 0.0, 10.0, 36.0,2021-07-09 15:00:00,28,,,,,,,,,,,,,,,,
, 41.0, 7.1, None, 12.2, None, 26.5, None, 194.0, 0.0, 10.0, None,2021-07-09 16:00:00,28,,,,,,,,,,,,,,,,
213.0, 36.0, 6.7, 0.0, 10.9, 7.1, 27.3, 27.2, 214.0, 0.0, 10.0, 30.0,2021-07-09 17:00:00,28,,,,,,,,,,,,,,,,
329.0, None, None, 0.0, None, 3.1, None, 21.2, None, None, None, 49.0,2021-07-09 18:00:00,28,,,,,,,,,,,,,,,,
359.0, 30.0, 7.1, 0.0, 8.1, 6.4, 27.2, 19.1, 213.0, 0.0, None, 65.0,2021-07-09 19:00:00,28,,,,,,,,,,,,,,,,
349.0, 49.0, 3.1, 0.0, 10.1, 7.1, 21.2, 17.2, 329.0, 0.0, None, 62.0,2021-07-09 20:00:00,28,,,,,,,,,,,,,,,,
7.0, 65.0, 6.4, 0.0, 12.4, 7.4, 19.1, 16.8, 359.0, 0.0, None, 60.0,2021-07-09 21:00:00,28,,,,,,,,,,,,,,,,
11.0, 62.0, 7.1, 0.0, 9.9, 8.4, 17.2, 17.3, 349.0, 0.0, None, 58.0,2021-07-09 22:00:00,28,,,,,,,,,,,,,,,,
9.0, 60.0, 7.4, 0.0, 9.0, 6.9, 16.8, 16.9, 7.0, 0.0, None, 60.0,2021-07-09 23:00:00,28,,,,,,,,,,,,,,,,
10.0, 58.0, 8.4, 0.0, 9.0, 6.3, 17.3, 17.5, 11.0, 0.0, None, 63.0,2021-07-10 00:00:00,28,,,,,,,,,,,,,,,,
11.0, 60.0, 6.9, 0.0, 9.1, 6.4, 16.9, 17.4, 9.0, 0.0, None, 60.0,2021-07-10 01:00:00,28,,,,,,,,,,,,,,,,
6.0, 63.0, 6.3, 0.0, 10.4, 6.0, 17.5, 17.0, 10.0, 0.0, None, 68.0,2021-07-10 02:00:00,28,,,,,,,,,,,,,,,,
344.0, 60.0, 6.4, 0.0, 9.6, 5.9, 17.4, 15.2, 11.0, 0.0, None, 70.0,2021-07-10 03:00:00,28,,,,,,,,,,,,,,,,
343.0, 68.0, 6.0, 0.0, 11.1, 5.6, 17.0, 15.1, 6.0, 0.0, None, 72.0,2021-07-10 04:00:00,28,,,,,,,,,,,,,,,,
348.0, 70.0, 5.9, 0.0, 9.8, 3.4, 15.2, 15.3, 344.0, 0.0, None, 76.0,2021-07-10 05:00:00,28,,,,,,,,,,,,,,,,
332.0, 72.0, 5.6, 0.0, 10.1, 2.4, 15.1, 18.4, 343.0, 0.0, None, 61.0,2021-07-10 06:00:00,28,,,,,,,,,,,,,,,,
172.0, 76.0, 3.4, 0.0, 11.1, 5.9, 15.3, 22.7, 348.0, 0.0, None, 49.0,2021-07-10 07:00:00,28,,,,,,,,,,,,,,,,
178.0, 61.0, 2.4, 0.0, 10.8, 8.5, 18.4, 22.9, 332.0, 0.0, None, 45.0,2021-07-10 08:00:00,28,,,,,,,,,,,,,,,,
178.0, 49.0, 5.9, 0.0, 11.4, 9.7, 22.7, 24.3, 172.0, 0.0, None, 38.0,2021-07-10 09:00:00,28,,,,,,,,,,,,,,,,
203.0, 45.0, 8.5, 0.0, 10.3, 11.0, 22.9, 25.8, 178.0, 0.0, None, 35.0,2021-07-10 10:00:00,28,,,,,,,,,,,,,,,,
167.0, 38.0, 9.7, 0.0, 9.1, 10.6, 24.3, 26.7, 178.0, 0.0, None, 28.0,2021-07-10 11:00:00,28,,,,,,,,,,,,,,,,
237.0, 35.0, 11.0, 0.0, 9.2, 9.1, 25.8, 27.3, 203.0, 0.0, None, 30.0,2021-07-10 12:00:00,28,,,,,,,,,,,,,,,,
171.0, 28.0, 10.6, 0.0, 6.7, 10.9, 26.7, 28.6, 167.0, 0.0, None, 26.0,2021-07-10 13:00:00,28,,,,,,,,,,,,,,,,
179.0, 30.0, 9.1, 0.0, 8.2, 10.4, 27.3, 28.9, 237.0, 0.0, None, 24.0,2021-07-10 14:00:00,28,,,,,,,,,,,,,,,,
174.0, None, None, 0.0, None, 10.5, None, 29.0, None, None, None, 22.0,2021-07-10 15:00:00,28,,,,,,,,,,,,,,,,
