air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
-13.6, -13.55, -13.5, -7.4, -6999.0,2021-01-22 00:00:00, -6999.0,4
-14.4, -14.43, -14.4, -7.4, -6999.0,2021-01-22 01:00:00, -6999.0,4
-14.9, -14.89, -14.9, -7.4, -6999.0,2021-01-22 02:00:00, -6999.0,4
-15.2, -15.24, -15.2, -7.4, -6999.0,2021-01-22 03:00:00, -6999.0,4
-15.7, -15.65, -15.7, -7.4, -6999.0,2021-01-22 04:00:00, -6999.0,4
-16.1, -16.11, -16.1, -7.4, -6999.0,2021-01-22 05:00:00, -6999.0,4
-16.8, -16.75, -16.8, -7.4, -6999.0,2021-01-22 06:00:00, -6999.0,4
-17.2, -17.2, -17.2, -16.8, -6999.0,2021-01-22 07:00:00, -6999.0,4
-17.0, -17.04, -17.3, -16.8, -6999.0,2021-01-22 08:00:00, -6999.0,4
-16.4, -16.38, -17.3, -16.4, -6999.0,2021-01-22 09:00:00, -6999.0,4
-11.7, -11.68, -17.3, -11.7, -6999.0,2021-01-22 10:00:00, -6999.0,4
-10.8, -10.84, -17.3, -10.7, -6999.0,2021-01-22 11:00:00, -6999.0,4
-10.0, -10.02, -17.3, -10.0, -6999.0,2021-01-22 12:00:00, -6999.0,4
-4.6, -4.592, -17.3, -4.7, -6999.0,2021-01-22 13:00:00, -6999.0,4
-1.5, -1.548, -17.3, -1.6, -6999.0,2021-01-22 14:00:00, -6999.0,4
1.6, 1.646, -17.3, 1.6, -6999.0,2021-01-22 15:00:00, -6999.0,4
1.2, 1.19, -17.3, 1.7, -6999.0,2021-01-22 16:00:00, -6999.0,4
-4.5, -4.497, -17.3, 1.7, -6999.0,2021-01-22 17:00:00, -6999.0,4
-8.9, -8.85, -17.3, 1.7, -6999.0,2021-01-22 18:00:00, -6999.0,4
-11.0, -10.99, -11.0, -8.8, -6999.0,2021-01-22 20:00:00, -6999.0,4
-11.8, -11.82, -11.8, -8.8, -6999.0,2021-01-22 21:00:00, -6999.0,4
-13.1, -13.11, -13.1, -8.8, -6999.0,2021-01-22 22:00:00, -6999.0,4
-14.1, -14.08, -14.1, -8.8, -6999.0,2021-01-22 23:00:00, -6999.0,4
-14.6, -14.57, -14.6, -8.8, -6999.0,2021-01-23 00:00:00, -6999.0,4
-15.1, -15.09, -15.1, -8.8, -6999.0,2021-01-23 01:00:00, -6999.0,4
-15.4, -15.44, -15.4, -8.8, -6999.0,2021-01-23 02:00:00, -6999.0,4
-15.7, -15.72, -15.7, -8.8, -6999.0,2021-01-23 03:00:00, -6999.0,4
-15.9, -15.93, -15.9, -8.8, -6999.0,2021-01-23 04:00:00, -6999.0,4
-16.2, -16.21, -16.2, -8.8, -6999.0,2021-01-23 05:00:00, -6999.0,4
-16.2, -16.16, -16.2, -8.8, -6999.0,2021-01-23 06:00:00, -6999.0,4
-16.3, -16.26, -16.3, -16.2, -6999.0,2021-01-23 07:00:00, -6999.0,4
-16.4, -16.4, -16.4, -16.2, -6999.0,2021-01-23 08:00:00, -6999.0,4
-16.3, -16.31, -16.5, -16.2, -6999.0,2021-01-23 09:00:00, -6999.0,4
-15.3, -15.28, -16.5, -15.3, -6999.0,2021-01-23 10:00:00, -6999.0,4
-13.5, -13.49, -16.5, -13.5, -6999.0,2021-01-23 11:00:00, -6999.0,4
-11.7, -11.73, -16.5, -11.8, -6999.0,2021-01-23 12:00:00, -6999.0,4
-3.9, -3.901, -16.5, -4.1, -6999.0,2021-01-23 13:00:00, -6999.0,4
0.8, 0.812, -16.5, 0.8, -6999.0,2021-01-23 14:00:00, -6999.0,4
4.4, 4.425, -16.5, 4.4, -6999.0,2021-01-23 15:00:00, -6999.0,4
3.3, 3.312, -16.5, 4.6, -6999.0,2021-01-23 16:00:00, -6999.0,4
-3.8, -3.75, -16.5, 4.6, -6999.0,2021-01-23 17:00:00, -6999.0,4
-7.8, -7.785, -16.5, 4.6, -6999.0,2021-01-23 18:00:00, -6999.0,4
-8.7, -8.67, -8.7, -7.8, -6999.0,2021-01-23 19:00:00, -6999.0,4
-9.7, -9.7, -9.7, -7.8, -6999.0,2021-01-23 20:00:00, -6999.0,4
-10.9, -10.87, -10.9, -7.8, -6999.0,2021-01-23 21:00:00, -6999.0,4
-11.6, -11.56, -11.6, -7.8, -6999.0,2021-01-23 22:00:00, -6999.0,4
-12.0, -11.98, -12.0, -7.8, -6999.0,2021-01-23 23:00:00, -6999.0,4
-11.8, -11.84, -12.0, -7.8, -6999.0,2021-01-24 00:00:00, -6999.0,4
-11.5, -11.53, -12.0, -7.8, -6999.0,2021-01-24 01:00:00, -6999.0,4
-11.4, -11.41, -12.0, -7.8, -6999.0,2021-01-24 02:00:00, -6999.0,4
-10.9, -10.88, -12.0, -7.8, -6999.0,2021-01-24 03:00:00, -6999.0,4
-10.5, -10.52, -12.0, -7.8, -6999.0,2021-01-24 04:00:00, -6999.0,4
-9.9, -9.91, -12.0, -7.8, -6999.0,2021-01-24 05:00:00, -6999.0,4
-9.6, -9.64, -12.0, -7.8, -6999.0,2021-01-24 06:00:00, -6999.0,4
-9.3, -9.32, -9.7, -9.3, -6999.0,2021-01-24 07:00:00, -6999.0,4
-9.0, -9.01, -9.7, -9.0, -6999.0,2021-01-24 08:00:00, -6999.0,4
-8.6, -8.61, -9.7, -8.6, -6999.0,2021-01-24 09:00:00, -6999.0,4
-6.6, -6.622, -9.7, -6.7, -6999.0,2021-01-24 10:00:00, -6999.0,4
-3.4, -3.416, -9.7, -3.5, -6999.0,2021-01-24 11:00:00, -6999.0,4
-1.9, -1.927, -9.7, -1.9, -6999.0,2021-01-24 12:00:00, -6999.0,4
-1.2, -1.225, -9.7, -1.2, -6999.0,2021-01-24 13:00:00, -6999.0,4
-1.0, -0.988, -9.7, -1.0, -6999.0,2021-01-24 14:00:00, -6999.0,4
-1.3, -1.316, -9.7, -0.9, -6999.0,2021-01-24 15:00:00, -6999.0,4
-1.8, -1.844, -9.7, -0.9, -6999.0,2021-01-24 16:00:00, -6999.0,4
-3.7, -3.718, -9.7, -0.9, -6999.0,2021-01-24 17:00:00, -6999.0,4
-5.5, -5.494, -9.7, -0.9, -6999.0,2021-01-24 18:00:00, -6999.0,4
-6.2, -6.241, -6.2, -5.5, -6999.0,2021-01-24 19:00:00, -6999.0,4
-6.5, -6.511, -6.5, -5.5, -6999.0,2021-01-24 20:00:00, -6999.0,4
-7.2, -7.211, -7.2, -5.5, -6999.0,2021-01-24 21:00:00, -6999.0,4
-7.7, -7.749, -7.7, -5.5, -6999.0,2021-01-24 22:00:00, -6999.0,4
-7.7, -7.674, -7.8, -5.5, -6999.0,2021-01-24 23:00:00, -6999.0,4
-7.5, -7.526, -7.8, -5.5, -6999.0,2021-01-25 00:00:00, -6999.0,4
-7.8, -7.772, -7.8, -5.5, -6999.0,2021-01-25 01:00:00, -6999.0,4
-7.7, -7.749, -7.8, -5.5, -6999.0,2021-01-25 02:00:00, -6999.0,4
-7.9, -7.86, -7.9, -5.5, -6999.0,2021-01-25 03:00:00, -6999.0,4
-7.9, -7.871, -7.9, -5.5, -6999.0,2021-01-25 04:00:00, -6999.0,4
-7.7, -7.704, -7.9, -5.5, -6999.0,2021-01-25 05:00:00, -6999.0,4
-7.7, -7.727, -7.9, -5.5, -6999.0,2021-01-25 06:00:00, -6999.0,4
-7.8, -7.838, -7.8, -7.7, -6999.0,2021-01-25 07:00:00, -6999.0,4
-7.9, -7.943, -8.0, -7.7, -6999.0,2021-01-25 08:00:00, -6999.0,4
-7.3, -7.304, -8.0, -7.3, -6999.0,2021-01-25 09:00:00, -6999.0,4
-5.4, -5.382, -8.0, -5.4, -6999.0,2021-01-25 10:00:00, -6999.0,4
-2.7, -2.748, -8.0, -2.8, -6999.0,2021-01-25 11:00:00, -6999.0,4
-0.6, -0.596, -8.0, -0.6, -6999.0,2021-01-25 12:00:00, -6999.0,4
1.9, 1.881, -8.0, 1.8, -6999.0,2021-01-25 13:00:00, -6999.0,4
3.6, 3.575, -8.0, 3.6, -6999.0,2021-01-25 14:00:00, -6999.0,4
3.7, 3.72, -8.0, 3.7, -6999.0,2021-01-25 15:00:00, -6999.0,4
1.7, 1.724, -8.0, 4.2, -6999.0,2021-01-25 16:00:00, -6999.0,4
-1.8, -1.786, -8.0, 4.2, -6999.0,2021-01-25 17:00:00, -6999.0,4
-4.5, -4.502, -8.0, 4.2, -6999.0,2021-01-25 18:00:00, -6999.0,4
-5.9, -5.893, -5.9, -4.5, -6999.0,2021-01-25 19:00:00, -6999.0,4
