CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -11.64, 72.05, None, None, None, 48.2, 7.114, 34.59, 72.21, -15.0, 34.6, -11.6, -12.5, None, None, 72.0, -10.6, None, None, 72.0, None,2021-01-22 00:00:00, None, None,4
None, -11.54, 69.82, None, None, None, 37.4, 9.56, 25.99, 71.13, -16.0, 26.0, -11.5, -12.5, None, None, 71.0, -10.6, None, None, 70.0, None,2021-01-22 01:00:00, None, None,4
None, -11.42, 69.9, None, None, None, 28.2, 8.21, 19.02, 73.6, -15.0, 19.0, -11.4, -12.5, None, None, 74.0, -10.6, None, None, 70.0, None,2021-01-22 02:00:00, None, None,4
None, -11.38, 68.27, None, None, None, 22.6, 6.343, 12.08, 61.77, -16.0, 12.1, -11.4, -12.5, None, None, 62.0, -10.6, None, None, 68.0, None,2021-01-22 03:00:00, None, None,4
None, -10.17, 49.19, None, None, None, 13.2, 19.01, 6.383, 45.87, -18.0, 6.4, -10.2, -12.5, None, None, 46.0, -10.3, None, None, 49.0, None,2021-01-22 04:00:00, None, None,4
None, -8.72, 34.29, None, None, None, 10.8, 9.34, 7.533, 325.8, -20.0, 7.5, -8.7, -12.5, None, None, 326.0, -8.4, None, None, 34.0, None,2021-01-22 05:00:00, None, None,4
None, -9.38, 38.39, None, None, None, 11.2, 5.648, 9.22, 318.2, -20.0, 9.2, -9.4, -12.5, None, None, 318.0, -8.4, None, None, 38.0, None,2021-01-22 06:00:00, None, None,4
None, -9.31, 38.14, None, None, None, 13.5, 6.201, 10.47, 321.4, -20.0, 10.5, -9.3, -9.5, None, None, 321.0, -9.1, None, None, 38.0, None,2021-01-22 07:00:00, None, None,4
None, -9.4, 38.22, None, None, None, 15.5, 6.351, 13.02, 301.6, -20.0, 13.0, -9.4, -9.9, None, None, 302.0, -9.1, None, None, 38.0, None,2021-01-22 08:00:00, None, None,4
None, -9.18, 37.13, None, None, None, 16.2, 8.26, 13.13, 308.6, -20.0, 13.1, -9.2, -10.0, None, None, 309.0, -9.1, None, None, 37.0, None,2021-01-22 09:00:00, None, None,4
None, -9.52, 43.3, None, None, None, 18.7, 6.639, 14.77, 319.4, -18.0, 14.8, -9.5, -10.0, None, None, 319.0, -8.7, None, None, 43.0, None,2021-01-22 10:00:00, None, None,4
None, -8.77, 40.67, None, None, None, 16.4, 12.38, 13.61, 320.2, -19.0, 13.6, -8.8, -10.0, None, None, 320.0, -8.5, None, None, 41.0, None,2021-01-22 11:00:00, None, None,4
None, -8.49, 46.22, None, None, None, 17.0, 7.707, 13.2, 295.7, -17.0, 13.2, -8.5, -10.0, None, None, 296.0, -8.4, None, None, 46.0, None,2021-01-22 12:00:00, None, None,4
None, -9.12, 42.63, None, None, None, 16.8, 10.34, 12.64, 314.9, -19.0, 12.6, -9.1, -10.0, None, None, 315.0, -8.3, None, None, 43.0, None,2021-01-22 13:00:00, None, None,4
None, -8.8, 47.76, None, None, None, 16.7, 5.495, 13.04, 322.9, -17.0, 13.0, -8.8, -10.0, None, None, 323.0, -8.3, None, None, 48.0, None,2021-01-22 14:00:00, None, None,4
None, -7.917, 45.87, None, None, None, 14.0, 10.33, 9.48, 310.0, -16.0, 9.5, -7.9, -10.0, None, None, 310.0, -7.5, None, None, 46.0, None,2021-01-22 15:00:00, None, None,4
None, -8.58, 46.31, None, None, None, 17.9, 6.571, 12.65, 312.3, -17.0, 12.7, -8.6, -10.0, None, None, 312.0, -7.5, None, None, 46.0, None,2021-01-22 16:00:00, None, None,4
None, -9.0, 44.23, None, None, None, 25.3, 6.957, 20.6, 329.3, -18.0, 20.6, -9.0, -10.0, None, None, 329.0, -7.5, None, None, 44.0, None,2021-01-22 17:00:00, None, None,4
None, -8.33, 36.43, None, None, None, 24.8, 5.731, 19.92, 327.6, -19.0, 19.9, -8.3, -10.0, None, None, 328.0, -7.5, None, None, 36.0, None,2021-01-22 18:00:00, None, None,4
