ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
3.6,0.0,-15.0,3.6,2019-01-08,55.0,-8.0,2
4.0,0.0,-9.5,4.0,2019-01-09,54.0,-6.0,2
5.6,4.6,-6.5,1.0,2019-01-10,53.0,0.0,2
5.0,5.0,-3.0,0.0,2019-01-11,49.0,1.0,2
7.4,7.4,-1.0,0.0,2019-01-12,44.0,1.5,2
2.0,2.0,-0.5,0.0,2019-01-13,43.0,1.5,2
0.2,0.2,-1.0,0.0,2019-01-14,40.0,2.0,2
