ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
7.4,7.4,0.0,2019-01-08, 0.0,2
8.0,8.0,0.0,2019-01-09, 0.0,2
0.0,0.0,0.0,2019-01-14, 0.0,2
