CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
15.55,53.21, None, None, 27.52, 2.177, 67.57, None, None, None, None, None, None, 6.0,912.0, None, None,2018-08-06 00:00:00, None,32
12.85,65.86, None, None, 14.77, 1.956, 87.6, None, None, None, None, None, None, 7.0,914.0, None, None,2018-08-06 01:00:00, None,32
11.59,71.05, None, None, 16.0, 1.022, 92.1, None, None, None, None, None, None, 6.0,914.0, None, None,2018-08-06 02:00:00, None,32
10.68,74.39, None, None, 17.97, 1.094, 90.6, None, None, None, None, None, None, 6.0,912.0, None, None,2018-08-06 03:00:00, None,32
9.62,79.26, None, None, 10.19, 0.386, 90.6, None, None, None, None, None, None, 6.0,915.0, None, None,2018-08-06 04:00:00, None,32
9.42,79.83, None, None, 7.645, 2.39, 93.5, None, None, None, None, None, None, 6.0,918.0, None, None,2018-08-06 05:00:00, None,32
9.33,80.9, None, None, 7.649, 1.257, 91.7, None, None, None, None, None, None, 6.0,911.0, None, None,2018-08-06 06:00:00, None,32
11.23,78.11, None, None, 14.87, 0.707, 81.9, None, None, None, None, None, None, 8.0,911.0, None, None,2018-08-06 07:00:00, None,32
14.79,63.62, None, None, 21.28, 0.086, 77.83, None, None, None, None, None, None, 8.0,915.0, None, None,2018-08-06 08:00:00, None,32
18.37,46.37, None, None, 56.83, 0.062, 345.1, None, None, None, None, None, None, 7.0,909.0, None, None,2018-08-06 09:00:00, None,32
20.05,40.13, None, None, 50.29, 0.518, 308.4, None, None, None, None, None, None, 6.0,919.0, None, None,2018-08-06 10:00:00, None,32
21.73,39.41, None, None, 55.4, 0.653, 319.7, None, None, None, None, None, None, 8.0,911.0, None, None,2018-08-06 11:00:00, None,32
23.62,33.93, None, None, 64.43, 1.401, 27.73, None, None, None, None, None, None, 7.0,918.0, None, None,2018-08-06 12:00:00, None,32
24.85,29.45, None, None, 57.4, 3.065, 294.1, None, None, None, None, None, None, 6.0,910.0, None, None,2018-08-06 13:00:00, None,32
26.94,23.49, None, None, 54.17, 1.673, 317.9, None, None, None, None, None, None, 4.0,919.0, None, None,2018-08-06 14:00:00, None,32
27.34,20.73, None, None, 70.61, 5.12, 202.0, None, None, None, None, None, None, 3.0,923.0, None, None,2018-08-06 15:00:00, None,32
26.51,21.98, None, None, 50.66, 6.175, 212.0, None, None, None, None, None, None, 3.0,916.0, None, None,2018-08-06 16:00:00, None,32
25.75,26.88, None, None, 54.77, 5.039, 222.1, None, None, None, None, None, None, 4.0,1006.0, None, None,2018-08-06 17:00:00, None,32
24.45,31.26, None, None, 69.85, 2.994, 244.6, None, None, None, None, None, None, 7.0,1002.0, None, None,2018-08-06 18:00:00, None,32
20.98,43.01, None, None, 39.14, 11.4, 223.8, None, None, None, None, None, None, 8.0,992.0, None, None,2018-08-06 19:00:00, None,32
20.57,46.51, None, None, 66.42, 0.464, 169.2, None, None, None, None, None, None, 9.0,997.0, None, None,2018-08-06 20:00:00, None,32
16.81,61.05, None, None, 59.73, 0.501, 95.6, None, None, None, None, None, None, 9.0,1003.0, None, None,2018-08-06 21:00:00, None,32
17.05,53.69, None, None, 37.98, 1.049, 104.4, None, None, None, None, None, None, 8.0,937.0, None, None,2018-08-06 22:00:00, None,32
14.65,60.61, None, None, 17.69, 1.767, 92.2, None, None, None, None, None, None, 7.0,1008.0, None, None,2018-08-06 23:00:00, None,32
14.46,61.63, None, None, 15.3, 1.889, 88.6, None, None, None, None, None, None, 7.0,990.0, None, None,2018-08-07 00:00:00, None,32
13.28,63.71, None, None, 17.45, 2.84, 95.6, None, None, None, None, None, None, 7.0,942.0, None, None,2018-08-07 01:00:00, None,32
11.57,72.11, None, None, 23.16, 1.259, 99.3, None, None, None, None, None, None, 7.0,897.0, None, None,2018-08-07 02:00:00, None,32
10.62,77.18, None, None, 16.55, 1.533, 94.0, None, None, None, None, None, None, 7.0,945.0, None, None,2018-08-07 03:00:00, None,32
