pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,18.25,50.05, None, None,66.62, 0.317,343.6, None, None, None, None, None, None,8.0, 946.0, None, None, None,2018-08-06 00:00:00, None, None, None,32
None,17.25,51.32, None, None,70.14, 0.194,14.71, None, None, None, None, None, None,7.0, 946.0, None, None, None,2018-08-06 01:00:00, None, None, None,32
None,16.54,54.34, None, None,49.17, 0.022,222.5, None, None, None, None, None, None,7.0, 947.0, None, None, None,2018-08-06 02:00:00, None, None, None,32
None,15.81,57.37, None, None,68.12, 0.005,238.3, None, None, None, None, None, None,7.0, 947.0, None, None, None,2018-08-06 03:00:00, None, None, None,32
None,15.27,64.47, None, None,77.01, 0.003,35.51, None, None, None, None, None, None,9.0, 948.0, None, None, None,2018-08-06 04:00:00, None, None, None,32
None,14.62,62.24, None, None,53.85, 0.022,255.4, None, None, None, None, None, None,8.0, 948.0, None, None, None,2018-08-06 05:00:00, None, None, None,32
None,14.05,64.33, None, None,47.72, 0.001,249.5, None, None, None, None, None, None,7.0, 948.0, None, None, None,2018-08-06 06:00:00, None, None, None,32
None,31.49,18.43, None, None,45.33, 3.038,174.7, None, None, None, None, None, None,5.0, 945.0, None, None, None,2018-08-06 14:00:00, None, None, None,32
None,31.04,19.71, None, None,49.77, 1.954,175.7, None, None, None, None, None, None,5.0, 945.0, None, None, None,2018-08-06 15:00:00, None, None, None,32
None,32.97,16.87, None, None,50.65, 1.528,186.6, None, None, None, None, None, None,5.0, 944.0, None, None, None,2018-08-06 16:00:00, None, None, None,32
None,32.98,17.46, None, None,44.65, 3.268,184.6, None, None, None, None, None, None,5.0, 944.0, None, None, None,2018-08-06 17:00:00, None, None, None,32
None,30.48,21.69, None, None,51.88, 1.97,190.3, None, None, None, None, None, None,6.0, 944.0, None, None, None,2018-08-06 18:00:00, None, None, None,32
None,27.72,28.5, None, None,31.49, 0.462,318.8, None, None, None, None, None, None,8.0, 943.0, None, None, None,2018-08-06 19:00:00, None, None, None,32
None,25.11,39.01, None, None,36.34, 2.66,27.71, None, None, None, None, None, None,11.0, 944.0, None, None, None,2018-08-06 20:00:00, None, None, None,32
None,23.37,39.05, None, None,36.26, 2.225,29.75, None, None, None, None, None, None,9.0, 944.0, None, None, None,2018-08-06 21:00:00, None, None, None,32
None,22.01,40.49, None, None,51.43, 0.253,289.5, None, None, None, None, None, None,8.0, 944.0, None, None, None,2018-08-06 22:00:00, None, None, None,32
None,20.76,44.01, None, None,60.5, 0.623,316.6, None, None, None, None, None, None,8.0, 945.0, None, None, None,2018-08-06 23:00:00, None, None, None,32
None,19.68,45.84, None, None,51.5, 0.007,246.5, None, None, None, None, None, None,8.0, 945.0, None, None, None,2018-08-07 00:00:00, None, None, None,32
None,18.83,48.48, None, None,26.0, 0.008,240.8, None, None, None, None, None, None,8.0, 945.0, None, None, None,2018-08-07 01:00:00, None, None, None,32
None,17.39,54.82, None, None,41.25, 0.0,201.9, None, None, None, None, None, None,8.0, 946.0, None, None, None,2018-08-07 02:00:00, None, None, None,32
None,16.78,55.23, None, None,55.66, 0.022,226.9, None, None, None, None, None, None,8.0, 946.0, None, None, None,2018-08-07 03:00:00, None, None, None,32
None,16.07,58.02, None, None,32.79, 0.03,211.6, None, None, None, None, None, None,8.0, 946.0, None, None, None,2018-08-07 04:00:00, None, None, None,32
None,15.21,60.68, None, None,52.85, 0.0,213.1, None, None, None, None, None, None,8.0, 946.0, None, None, None,2018-08-07 05:00:00, None, None, None,32
None,14.95,62.6, None, None,48.17, 0.0,223.7, None, None, None, None, None, None,8.0, 946.0, None, None, None,2018-08-07 06:00:00, None, None, None,32
None,16.23,65.77, None, None,46.7, 0.013,130.6, None, None, None, None, None, None,10.0, 947.0, None, None, None,2018-08-07 07:00:00, None, None, None,32
None,18.03,61.07, None, None,20.46, 0.143,123.2, None, None, None, None, None, None,11.0, 947.0, None, None, None,2018-08-07 08:00:00, None, None, None,32
None,20.35,51.51, None, None,18.57, 0.503,121.9, None, None, None, None, None, None,9.0, 947.0, None, None, None,2018-08-07 09:00:00, None, None, None,32
None,24.84,31.46, None, None,25.17, 2.427,149.4, None, None, None, None, None, None,6.0, 946.0, None, None, None,2018-08-07 10:00:00, None, None, None,32
None,27.86,25.95, None, None,24.92, 1.529,131.9, None, None, None, None, None, None,7.0, 946.0, None, None, None,2018-08-07 11:00:00, None, None, None,32
None,30.39,21.51, None, None,32.7, 1.7,149.1, None, None, None, None, None, None,6.0, 945.0, None, None, None,2018-08-07 12:00:00, None, None, None,32
None,33.34,16.18, None, None,39.2, 2.115,147.8, None, None, None, None, None, None,5.0, 944.0, None, None, None,2018-08-07 13:00:00, None, None, None,32
None,35.58,12.5, None, None,41.71, 2.679,161.7, None, None, None, None, None, None,1.0, 943.0, None, None, None,2018-08-07 14:00:00, None, None, None,32
None,35.9,11.12, None, None,46.09, 3.359,162.6, None, None, None, None, None, None,1.0, 942.0, None, None, None,2018-08-07 15:00:00, None, None, None,32
None,35.2,11.15, None, None,47.79, 3.025,170.4, None, None, None, None, None, None,1.0, 942.0, None, None, None,2018-08-07 16:00:00, None, None, None,32
None,34.45,13.01, None, None,55.16, 1.811,185.8, None, None, None, None, None, None,1.0, 941.0, None, None, None,2018-08-07 17:00:00, None, None, None,32
None,31.63,15.81, None, None,65.03, 1.211,220.7, None, None, None, None, None, None,2.0, 941.0, None, None, None,2018-08-07 18:00:00, None, None, None,32
None,28.93,23.79, None, None,32.19, 1.187,332.8, None, None, None, None, None, None,6.0, 940.0, None, None, None,2018-08-07 19:00:00, None, None, None,32
None,27.42,25.2, None, None,29.82, 3.58,17.04, None, None, None, None, None, None,6.0, 941.0, None, None, None,2018-08-07 20:00:00, None, None, None,32
None,24.35,32.47, None, None,31.66, 3.126,28.38, None, None, None, None, None, None,7.0, 942.0, None, None, None,2018-08-07 21:00:00, None, None, None,32
None,22.71,35.8, None, None,43.92, 0.61,53.24, None, None, None, None, None, None,7.0, 942.0, None, None, None,2018-08-07 22:00:00, None, None, None,32
None,21.13,38.89, None, None,64.05, 0.516,58.22, None, None, None, None, None, None,7.0, 943.0, None, None, None,2018-08-07 23:00:00, None, None, None,32
None,19.57,46.12, None, None,73.97, 0.103,27.16, None, None, None, None, None, None,8.0, 944.0, None, None, None,2018-08-08 00:00:00, None, None, None,32
