wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
85.0, 100.0, 6.2, 0.0, 17.3, 5.3, 17.3, 16.6, 74.0, 7.2, 19.0, 99.0,2022-08-13 00:00:00, None,33
88.0, 95.0, 7.8, 0.0, 16.6, 5.6, 17.4, 16.0, 90.0, 0.0, 19.0, 98.0,2022-08-13 01:00:00, None,33
91.0, 99.0, 5.3, 0.0, 16.4, 6.0, 16.6, 15.6, 85.0, 0.0, 19.0, 97.0,2022-08-13 02:00:00, None,33
98.0, 98.0, 5.6, 0.0, 15.7, 5.1, 16.0, 15.3, 88.0, 0.0, 19.0, 94.0,2022-08-13 03:00:00, None,33
86.0, None, None, 0.0, None, 5.0, None, 14.8, None, None, None, 95.0,2022-08-13 04:00:00, None,33
88.0, 94.0, 5.1, 0.0, 14.3, 4.2, 15.3, 15.4, 98.0, 0.0, 19.0, 94.0,2022-08-13 05:00:00, None,33
58.0, 95.0, None, 0.0, 14.0, 3.1, 14.8, 16.8, 86.0, 0.0, 19.0, 88.0,2022-08-13 06:00:00, None,33
253.0, 94.0, 4.2, 0.0, 14.4, 2.5, 15.4, 20.5, 88.0, 0.0, 19.0, 65.0,2022-08-13 07:00:00, None,33
269.0, 88.0, 3.1, 0.0, 14.8, 2.7, 16.8, 22.5, 58.0, 0.0, 19.0, 53.0,2022-08-13 08:00:00, None,33
303.0, 65.0, 2.5, 0.0, 13.7, 4.6, 20.5, 24.1, 253.0, 0.0, 19.0, 46.0,2022-08-13 09:00:00, None,33
290.0, 53.0, 2.7, 0.0, 12.5, 6.4, 22.5, 25.6, 269.0, 0.0, 19.0, 42.0,2022-08-13 10:00:00, None,33
315.0, 46.0, 4.6, 0.0, 11.8, 8.7, 24.1, 26.1, 303.0, 0.0, 19.0, 40.0,2022-08-13 11:00:00, None,33
293.0, 42.0, 6.4, 0.0, 11.7, 6.7, 25.6, 28.0, 290.0, 0.0, 19.0, 34.0,2022-08-13 12:00:00, None,33
294.0, 40.0, 8.7, 0.0, 11.5, 9.1, 26.1, 28.5, 315.0, 0.0, 19.0, 34.0,2022-08-13 13:00:00, None,33
