pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,352.0, None, 8.7,8.6, 3.0, None, None, None,-3.0,2021-08-06 01:00:00, None,32
None, None,353.0, None, 11.9,11.7, 2.0, None, None, None,-1.0,2021-08-07 22:00:00, None,32
None, None,353.0, None, 10.7,10.6, 2.0, None, None, None,-2.0,2021-08-08 02:00:00, None,32
None, None,353.0, None, 9.6,9.4, 3.0, None, None, None,-3.0,2021-08-08 08:00:00, None,32
None, None,353.0, None, 10.3,10.0, 2.0, None, None, None,-3.0,2021-08-08 10:00:00, None,32
None, None,352.0, None, 10.0,9.9, 2.0, None, None, None,-2.0,2021-08-09 01:00:00, None,32
None, None,353.0, None, 8.6,8.4, 3.0, None, None, None,-3.0,2021-08-09 03:00:00, None,32
None, None,353.0, None, 10.8,10.5, 2.0, None, None, None,-3.0,2021-08-09 13:00:00, None,32
2.0, None,354.0, None, 5.9,5.8, 3.0, None, None, None,-4.0,2021-08-10 01:00:00, None,32
None, None,354.0, None, 7.8,7.7, 2.0, None, None, None,-4.0,2021-08-11 02:00:00, None,32
None, None,354.0, None, 12.6,11.9, 3.0, None, None, None,0.0,2021-08-11 15:00:00, None,32
None, None,354.0, None, 12.2,11.6, 3.0, None, None, 0.0,-1.0,2021-08-11 16:00:00, None,32
None, None,354.0, None, 10.8,10.7, 3.0, None, None, None,-2.0,2021-08-12 01:00:00, None,32
None, None,354.0, None, 20.2,18.9, 3.0, None, None, None,3.0,2021-08-12 14:00:00, None,32
None, None,354.0, None, 17.5,17.3, 3.0, None, None, None,3.0,2021-08-12 19:00:00, None,32
