AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
8.1, 0.1,2022-09-03 00:00:00, 4.8, 24.9,36
7.8, None,2022-09-03 00:15:00, None, None,36
7.6, None,2022-09-03 00:30:00, None, None,36
7.3, None,2022-09-03 00:45:00, None, None,36
7.2, None,2022-09-03 01:00:00, None, None,36
7.0, None,2022-09-03 01:15:00, None, None,36
6.6, None,2022-09-03 01:30:00, None, None,36
6.8, None,2022-09-03 01:45:00, None, None,36
6.4, None,2022-09-03 02:00:00, None, None,36
6.2, None,2022-09-03 02:15:00, None, None,36
6.2, None,2022-09-03 02:30:00, None, None,36
6.3, None,2022-09-03 02:45:00, None, None,36
6.3, None,2022-09-03 03:00:00, None, None,36
6.3, None,2022-09-03 03:15:00, None, None,36
6.2, None,2022-09-03 03:30:00, None, None,36
5.9, None,2022-09-03 03:45:00, None, None,36
6.0, None,2022-09-03 04:00:00, None, None,36
5.5, None,2022-09-03 04:15:00, None, None,36
5.2, None,2022-09-03 04:30:00, None, None,36
5.0, None,2022-09-03 04:45:00, None, None,36
4.8, None,2022-09-03 05:00:00, None, None,36
5.1, None,2022-09-03 05:15:00, None, None,36
5.6, None,2022-09-03 05:30:00, None, None,36
5.7, None,2022-09-03 05:45:00, None, None,36
6.3, None,2022-09-03 06:00:00, None, None,36
7.0, None,2022-09-03 06:15:00, None, None,36
8.3, None,2022-09-03 06:30:00, None, None,36
8.8, None,2022-09-03 06:45:00, None, None,36
9.8, None,2022-09-03 07:00:00, None, None,36
10.2, None,2022-09-03 07:15:00, None, None,36
10.5, None,2022-09-03 07:30:00, None, None,36
11.0, None,2022-09-03 07:45:00, None, None,36
11.5, None,2022-09-03 08:00:00, None, None,36
12.2, None,2022-09-03 08:15:00, None, None,36
12.2, None,2022-09-03 08:30:00, None, None,36
12.0, None,2022-09-03 08:45:00, None, None,36
13.2, None,2022-09-03 09:00:00, None, None,36
14.7, None,2022-09-03 09:15:00, None, None,36
15.5, None,2022-09-03 09:30:00, None, None,36
16.0, None,2022-09-03 09:45:00, None, None,36
17.7, None,2022-09-03 10:00:00, None, None,36
19.2, None,2022-09-03 10:15:00, None, None,36
20.1, None,2022-09-03 10:30:00, None, None,36
22.5, None,2022-09-03 10:45:00, None, None,36
22.8, None,2022-09-03 11:00:00, None, None,36
