wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
17.0,102.1,-14.3,292.5,73.0,-10.4,2016-12-16 00:00:00, None, None, None, None,0.07,51
14.0,102.1,-14.5,315.0,73.0,-10.6,2016-12-16 01:00:00, None, None, None, None,0.11,51
12.0,102.1,-14.9,315.0,71.0,-10.7,2016-12-16 02:00:00, None, None, None, None,0.09,51
11.0,102.2,-15.1,315.0,70.0,-10.8,2016-12-16 03:00:00, None, None, 27.0, None,0.09,51
18.0,102.2,-15.1,315.0,70.0,-10.7,2016-12-16 04:00:00, None, None, None, None,0.06,51
18.0,102.2,-15.7,315.0,69.0,-11.2,2016-12-16 05:00:00, None, None, 27.0, None,0.07,51
13.0,102.2,-16.0,292.5,70.0,-11.6,2016-12-16 06:00:00, None, None, None, None,0.05,51
19.0,102.3,-17.3,315.0,64.0,-11.9,2016-12-16 07:00:00, None, None, 31.0, None,0.1,51
16.0,102.4,-17.8,337.5,62.0,-12.1,2016-12-16 08:00:00, None, None, 29.0, None,0.16,51
17.0,102.4,-18.9,315.0,59.0,-12.5,2016-12-16 09:00:00, None, None, 29.0, None,0.16,51
15.0,102.5,-19.8,337.5,55.0,-12.6,2016-12-16 10:00:00, None, None, None, None,0.15,51
18.0,102.5,-21.4,315.0,50.0,-13.2,2016-12-16 11:00:00, None, None, 29.0, None,0.1,51
13.0,102.5,-21.3,292.5,53.0,-13.8,2016-12-16 12:00:00, None, None, None, None,0.06,51
12.0,102.5,-21.5,292.5,53.0,-14.0,2016-12-16 13:00:00, None, None, None, None,0.01,51
12.0,102.5,-21.7,292.5,54.0,-14.3,2016-12-16 14:00:00, None, None, None, None,0.02,51
15.0,102.6,-22.1,315.0,53.0,-14.6,2016-12-16 15:00:00, None, None, None, None,0.07,51
12.0,102.6,-22.0,292.5,52.0,-14.2,2016-12-16 16:00:00, None, None, None, None,0.12,51
10.0,102.7,-22.1,292.5,50.0,-13.8,2016-12-16 17:00:00, None, None, None, None,0.16,51
13.0,102.8,-21.7,315.0,46.0,-12.5,2016-12-16 18:00:00, None, None, None, None,0.21,51
