TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
-6.5, 1.684, 95.4,95.4,2019-11-12 00:00:00,-6.504,46
-6.4, 1.787, 95.4,95.4,2019-11-12 01:00:00,-6.437,46
-6.1, 2.136, 95.7,95.7,2019-11-12 02:00:00,-6.07,46
-5.8, 1.726, 95.8,95.8,2019-11-12 03:00:00,-5.754,46
-5.5, 1.207, 95.7,95.7,2019-11-12 04:00:00,-5.507,46
-5.3, 0.582, 95.9,95.9,2019-11-12 05:00:00,-5.274,46
-5.0, 0.527, 95.5,95.5,2019-11-12 06:00:00,-5.036,46
-5.1, 0.346, 96.1,96.1,2019-11-12 07:00:00,-5.1,46
-5.0, 0.442, 95.6,95.6,2019-11-12 08:00:00,-5.016,46
-4.7, 0.51, 94.3,94.3,2019-11-12 09:00:00,-4.709,46
-4.8, 1.071, 94.3,94.3,2019-11-12 10:00:00,-4.766,46
-4.8, 1.888, 94.8,94.8,2019-11-12 11:00:00,-4.784,46
-4.2, 1.33, 92.8,92.8,2019-11-12 12:00:00,-4.221,46
-3.8, 1.589, 90.1,90.1,2019-11-12 13:00:00,-3.77,46
-3.6, 2.292, 86.6,86.6,2019-11-12 14:00:00,-3.649,46
-3.9, 2.892, 86.1,86.1,2019-11-12 15:00:00,-3.948,46
-4.3, 2.147, 87.7,87.7,2019-11-12 16:00:00,-4.281,46
-4.2, 2.565, 90.0,90.0,2019-11-12 17:00:00,-4.236,46
-4.1, 2.254, 92.2,92.2,2019-11-12 18:00:00,-4.116,46
-4.1, 2.087, 93.9,93.9,2019-11-12 19:00:00,-4.107,46
-4.0, 2.861, 95.4,95.4,2019-11-12 20:00:00,-3.994,46
-4.1, 2.492, 96.9,96.9,2019-11-12 21:00:00,-4.11,46
-4.1, 2.37, 97.7,97.7,2019-11-12 22:00:00,-4.138,46
-4.2, 2.709, 98.0,98.0,2019-11-12 23:00:00,-4.151,46
-4.2, 2.242, 97.9,97.9,2019-11-13 00:00:00,-4.213,46
-4.3, 1.817, 97.6,97.6,2019-11-13 01:00:00,-4.3,46
-4.3, 1.793, 97.6,97.6,2019-11-13 02:00:00,-4.306,46
-4.4, 1.348, 97.4,97.4,2019-11-13 03:00:00,-4.43,46
-4.6, 1.28, 97.2,97.2,2019-11-13 04:00:00,-4.641,46
-4.8, 1.294, 97.1,97.1,2019-11-13 05:00:00,-4.761,46
-4.9, 0.996, 97.0,97.0,2019-11-13 06:00:00,-4.906,46
-5.1, 0.86, 96.8,96.8,2019-11-13 07:00:00,-5.084,46
-5.3, 0.947, 96.6,96.6,2019-11-13 08:00:00,-5.29,46
-5.0, 1.032, 96.7,96.7,2019-11-13 09:00:00,-4.974,46
-4.6, 0.593, 96.7,96.7,2019-11-13 10:00:00,-4.622,46
-3.6, 0.548, 97.1,97.1,2019-11-13 11:00:00,-3.587,46
-1.7, 1.251, 96.9,96.9,2019-11-13 12:00:00,-1.676,46
3.5, 2.937, 87.7,87.7,2019-11-13 13:00:00,3.463,46
2.3, 4.184, 75.5,75.46,2019-11-13 14:00:00,2.293,46
-3.0, 6.574, 87.5,87.5,2019-11-13 15:00:00,-2.978,46
-3.7, 5.523, 91.3,91.3,2019-11-13 16:00:00,-3.666,46
-4.3, 5.757, 92.3,92.3,2019-11-13 17:00:00,-4.293,46
-4.5, 4.664, 91.9,91.9,2019-11-13 18:00:00,-4.524,46
-4.9, 4.893, 90.9,90.9,2019-11-13 19:00:00,-4.925,46
-5.3, 4.725, 89.9,89.9,2019-11-13 20:00:00,-5.334,46
-5.6, 4.396, 89.1,89.1,2019-11-13 21:00:00,-5.597,46
-5.9, 4.584, 88.8,88.8,2019-11-13 22:00:00,-5.932,46
-6.2, 4.337, 88.7,88.7,2019-11-13 23:00:00,-6.175,46
-6.4, 4.418, 88.1,88.1,2019-11-14 00:00:00,-6.352,46
-6.5, 3.988, 89.5,89.5,2019-11-14 01:00:00,-6.513,46
-6.5, 2.636, 91.2,91.2,2019-11-14 02:00:00,-6.477,46
-6.5, 2.261, 93.9,93.9,2019-11-14 03:00:00,-6.529,46
-6.5, 2.319, 96.5,96.5,2019-11-14 04:00:00,-6.538,46
-6.4, 1.514, 96.3,96.3,2019-11-14 05:00:00,-6.42,46
-6.3, 1.525, 95.7,95.7,2019-11-14 06:00:00,-6.312,46
-6.1, 2.636, 97.0,97.0,2019-11-14 07:00:00,-6.102,46
-5.8, 3.7, 96.7,96.7,2019-11-14 08:00:00,-5.753,46
-5.8, 4.65, 95.5,95.5,2019-11-14 09:00:00,-5.787,46
-5.7, 4.173, 94.3,94.3,2019-11-14 10:00:00,-5.67,46
-5.4, 4.609, 91.6,91.6,2019-11-14 11:00:00,-5.392,46
-5.0, 3.626, 90.1,90.1,2019-11-14 12:00:00,-5.026,46
-4.7, 3.338, 89.0,89.0,2019-11-14 13:00:00,-4.67,46
-4.4, 2.963, 88.9,88.9,2019-11-14 14:00:00,-4.362,46
-4.1, 3.214, 90.8,90.8,2019-11-14 15:00:00,-4.116,46
-4.0, 2.244, 93.0,93.0,2019-11-14 16:00:00,-3.973,46
-4.0, 1.975, 94.7,94.7,2019-11-14 17:00:00,-3.962,46
-4.4, 2.548, 95.3,95.3,2019-11-14 18:00:00,-4.409,46
-4.5, 2.387, 94.1,94.1,2019-11-14 19:00:00,-4.519,46
-4.7, 1.853, 94.0,94.0,2019-11-14 20:00:00,-4.702,46
-4.7, 1.842, 95.0,95.0,2019-11-14 21:00:00,-4.665,46
-4.7, 2.436, 97.0,97.0,2019-11-14 22:00:00,-4.69,46
-4.7, 1.849, 95.0,95.0,2019-11-14 23:00:00,-4.686,46
-4.6, 1.887, 96.4,96.4,2019-11-15 00:00:00,-4.634,46
-4.3, 2.09, 96.7,96.7,2019-11-15 01:00:00,-4.341,46
-4.3, 2.458, 97.4,97.4,2019-11-15 02:00:00,-4.322,46
-4.2, 2.35, 97.8,97.8,2019-11-15 03:00:00,-4.181,46
-4.2, 1.757, 97.4,97.4,2019-11-15 04:00:00,-4.17,46
-4.1, 1.863, 97.3,97.3,2019-11-15 05:00:00,-4.061,46
-4.1, 1.489, 96.4,96.4,2019-11-15 06:00:00,-4.101,46
-4.5, 1.843, 96.4,96.4,2019-11-15 07:00:00,-4.488,46
-4.7, 2.135, 96.5,96.5,2019-11-15 08:00:00,-4.675,46
-4.2, 1.241, 96.2,96.2,2019-11-15 09:00:00,-4.224,46
0.0, 3.375, 89.7,89.7,2019-11-15 10:00:00,-0.009,46
3.9, 2.759, 78.1,78.05,2019-11-15 11:00:00,3.896,46
2.6, 1.813, 80.2,80.2,2019-11-15 12:00:00,2.614,46
2.1, 1.645, 81.6,81.6,2019-11-15 13:00:00,2.062,46
2.8, 1.334, 77.5,77.52,2019-11-15 14:00:00,2.774,46
1.6, 2.086, 82.5,82.5,2019-11-15 15:00:00,1.638,46
3.3, 3.034, 75.8,75.78,2019-11-15 16:00:00,3.278,46
4.4, 3.508, 71.3,71.34,2019-11-15 17:00:00,4.352,46
4.5, 3.454, 67.7,67.7,2019-11-15 18:00:00,4.518,46
4.4, 4.306, 67.7,67.69,2019-11-15 19:00:00,4.353,46
4.2, 2.921, 67.8,67.77,2019-11-15 20:00:00,4.159,46
3.6, 1.887, 69.0,69.0,2019-11-15 21:00:00,3.572,46
3.0, 3.293, 70.7,70.7,2019-11-15 22:00:00,3.026,46
3.4, 5.386, 70.6,70.58,2019-11-15 23:00:00,3.413,46
3.6, 4.112, 69.2,69.22,2019-11-16 00:00:00,3.591,46
3.6, 4.689, 68.8,68.81,2019-11-16 01:00:00,3.591,46
4.4, 5.541, 65.9,65.91,2019-11-16 02:00:00,4.368,46
4.3, 5.774, 67.8,67.81,2019-11-16 03:00:00,4.285,46
4.5, 6.357, 67.3,67.26,2019-11-16 04:00:00,4.487,46
4.1, 4.596, 68.7,68.66,2019-11-16 05:00:00,4.131,46
4.1, 3.78, 68.6,68.55,2019-11-16 06:00:00,4.095,46
4.4, 4.44, 67.0,67.03,2019-11-16 07:00:00,4.407,46
4.8, 4.291, 66.1,66.14,2019-11-16 08:00:00,4.751,46
5.1, 3.28, 65.2,65.19,2019-11-16 09:00:00,5.061,46
5.2, 2.551, 64.9,64.86,2019-11-16 10:00:00,5.168,46
5.5, 1.344, 64.0,63.99,2019-11-16 11:00:00,5.539,46
5.7, 1.402, 65.2,65.19,2019-11-16 12:00:00,5.653,46
6.2, 1.971, 62.0,61.98,2019-11-16 13:00:00,6.213,46
5.0, 1.117, 67.7,67.71,2019-11-16 14:00:00,4.988,46
4.3, 1.3, 70.1,70.06,2019-11-16 15:00:00,4.347,46
6.1, 3.277, 61.5,61.47,2019-11-16 16:00:00,6.132,46
6.7, 3.195, 60.8,60.84,2019-11-16 17:00:00,6.662,46
3.4, 1.407, 76.3,76.32,2019-11-16 18:00:00,3.421,46
3.0, 1.355, 78.8,78.77,2019-11-16 19:00:00,2.981,46
