wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
145.0,46.0, 17.3, 0.0,4.1, 4.4,15.7, 12.7,301.0,0.0,0.0, 58.0,2022-07-16 00:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,52.0, 4.3, 0.0,4.4, 3.5,14.1, 10.1,204.0,0.0,0.0, 71.0,2022-07-16 01:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0,58.0, 4.4, 0.0,4.7, 9.6,12.7, 12.3,145.0,0.0,0.0, 62.0,2022-07-16 02:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317.0,71.0, 3.5, 0.0,5.1, 7.4,10.1, 12.2,25.0,0.0,0.0, 63.0,2022-07-16 03:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322.0,62.0, 9.6, 0.0,5.2, 6.9,12.3, 11.5,320.0,0.0,0.0, 68.0,2022-07-16 04:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0,63.0, 7.4, 0.0,5.4, 7.8,12.2, 14.4,317.0,0.0,0.0, 59.0,2022-07-16 05:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.0,68.0, 6.9, 0.0,5.8, 11.9,11.5, 15.2,322.0,0.0,0.0, 59.0,2022-07-16 06:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.0,59.0, 7.8, 0.0,6.5, 11.0,14.4, 15.5,319.0,0.0,0.0, 51.0,2022-07-16 07:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264.0,59.0, 11.9, 0.0,7.2, 12.6,15.2, 16.2,299.0,0.0,0.0, 49.0,2022-07-16 08:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.0,51.0, None, 0.0,5.4, 11.3,15.5, 18.6,240.0,0.0,0.0, 43.0,2022-07-16 09:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.0,49.0, 12.6, 0.0,5.5, 10.3,16.2, 20.4,264.0,0.0,0.0, 38.0,2022-07-16 10:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0,43.0, 11.3, 0.0,5.8, 10.9,18.6, 20.5,224.0,0.0,0.0, 37.0,2022-07-16 11:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.0,38.0, 10.3, 0.0,5.6, 7.9,20.4, 20.9,196.0,0.0,0.0, 36.0,2022-07-16 12:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.0,37.0, 10.9, 0.0,5.3, 11.1,20.5, 23.3,157.0,0.0,0.0, 33.0,2022-07-16 13:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,36.0, 7.9, 0.0,5.3, 14.7,20.9, 20.1,266.0,0.0,0.0, 42.0,2022-07-16 14:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,33.0, 11.1, 0.0,6.1, 18.7,23.3, 18.8,188.0,0.0,0.0, 46.0,2022-07-16 15:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0,42.0, 14.7, 0.0,6.8, 17.4,20.1, 18.9,27.0,0.0,0.0, 47.0,2022-07-16 16:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0,46.0, 18.7, 0.0,6.9, 23.2,18.8, 17.1,20.0,0.0,0.0, 53.0,2022-07-16 17:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.0,47.0, 17.4, 0.0,7.4, 20.3,18.9, 15.2,358.0,0.0,0.0, 60.0,2022-07-16 18:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326.0,53.0, 23.2, 0.0,7.5, 16.6,17.1, 13.9,357.0,0.0,0.0, 64.0,2022-07-16 19:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346.0,60.0, 20.3, 0.0,7.5, 12.4,15.2, 13.3,334.0,0.0,0.0, 66.0,2022-07-16 20:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321.0,64.0, 16.6, 0.0,7.2, 10.2,13.9, 12.0,326.0,0.0,0.0, 71.0,2022-07-16 21:00:00,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
