WDIR_VECT,time,week_of_year
244.2,2021-07-30 00:00:00,31
245.1,2021-07-30 01:00:00,31
310.1,2021-07-30 02:00:00,31
284.2,2021-07-30 03:00:00,31
282.8,2021-07-30 04:00:00,31
302.7,2021-07-30 05:00:00,31
324.6,2021-07-30 06:00:00,31
355.9,2021-07-30 07:00:00,31
355.2,2021-07-30 08:00:00,31
351.4,2021-07-30 09:00:00,31
349.7,2021-07-30 10:00:00,31
187.9,2021-07-30 11:00:00,31
352.1,2021-07-30 12:00:00,31
352.8,2021-07-30 13:00:00,31
353.1,2021-07-30 14:00:00,31
353.0,2021-07-30 15:00:00,31
353.4,2021-07-30 16:00:00,31
353.5,2021-07-30 17:00:00,31
354.7,2021-07-30 18:00:00,31
348.0,2021-07-30 19:00:00,31
342.5,2021-07-30 20:00:00,31
339.4,2021-07-30 21:00:00,31
305.5,2021-07-30 22:00:00,31
262.2,2021-07-30 23:00:00,31
242.5,2021-07-31 00:00:00,31
252.2,2021-07-31 01:00:00,31
330.4,2021-07-31 02:00:00,31
347.4,2021-07-31 03:00:00,31
351.3,2021-07-31 04:00:00,31
346.6,2021-07-31 05:00:00,31
341.3,2021-07-31 06:00:00,31
349.6,2021-07-31 07:00:00,31
344.4,2021-07-31 08:00:00,31
255.8,2021-07-31 09:00:00,31
213.1,2021-07-31 10:00:00,31
330.9,2021-07-31 11:00:00,31
306.2,2021-07-31 12:00:00,31
243.0,2021-07-31 13:00:00,31
311.9,2021-07-31 14:00:00,31
334.8,2021-07-31 15:00:00,31
335.6,2021-07-31 16:00:00,31
320.5,2021-07-31 17:00:00,31
331.4,2021-07-31 18:00:00,31
245.4,2021-07-31 19:00:00,31
267.2,2021-07-31 20:00:00,31
270.2,2021-07-31 21:00:00,31
334.9,2021-07-31 22:00:00,31
254.5,2021-07-31 23:00:00,31
250.2,2021-08-01 00:00:00,31
328.6,2021-08-01 01:00:00,31
350.7,2021-08-01 02:00:00,31
209.7,2021-08-01 03:00:00,31
241.7,2021-08-01 04:00:00,31
240.0,2021-08-01 05:00:00,31
254.1,2021-08-01 06:00:00,31
240.7,2021-08-01 07:00:00,31
254.4,2021-08-01 08:00:00,31
218.1,2021-08-01 09:00:00,31
194.4,2021-08-01 10:00:00,31
182.7,2021-08-01 11:00:00,31
185.2,2021-08-01 12:00:00,31
217.3,2021-08-01 13:00:00,31
231.8,2021-08-01 14:00:00,31
244.5,2021-08-01 15:00:00,31
246.6,2021-08-01 16:00:00,31
244.8,2021-08-01 17:00:00,31
242.5,2021-08-01 18:00:00,31
245.6,2021-08-01 19:00:00,31
240.8,2021-08-01 20:00:00,31
239.1,2021-08-01 21:00:00,31
244.2,2021-08-01 22:00:00,31
254.0,2021-08-01 23:00:00,31
234.1,2021-08-02 00:00:00,31
234.7,2021-08-02 01:00:00,31
291.5,2021-08-02 02:00:00,31
