CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -0.593, 97.9, None, None, None, None, 40.19, None, 2.909, 240.4, None, None, None, None, None, None, None, None, None,2018-04-09 00:00:00, None, 374.0,15
None, -0.69, 98.0, None, None, None, None, 26.74, None, 3.802, 228.3, None, None, None, None, None, None, None, None, None,2018-04-09 01:00:00, None, 373.7,15
None, -0.982, 98.0, None, None, None, None, 19.86, None, 3.743, 228.0, None, None, None, None, None, None, None, None, None,2018-04-09 02:00:00, None, 373.0,15
None, -1.055, 98.0, None, None, None, None, 21.82, None, 2.992, 235.0, None, None, None, None, None, None, None, None, None,2018-04-09 03:00:00, None, 373.2,15
None, -1.249, 98.0, None, None, None, None, 32.77, None, 1.641, 243.4, None, None, None, None, None, None, None, None, None,2018-04-09 04:00:00, None, 372.0,15
None, -1.37, 97.9, None, None, None, None, 15.7, None, 2.385, 235.4, None, None, None, None, None, None, None, None, None,2018-04-09 05:00:00, None, 373.5,15
None, -1.514, 97.8, None, None, None, None, 22.88, None, 1.418, 245.1, None, None, None, None, None, None, None, None, None,2018-04-09 06:00:00, None, 372.9,15
None, -1.514, 97.7, None, None, None, None, 20.02, None, 2.928, 234.2, None, None, None, None, None, None, None, None, None,2018-04-09 07:00:00, None, None,15
None, -0.837, 97.0, None, None, None, None, 32.64, None, 2.163, 237.2, None, None, None, None, None, None, None, None, None,2018-04-09 08:00:00, None, 374.1,15
None, -0.374, 94.7, None, None, None, None, 53.28, None, 1.193, 269.5, None, None, None, None, None, None, None, None, None,2018-04-09 09:00:00, None, 373.4,15
None, -0.205, 89.6, None, None, None, None, 48.63, None, 0.853, 263.8, None, None, None, None, None, None, None, None, None,2018-04-09 10:00:00, None, 372.9,15
None, 2.215, 86.5, None, None, None, None, 30.19, None, 1.176, 265.4, None, None, None, None, None, None, None, None, None,2018-04-09 11:00:00, None, 372.1,15
None, 1.116, 85.6, None, None, None, None, 45.53, None, 1.764, 276.1, None, None, None, None, None, None, None, None, None,2018-04-09 12:00:00, None, 373.9,15
None, 5.031, 76.01, None, None, None, None, 70.88, None, 1.961, 39.01, None, None, None, None, None, None, None, None, None,2018-04-09 13:00:00, None, 370.8,15
None, 4.058, 69.97, None, None, None, None, 73.77, None, 1.758, 136.1, None, None, None, None, None, None, None, None, None,2018-04-09 14:00:00, None, 371.2,15
None, 3.755, 81.0, None, None, None, None, 71.11, None, 2.239, 183.2, None, None, None, None, None, None, None, None, None,2018-04-09 15:00:00, None, 371.1,15
None, 4.183, 73.54, None, None, None, None, 46.99, None, 1.803, 64.92, None, None, None, None, None, None, None, None, None,2018-04-09 16:00:00, None, 370.6,15
None, 4.864, 74.06, None, None, None, None, 54.42, None, 1.216, 68.48, None, None, None, None, None, None, None, None, None,2018-04-09 17:00:00, None, 370.4,15
None, 4.423, 66.46, None, None, None, None, 39.37, None, 1.644, 70.89, None, None, None, None, None, None, None, None, None,2018-04-09 18:00:00, None, 370.0,15
None, 2.466, 84.7, None, None, None, None, 67.21, None, 2.121, 132.3, None, None, None, None, None, None, None, None, None,2018-04-09 19:00:00, None, 370.0,15
None, 3.689, 64.23, None, None, None, None, 40.29, None, 3.353, 64.83, None, None, None, None, None, None, None, None, None,2018-04-09 20:00:00, None, 369.9,15
None, 3.607, 63.17, None, None, None, None, 12.2, None, 7.61, 54.53, None, None, None, None, None, None, None, None, None,2018-04-09 21:00:00, None, 369.7,15
None, 3.72, 66.93, None, None, None, None, 13.25, None, 9.17, 54.73, None, None, None, None, None, None, None, None, None,2018-04-09 22:00:00, None, 369.4,15
None, 3.787, 65.08, None, None, None, None, 12.28, None, 8.64, 55.3, None, None, None, None, None, None, None, None, None,2018-04-09 23:00:00, None, 369.4,15
None, 3.395, 67.2, None, None, None, None, 12.97, None, 11.56, 55.34, None, None, None, None, None, None, None, None, None,2018-04-10 00:00:00, None, 369.1,15
None, 3.269, 65.52, None, None, None, None, 14.78, None, 12.5, 57.88, None, None, None, None, None, None, None, None, None,2018-04-10 01:00:00, None, 369.1,15
None, 3.267, 65.0, None, None, None, None, 14.57, None, 17.58, 54.99, None, None, None, None, None, None, None, None, None,2018-04-10 02:00:00, None, 368.9,15
None, 2.543, 68.71, None, None, None, None, 14.6, None, 20.05, 53.64, None, None, None, None, None, None, None, None, None,2018-04-10 03:00:00, None, 368.7,15
None, 2.497, 67.2, None, None, None, None, 14.53, None, 19.29, 54.25, None, None, None, None, None, None, None, None, None,2018-04-10 04:00:00, None, 368.6,15
None, 2.821, 64.28, None, None, None, None, 13.01, None, 20.43, 52.22, None, None, None, None, None, None, None, None, None,2018-04-10 05:00:00, None, 368.5,15
None, 2.705, 65.85, None, None, None, None, 12.56, None, 17.81, 52.79, None, None, None, None, None, None, None, None, None,2018-04-10 06:00:00, None, 368.3,15
None, 3.208, 62.25, None, None, None, None, 11.69, None, 11.22, 53.47, None, None, None, None, None, None, None, None, None,2018-04-10 07:00:00, None, 368.1,15
None, 4.384, 60.18, None, None, None, None, 71.93, None, 6.754, 53.62, None, None, None, None, None, None, None, None, None,2018-04-10 08:00:00, None, 368.0,15
None, 4.058, 61.96, None, None, None, None, 46.4, None, 3.643, 235.3, None, None, None, None, None, None, None, None, None,2018-04-10 09:00:00, None, 367.8,15
None, 4.1, 65.97, None, None, None, None, 67.4, None, 6.237, 65.56, None, None, None, None, None, None, None, None, None,2018-04-10 10:00:00, None, 367.8,15
None, 3.453, 75.27, None, None, None, None, 68.96, None, 3.385, 291.4, None, None, None, None, None, None, None, None, None,2018-04-10 11:00:00, None, 367.5,15
None, 2.357, 87.9, None, None, None, None, 44.45, None, 4.721, 219.4, None, None, None, None, None, None, None, None, None,2018-04-10 12:00:00, None, 367.3,15
None, 1.855, 92.8, None, None, None, None, 24.82, None, 6.685, 221.7, None, None, None, None, None, None, None, None, None,2018-04-10 13:00:00, None, 367.3,15
None, 1.339, 93.8, None, None, None, None, 23.08, None, 7.718, 218.7, None, None, None, None, None, None, None, None, None,2018-04-10 14:00:00, None, 367.0,15
None, 0.198, 94.9, None, None, None, None, 26.81, None, 5.243, 232.5, None, None, None, None, None, None, None, None, None,2018-04-10 15:00:00, None, 366.3,15
None, 0.534, 94.2, None, None, None, None, 29.68, None, 2.784, 246.7, None, None, None, None, None, None, None, None, None,2018-04-10 16:00:00, None, 370.5,15
None, 0.796, 90.3, None, None, None, None, 28.17, None, 0.541, 254.0, None, None, None, None, None, None, None, None, None,2018-04-10 17:00:00, None, 374.1,15
None, 0.399, 90.1, None, None, None, None, 18.05, None, 0.0, 237.5, None, None, None, None, None, None, None, None, None,2018-04-10 18:00:00, None, 375.0,15
None, -1.2, 93.3, None, None, None, None, 25.8, None, 0.0, 234.1, None, None, None, None, None, None, None, None, None,2018-04-10 19:00:00, None, 375.2,15
None, -2.125, 96.0, None, None, None, None, 24.15, None, 0.608, 232.2, None, None, None, None, None, None, None, None, None,2018-04-10 20:00:00, None, 376.2,15
None, -2.14, 96.9, None, None, None, None, 25.96, None, 0.0, 243.5, None, None, None, None, None, None, None, None, None,2018-04-10 21:00:00, None, 374.3,15
None, -2.615, 96.5, None, None, None, None, 38.39, None, 0.0, 236.1, None, None, None, None, None, None, None, None, None,2018-04-10 22:00:00, None, 377.1,15
None, -2.282, 97.0, None, None, None, None, 30.6, None, 0.0, 230.2, None, None, None, None, None, None, None, None, None,2018-04-10 23:00:00, None, 377.1,15
None, -2.497, 96.8, None, None, None, None, 21.76, None, 0.0, 223.1, None, None, None, None, None, None, None, None, None,2018-04-11 00:00:00, None, 376.8,15
None, -3.061, 97.3, None, None, None, None, 55.21, None, 0.0, 247.1, None, None, None, None, None, None, None, None, None,2018-04-11 01:00:00, None, 376.5,15
None, -3.037, 93.7, None, None, None, None, 55.65, None, 0.0, 238.6, None, None, None, None, None, None, None, None, None,2018-04-11 02:00:00, None, 376.4,15
None, -3.607, 96.3, None, None, None, None, 19.61, None, 0.0, 229.8, None, None, None, None, None, None, None, None, None,2018-04-11 03:00:00, None, 376.4,15
None, -3.424, 96.2, None, None, None, None, 13.31, None, 0.0, 228.4, None, None, None, None, None, None, None, None, None,2018-04-11 04:00:00, None, 376.1,15
None, -3.885, 95.4, None, None, None, None, 13.9, None, 0.0, 223.7, None, None, None, None, None, None, None, None, None,2018-04-11 05:00:00, None, 375.9,15
None, -4.494, 95.3, None, None, None, None, 13.72, None, 0.0, 221.6, None, None, None, None, None, None, None, None, None,2018-04-11 06:00:00, None, 375.9,15
None, -3.898, 95.6, None, None, None, None, 15.19, None, 0.0, 227.3, None, None, None, None, None, None, None, None, None,2018-04-11 07:00:00, None, 375.5,15
None, -2.831, 87.8, None, None, None, None, 69.44, None, 0.0, 9.91, None, None, None, None, None, None, None, None, None,2018-04-11 08:00:00, None, 374.9,15
None, -2.14, 84.7, None, None, None, None, 13.86, None, 0.0, 46.37, None, None, None, None, None, None, None, None, None,2018-04-11 09:00:00, None, 374.8,15
None, 0.269, 77.16, None, None, None, None, 13.36, None, 3.116, 47.99, None, None, None, None, None, None, None, None, None,2018-04-11 10:00:00, None, 374.1,15
None, 0.819, 74.27, None, None, None, None, 30.73, None, 7.629, 47.27, None, None, None, None, None, None, None, None, None,2018-04-11 11:00:00, None, 373.5,15
None, 4.011, 64.34, None, None, None, None, 52.32, None, 3.763, 26.9, None, None, None, None, None, None, None, None, None,2018-04-11 12:00:00, None, 369.2,15
None, 4.657, 63.65, None, None, None, None, 71.68, None, 2.423, 297.9, None, None, None, None, None, None, None, None, None,2018-04-11 13:00:00, None, 370.9,15
None, 4.849, 64.07, None, None, None, None, 71.44, None, 2.49, 335.8, None, None, None, None, None, None, None, None, None,2018-04-11 14:00:00, None, 369.6,15
None, 2.389, 78.15, None, None, None, None, 63.8, None, 0.935, 255.1, None, None, None, None, None, None, None, None, None,2018-04-11 15:00:00, None, 369.5,15
None, 0.341, 91.3, None, None, None, None, 45.27, None, 1.558, 244.1, None, None, None, None, None, None, None, None, None,2018-04-11 16:00:00, None, 369.5,15
None, -0.499, 94.3, None, None, None, None, 72.57, None, 2.132, 315.5, None, None, None, None, None, None, None, None, None,2018-04-11 17:00:00, None, 370.4,15
None, 0.08, 85.9, None, None, None, None, 33.87, None, 4.799, 53.03, None, None, None, None, None, None, None, None, None,2018-04-11 18:00:00, None, 370.0,15
None, 0.24, 79.9, None, None, None, None, 25.27, None, 6.755, 66.23, None, None, None, None, None, None, None, None, None,2018-04-11 19:00:00, None, 369.5,15
None, -0.313, 83.5, None, None, None, None, 39.68, None, 2.441, 83.3, None, None, None, None, None, None, None, None, None,2018-04-11 20:00:00, None, 369.5,15
None, -0.891, 95.2, None, None, None, None, 63.57, None, 2.071, 162.2, None, None, None, None, None, None, None, None, None,2018-04-11 21:00:00, None, 369.4,15
None, -1.191, 97.0, None, None, None, None, 24.58, None, 2.209, 230.4, None, None, None, None, None, None, None, None, None,2018-04-11 22:00:00, None, 369.3,15
None, -1.784, 97.2, None, None, None, None, 22.62, None, 1.44, 233.5, None, None, None, None, None, None, None, None, None,2018-04-11 23:00:00, None, 371.6,15
