RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,26.63,120.5, None, None, None, None, None, None, None, None, None, None, None,-0.671, None, None, None, None,23.77, None, None, None, None,2018-04-13 13:00:00, None,15
None, None, None, None,23.42,128.5, None, None, None, None, None, None, None, None, None, None, None,-0.395, None, None, None, None,19.75, None, None, None, None,2018-04-13 14:00:00, None,15
None, None, None, None,24.71,144.3, None, None, None, None, None, None, None, None, None, None, None,-0.186, None, None, None, None,22.64, None, None, None, None,2018-04-13 15:00:00, None,15
None, None, None, None,30.64,159.7, None, None, None, None, None, None, None, None, None, None, None,0.238, None, None, None, None,20.87, None, None, None, None,2018-04-13 16:00:00, None,15
None, None, None, None,21.92,178.8, None, None, None, None, None, None, None, None, None, None, None,-0.061, None, None, None, None,28.9, None, None, None, None,2018-04-13 17:00:00, None,15
None, None, None, None,16.98,189.9, None, None, None, None, None, None, None, None, None, None, None,-0.282, None, None, None, None,39.63, None, None, None, None,2018-04-13 18:00:00, None,15
None, None, None, None,19.09,188.8, None, None, None, None, None, None, None, None, None, None, None,-0.061, None, None, None, None,37.06, None, None, None, None,2018-04-13 19:00:00, None,15
None, None, None, None,18.35,185.8, None, None, None, None, None, None, None, None, None, None, None,-0.032, None, None, None, None,37.04, None, None, None, None,2018-04-13 20:00:00, None,15
None, None, None, None,15.34,198.7, None, None, None, None, None, None, None, None, None, None, None,-0.041, None, None, None, None,30.59, None, None, None, None,2018-04-13 21:00:00, None,15
None, None, None, None,15.58,241.7, None, None, None, None, None, None, None, None, None, None, None,-0.098, None, None, None, None,36.26, None, None, None, None,2018-04-13 22:00:00, None,15
None, None, None, None,16.31,246.4, None, None, None, None, None, None, None, None, None, None, None,-2.029, None, None, None, None,26.81, None, None, None, None,2018-04-13 23:00:00, None,15
None, None, None, None,13.38,233.7, None, None, None, None, None, None, None, None, None, None, None,-2.53, None, None, None, None,26.81, None, None, None, None,2018-04-14 00:00:00, None,15
None, None, None, None,7.02,211.1, None, None, None, None, None, None, None, None, None, None, None,-2.145, None, None, None, None,24.52, None, None, None, None,2018-04-14 01:00:00, None,15
None, None, None, None,3.345,202.1, None, None, None, None, None, None, None, None, None, None, None,-2.752, None, None, None, None,18.19, None, None, None, None,2018-04-14 02:00:00, None,15
None, None, None, None,9.44,145.1, None, None, None, None, None, None, None, None, None, None, None,-2.732, None, None, None, None,16.33, None, None, None, None,2018-04-14 03:00:00, None,15
None, None, None, None,13.67,129.5, None, None, None, None, None, None, None, None, None, None, None,-2.771, None, None, None, None,7.94, None, None, None, None,2018-04-14 04:00:00, None,15
None, None, None, None,9.56,145.3, None, None, None, None, None, None, None, None, None, None, None,-2.79, None, None, None, None,12.55, None, None, None, None,2018-04-14 05:00:00, None,15
None, None, None, None,10.09,133.1, None, None, None, None, None, None, None, None, None, None, None,-2.8, None, None, None, None,14.09, None, None, None, None,2018-04-14 06:00:00, None,15
None, None, None, None,8.63,144.4, None, None, None, None, None, None, None, None, None, None, None,-2.935, None, None, None, None,18.7, None, None, None, None,2018-04-14 07:00:00, None,15
None, None, None, None,11.12,148.4, None, None, None, None, None, None, None, None, None, None, None,-2.714, None, None, None, None,19.02, None, None, None, None,2018-04-14 08:00:00, None,15
None, None, None, None,4.238,156.8, None, None, None, None, None, None, None, None, None, None, None,-2.231, None, None, None, None,10.41, None, None, None, None,2018-04-14 09:00:00, None,15
None, None, None, None,8.5,138.2, None, None, None, None, None, None, None, None, None, None, None,-1.567, None, None, None, None,11.7, None, None, None, None,2018-04-14 10:00:00, None,15
None, None, None, None,6.744,137.0, None, None, None, None, None, None, None, None, None, None, None,-0.99, None, None, None, None,14.11, None, None, None, None,2018-04-14 11:00:00, None,15
None, None, None, None,5.971,153.8, None, None, None, None, None, None, None, None, None, None, None,-0.51, None, None, None, None,13.28, None, None, None, None,2018-04-14 12:00:00, None,15
None, None, None, None,8.83,141.0, None, None, None, None, None, None, None, None, None, None, None,-0.49, None, None, None, None,19.09, None, None, None, None,2018-04-14 13:00:00, None,15
None, None, None, None,4.396,127.3, None, None, None, None, None, None, None, None, None, None, None,-0.096, None, None, None, None,24.83, None, None, None, None,2018-04-14 14:00:00, None,15
None, None, None, None,3.135,143.2, None, None, None, None, None, None, None, None, None, None, None,-0.231, None, None, None, None,17.0, None, None, None, None,2018-04-14 15:00:00, None,15
None, None, None, None,3.677,114.1, None, None, None, None, None, None, None, None, None, None, None,-0.5, None, None, None, None,16.96, None, None, None, None,2018-04-14 16:00:00, None,15
None, None, None, None,7.5,112.8, None, None, None, None, None, None, None, None, None, None, None,-1.047, None, None, None, None,23.95, None, None, None, None,2018-04-14 17:00:00, None,15
None, None, None, None,10.87,107.5, None, None, None, None, None, None, None, None, None, None, None,-1.202, None, None, None, None,16.53, None, None, None, None,2018-04-14 18:00:00, None,15
None, None, None, None,11.31,118.6, None, None, None, None, None, None, None, None, None, None, None,-1.912, None, None, None, None,18.19, None, None, None, None,2018-04-14 19:00:00, None,15
None, None, None, None,8.38,108.3, None, None, None, None, None, None, None, None, None, None, None,-1.633, None, None, None, None,26.31, None, None, None, None,2018-04-14 20:00:00, None,15
None, None, None, None,3.311,90.4, None, None, None, None, None, None, None, None, None, None, None,-1.749, None, None, None, None,37.93, None, None, None, None,2018-04-14 21:00:00, None,15
None, None, None, None,6.215,75.2, None, None, None, None, None, None, None, None, None, None, None,-2.328, None, None, None, None,10.29, None, None, None, None,2018-04-14 22:00:00, None,15
None, None, None, None,13.76,91.7, None, None, None, None, None, None, None, None, None, None, None,-2.568, None, None, None, None,13.31, None, None, None, None,2018-04-14 23:00:00, None,15
