pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-0.517,96.1, None, None, None, None, None, None, None, None, None,-1.0,881.0, None, None, None,2018-04-09 00:00:00, None, 42.83, None,15
None,-0.663,96.2, None, None, None, None, None, None, None, None, None,-1.0,882.0, None, None, None,2018-04-09 01:00:00, None, 42.77, None,15
None,-0.473,96.3, None, None, None, None, None, None, None, None, None,-1.0,882.0, None, None, None,2018-04-09 02:00:00, None, 42.88, None,15
None,-0.43,96.5, None, None, None, None, None, None, None, None, None,-1.0,882.0, None, None, None,2018-04-09 03:00:00, None, 42.91, None,15
None,-0.796,96.4, None, None, None, None, None, None, None, None, None,-1.0,883.0, None, None, None,2018-04-09 04:00:00, None, 42.49, None,15
None,-0.608,96.5, None, None, None, None, None, None, None, None, None,-1.0,884.0, None, None, None,2018-04-09 05:00:00, None, 42.47, None,15
None,-1.133,96.6, None, None, None, None, None, None, None, None, None,-2.0,884.0, None, None, None,2018-04-09 06:00:00, None, 42.56, None,15
None,-0.85,96.6, None, None, None, None, None, None, None, None, None,-1.0,884.0, None, None, None,2018-04-09 07:00:00, None, 42.56, None,15
None,2.114,95.2, None, None, None, None, None, None, None, None, None,1.0,884.0, None, None, None,2018-04-09 08:00:00, None, 42.33, None,15
None,7.366,56.65, None, None, None, None, None, None, None, None, None,-1.0,884.0, None, None, None,2018-04-09 09:00:00, None, 42.45, None,15
None,7.516,50.9, None, None, None, None, None, None, None, None, None,-2.0,884.0, None, None, None,2018-04-09 10:00:00, None, 42.61, None,15
None,8.88,44.49, None, None, None, None, None, None, None, None, None,-2.0,884.0, None, None, None,2018-04-09 11:00:00, None, 42.21, None,15
None,10.57,39.18, None, None, None, None, None, None, None, None, None,-2.0,885.0, None, None, None,2018-04-09 12:00:00, None, 41.38, None,15
None,11.05,35.15, None, None, None, None, None, None, None, None, None,-4.0,884.0, None, None, None,2018-04-09 13:00:00, None, 39.3, None,15
None,11.0,32.83, None, None, None, None, None, None, None, None, None,-5.0,883.0, None, None, None,2018-04-09 14:00:00, None, 38.51, None,15
None,11.27,33.65, None, None, None, None, None, None, None, None, None,-4.0,884.0, None, None, None,2018-04-09 15:00:00, None, 37.9, None,15
None,9.65,36.43, None, None, None, None, None, None, None, None, None,-4.0,884.0, None, None, None,2018-04-09 16:00:00, None, 37.56, None,15
None,8.86,41.19, None, None, None, None, None, None, None, None, None,-4.0,884.0, None, None, None,2018-04-09 17:00:00, None, 37.64, None,15
None,7.956,44.01, None, None, None, None, None, None, None, None, None,-4.0,884.0, None, None, None,2018-04-09 18:00:00, None, 37.54, None,15
None,4.365,62.17, None, None, None, None, None, None, None, None, None,-2.0,884.0, None, None, None,2018-04-09 19:00:00, None, 37.54, None,15
None,3.135,71.28, None, None, None, None, None, None, None, None, None,-2.0,884.0, None, None, None,2018-04-09 20:00:00, None, 37.31, None,15
