pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.0,18.2,18.2, 0.0, 0.0,24.6, -6999.0,2021-07-23 00:00:00, -6999.0, -6999.0,30
0.0,18.5,18.0, 0.0, 0.0,24.6, -6999.0,2021-07-23 01:00:00, -6999.0, -6999.0,30
0.0,17.8,17.8, 0.0, 0.0,24.6, -6999.0,2021-07-23 02:00:00, -6999.0, -6999.0,30
0.0,17.2,17.2, 0.0, 0.0,24.6, -6999.0,2021-07-23 03:00:00, -6999.0, -6999.0,30
0.0,17.0,17.0, 0.0, 0.0,24.6, -6999.0,2021-07-23 04:00:00, -6999.0, -6999.0,30
0.0,16.5,16.5, 0.0, 0.0,24.6, -6999.0,2021-07-23 05:00:00, -6999.0, -6999.0,30
0.0,16.3,16.1, 0.0, 0.0,24.6, -6999.0,2021-07-23 06:00:00, -6999.0, -6999.0,30
0.0,16.4,16.1, 0.0, 0.0,16.4, -6999.0,2021-07-23 07:00:00, -6999.0, -6999.0,30
0.0,16.8,16.1, 0.0, 0.0,17.2, -6999.0,2021-07-23 08:00:00, -6999.0, -6999.0,30
0.0,18.7,16.1, 0.0, 0.0,18.5, -6999.0,2021-07-23 09:00:00, -6999.0, -6999.0,30
0.0,19.8,16.1, 0.0, 0.0,20.1, -6999.0,2021-07-23 10:00:00, -6999.0, -6999.0,30
0.0,20.7,16.1, 0.0, 0.0,21.0, -6999.0,2021-07-23 11:00:00, -6999.0, -6999.0,30
0.0,21.6,16.1, 0.0, 0.0,22.0, -6999.0,2021-07-23 12:00:00, -6999.0, -6999.0,30
0.0,22.4,16.1, 0.0, 0.0,22.7, -6999.0,2021-07-23 13:00:00, -6999.0, -6999.0,30
0.0,23.5,16.1, 0.0, 0.0,23.5, -6999.0,2021-07-23 14:00:00, -6999.0, -6999.0,30
0.0,23.7,16.1, 0.0, 0.0,24.0, -6999.0,2021-07-23 15:00:00, -6999.0, -6999.0,30
0.0,25.9,16.1, 0.0, 0.0,25.6, -6999.0,2021-07-23 16:00:00, -6999.0, -6999.0,30
0.0,25.4,16.1, 0.0, 0.0,26.1, -6999.0,2021-07-23 17:00:00, -6999.0, -6999.0,30
0.0,24.9,16.1, 0.0, 0.0,26.1, -6999.0,2021-07-23 18:00:00, -6999.0, -6999.0,30
0.0,25.1,24.8, 0.0, 0.0,25.3, -6999.0,2021-07-23 19:00:00, -6999.0, -6999.0,30
0.0,24.1,24.0, 0.0, 0.0,25.4, -6999.0,2021-07-23 20:00:00, -6999.0, -6999.0,30
0.0,21.8,21.9, 0.0, 0.0,25.4, -6999.0,2021-07-23 21:00:00, -6999.0, -6999.0,30
0.0,20.4,20.4, 0.0, 0.0,25.4, -6999.0,2021-07-23 22:00:00, -6999.0, -6999.0,30
0.0,19.6,19.5, 0.0, 0.0,25.4, -6999.0,2021-07-23 23:00:00, -6999.0, -6999.0,30
0.0,19.4,19.5, 0.0, 0.0,25.4, -6999.0,2021-07-24 00:00:00, -6999.0, -6999.0,30
0.0,18.9,18.7, 0.0, 0.0,25.4, -6999.0,2021-07-24 01:00:00, -6999.0, -6999.0,30
0.0,17.6,17.6, 0.0, 0.0,25.4, -6999.0,2021-07-24 02:00:00, -6999.0, -6999.0,30
0.0,17.5,17.2, 0.0, 0.0,25.4, -6999.0,2021-07-24 03:00:00, -6999.0, -6999.0,30
0.0,17.6,17.2, 0.0, 0.0,25.4, -6999.0,2021-07-24 04:00:00, -6999.0, -6999.0,30
0.0,16.8,16.8, 0.0, 0.0,25.4, -6999.0,2021-07-24 05:00:00, -6999.0, -6999.0,30
0.0,16.4,16.1, 0.0, 0.0,25.4, -6999.0,2021-07-24 06:00:00, -6999.0, -6999.0,30
0.0,18.5,16.4, 0.0, 0.0,18.5, -6999.0,2021-07-24 07:00:00, -6999.0, -6999.0,30
0.0,20.4,16.4, 0.0, 0.0,20.7, -6999.0,2021-07-24 08:00:00, -6999.0, -6999.0,30
0.0,20.8,16.4, 0.0, 0.0,21.0, -6999.0,2021-07-24 09:00:00, -6999.0, -6999.0,30
0.0,21.6,16.4, 0.0, 0.0,22.1, -6999.0,2021-07-24 10:00:00, -6999.0, -6999.0,30
0.0,23.3,16.4, 0.0, 0.0,23.5, -6999.0,2021-07-24 11:00:00, -6999.0, -6999.0,30
0.0,24.0,16.4, 0.0, 0.0,24.8, -6999.0,2021-07-24 12:00:00, -6999.0, -6999.0,30
0.0,24.8,16.4, 0.0, 0.0,26.0, -6999.0,2021-07-24 13:00:00, -6999.0, -6999.0,30
0.0,26.3,16.4, 0.0, 0.0,26.5, -6999.0,2021-07-24 14:00:00, -6999.0, -6999.0,30
0.0,27.8,16.4, 0.0, 0.0,27.7, -6999.0,2021-07-24 15:00:00, -6999.0, -6999.0,30
0.0,27.1,16.4, 0.0, 0.0,27.8, -6999.0,2021-07-24 16:00:00, -6999.0, -6999.0,30
0.0,27.0,16.4, 0.0, 0.0,28.1, -6999.0,2021-07-24 17:00:00, -6999.0, -6999.0,30
0.0,27.3,16.4, 0.0, 0.0,28.1, -6999.0,2021-07-24 18:00:00, -6999.0, -6999.0,30
0.0,26.8,26.6, 0.0, 0.0,27.6, -6999.0,2021-07-24 19:00:00, -6999.0, -6999.0,30
0.0,23.2,23.2, 0.0, 0.0,27.6, -6999.0,2021-07-24 20:00:00, -6999.0, -6999.0,30
0.0,21.8,21.8, 0.0, 0.0,27.6, -6999.0,2021-07-24 21:00:00, -6999.0, -6999.0,30
0.0,21.6,21.6, 0.0, 0.0,27.6, -6999.0,2021-07-24 22:00:00, -6999.0, -6999.0,30
0.0,20.5,20.4, 0.0, 0.0,27.6, -6999.0,2021-07-24 23:00:00, -6999.0, -6999.0,30
0.0,20.0,20.0, 0.0, 0.0,27.6, -6999.0,2021-07-25 00:00:00, -6999.0, -6999.0,30
0.0,18.7,18.7, 0.0, 0.0,27.6, -6999.0,2021-07-25 01:00:00, -6999.0, -6999.0,30
0.0,17.8,17.8, 0.0, 0.0,27.6, -6999.0,2021-07-25 02:00:00, -6999.0, -6999.0,30
0.0,16.8,16.8, 0.0, 0.0,27.6, -6999.0,2021-07-25 03:00:00, -6999.0, -6999.0,30
0.0,16.4,16.4, 0.0, 0.0,27.6, -6999.0,2021-07-25 04:00:00, -6999.0, -6999.0,30
0.0,16.2,16.2, 0.0, 0.0,27.6, -6999.0,2021-07-25 05:00:00, -6999.0, -6999.0,30
0.0,16.0,15.9, 0.0, 0.0,27.6, -6999.0,2021-07-25 06:00:00, -6999.0, -6999.0,30
None,18.2,15.9, 0.0, 0.0,18.9, -6999.0,2021-07-25 08:00:00, -6999.0, -6999.0,30
None,20.0,15.9, 0.0, 0.0,20.0, -6999.0,2021-07-25 09:00:00, -6999.0, -6999.0,30
None,20.8,15.9, 0.0, 0.0,21.0, -6999.0,2021-07-25 10:00:00, -6999.0, -6999.0,30
None,21.8,15.9, 0.0, 0.0,22.0, -6999.0,2021-07-25 11:00:00, -6999.0, -6999.0,30
None,22.4,15.9, 0.0, 0.0,22.9, -6999.0,2021-07-25 12:00:00, -6999.0, -6999.0,30
None,23.5,15.9, 0.0, 0.0,23.6, -6999.0,2021-07-25 13:00:00, -6999.0, -6999.0,30
None,24.7,15.9, 0.0, 0.0,24.8, -6999.0,2021-07-25 14:00:00, -6999.0, -6999.0,30
None,25.1,15.9, 0.0, 0.0,25.2, -6999.0,2021-07-25 15:00:00, -6999.0, -6999.0,30
None,25.5,15.9, 0.0, 0.0,25.8, -6999.0,2021-07-25 16:00:00, -6999.0, -6999.0,30
None,26.2,15.9, 0.0, 0.0,26.6, -6999.0,2021-07-25 17:00:00, -6999.0, -6999.0,30
None,24.9,15.9, 0.0, 0.0,26.6, -6999.0,2021-07-25 18:00:00, -6999.0, -6999.0,30
None,24.6,24.5, 0.0, 0.0,25.5, -6999.0,2021-07-25 19:00:00, -6999.0, -6999.0,30
None,23.1,22.9, 0.0, 0.0,25.5, -6999.0,2021-07-25 20:00:00, -6999.0, -6999.0,30
None,20.6,20.6, 0.0, 0.0,25.5, -6999.0,2021-07-25 21:00:00, -6999.0, -6999.0,30
None,19.1,18.8, 0.0, 0.0,25.5, -6999.0,2021-07-25 22:00:00, -6999.0, -6999.0,30
None,18.3,18.2, 0.0, 0.0,25.5, -6999.0,2021-07-25 23:00:00, -6999.0, -6999.0,30
None,17.9,17.9, 0.0, 0.0,25.5, -6999.0,2021-07-26 00:00:00, -6999.0, -6999.0,30
None,17.1,17.2, 0.0, 0.0,25.5, -6999.0,2021-07-26 01:00:00, -6999.0, -6999.0,30
None,16.1,16.1, 0.0, 0.0,25.5, -6999.0,2021-07-26 02:00:00, -6999.0, -6999.0,30
None,16.1,16.1, 0.0, 0.0,25.5, -6999.0,2021-07-26 03:00:00, -6999.0, -6999.0,30
None,15.6,15.6, 0.0, 0.0,25.5, -6999.0,2021-07-26 04:00:00, -6999.0, -6999.0,30
None,15.5,15.2, 0.0, 0.0,25.5, -6999.0,2021-07-26 05:00:00, -6999.0, -6999.0,30
None,16.4,15.2, 0.0, 0.0,25.5, -6999.0,2021-07-26 06:00:00, -6999.0, -6999.0,30
0.0,17.0,16.1, 0.0, 0.0,16.9, -6999.0,2021-07-26 07:00:00, -6999.0, -6999.0,30
0.0,17.6,16.1, 0.0, 0.0,17.8, -6999.0,2021-07-26 08:00:00, -6999.0, -6999.0,30
0.0,19.2,16.1, 0.0, 0.0,19.5, -6999.0,2021-07-26 09:00:00, -6999.0, -6999.0,30
0.0,20.3,16.1, 0.0, 0.0,20.6, -6999.0,2021-07-26 10:00:00, -6999.0, -6999.0,30
0.0,20.7,16.1, 0.0, 0.0,20.9, -6999.0,2021-07-26 11:00:00, -6999.0, -6999.0,30
0.0,21.2,16.1, 0.0, 0.0,21.7, -6999.0,2021-07-26 12:00:00, -6999.0, -6999.0,30
0.0,22.6,16.1, 0.0, 0.0,23.1, -6999.0,2021-07-26 13:00:00, -6999.0, -6999.0,30
0.0,24.4,16.1, 0.0, 0.0,24.5, -6999.0,2021-07-26 14:00:00, -6999.0, -6999.0,30
0.0,24.5,16.1, 0.0, 0.0,25.3, -6999.0,2021-07-26 15:00:00, -6999.0, -6999.0,30
0.0,25.1,16.1, 0.0, 0.0,25.8, -6999.0,2021-07-26 16:00:00, -6999.0, -6999.0,30
0.0,25.6,16.1, 0.0, 0.0,26.1, -6999.0,2021-07-26 17:00:00, -6999.0, -6999.0,30
0.0,26.0,16.1, 0.0, 0.0,26.2, -6999.0,2021-07-26 18:00:00, -6999.0, -6999.0,30
0.0,24.9,24.9, 0.0, 0.0,26.2, -6999.0,2021-07-26 19:00:00, -6999.0, -6999.0,30
0.0,24.4,24.4, 0.0, 0.0,26.2, -6999.0,2021-07-26 20:00:00, -6999.0, -6999.0,30
0.0,21.2,21.3, 0.0, 0.0,26.2, -6999.0,2021-07-26 21:00:00, -6999.0, -6999.0,30
0.0,19.7,19.7, 0.0, 0.0,26.2, -6999.0,2021-07-26 22:00:00, -6999.0, -6999.0,30
0.0,19.0,19.0, 0.0, 0.0,26.2, -6999.0,2021-07-26 23:00:00, -6999.0, -6999.0,30
0.0,18.3,18.3, 0.0, 0.0,26.2, -6999.0,2021-07-27 00:00:00, -6999.0, -6999.0,30
0.0,17.6,17.6, 0.0, 0.0,26.2, -6999.0,2021-07-27 01:00:00, -6999.0, -6999.0,30
0.0,17.2,17.2, 0.0, 0.0,26.2, -6999.0,2021-07-27 02:00:00, -6999.0, -6999.0,30
0.0,16.8,16.7, 0.0, 0.0,26.2, -6999.0,2021-07-27 03:00:00, -6999.0, -6999.0,30
0.0,16.6,16.5, 0.0, 0.0,26.2, -6999.0,2021-07-27 04:00:00, -6999.0, -6999.0,30
0.0,15.8,15.9, 0.0, 0.0,26.2, -6999.0,2021-07-27 05:00:00, -6999.0, -6999.0,30
0.0,16.1,15.7, 0.0, 0.0,26.2, -6999.0,2021-07-27 06:00:00, -6999.0, -6999.0,30
0.0,18.7,16.1, 0.0, 0.0,18.7, -6999.0,2021-07-27 07:00:00, -6999.0, -6999.0,30
0.0,19.1,16.1, 0.0, 0.0,19.1, -6999.0,2021-07-27 08:00:00, -6999.0, -6999.0,30
0.0,20.8,16.1, 0.0, 0.0,20.8, -6999.0,2021-07-27 09:00:00, -6999.0, -6999.0,30
0.0,21.9,16.1, 0.0, 0.0,22.1, -6999.0,2021-07-27 10:00:00, -6999.0, -6999.0,30
0.0,23.8,16.1, 0.0, 0.0,23.7, None,2021-07-27 11:00:00, None, None,30
0.0,25.1,16.1, 0.0, 0.0,25.4, None,2021-07-27 12:00:00, None, None,30
0.0,24.9,16.1, 0.0, 0.0,25.6, None,2021-07-27 13:00:00, None, None,30
0.0,26.1,16.1, 0.0, 0.0,26.5, None,2021-07-27 14:00:00, None, None,30
0.0,26.6,16.1, 0.0, 0.0,27.1, None,2021-07-27 15:00:00, None, None,30
0.0,27.0,16.1, 0.0, 0.0,27.6, None,2021-07-27 16:00:00, None, None,30
0.0,26.7,16.1, 0.0, 0.0,27.6, None,2021-07-27 17:00:00, None, None,30
0.0,26.9,16.1, 0.0, 0.0,27.6, None,2021-07-27 18:00:00, None, None,30
0.0,26.7,26.3, 0.0, 0.0,27.4, None,2021-07-27 19:00:00, None, None,30
0.0,23.2,23.2, 0.0, 0.0,27.4, None,2021-07-27 20:00:00, None, None,30
0.0,21.6,21.5, 0.0, 0.0,27.4, None,2021-07-27 21:00:00, None, None,30
0.0,21.3,21.5, 0.0, 0.0,27.4, None,2021-07-27 22:00:00, None, None,30
0.0,19.8,19.8, 0.0, 0.0,27.4, None,2021-07-27 23:00:00, None, None,30
0.0,19.2,19.2, 0.0, 0.0,27.4, None,2021-07-28 00:00:00, None, None,30
0.0,18.2,18.2, 0.0, 0.0,27.4, None,2021-07-28 01:00:00, None, None,30
0.0,18.0,17.9, 0.0, 0.0,27.4, None,2021-07-28 02:00:00, None, None,30
None,27.1,17.4, 0.0, 0.0,27.6, None,2021-07-29 13:00:00, None, None,30
None,28.5,17.4, 0.0, 0.0,28.7, None,2021-07-29 14:00:00, None, None,30
None,29.5,17.4, 0.0, 0.0,29.9, None,2021-07-29 15:00:00, None, None,30
None,30.8,17.4, 0.0, 0.0,31.0, None,2021-07-29 16:00:00, None, None,30
None,30.3,17.4, 0.0, 0.0,31.3, None,2021-07-29 17:00:00, None, None,30
None,30.5,17.4, 0.0, 0.0,31.3, None,2021-07-29 18:00:00, None, None,30
None,28.9,29.0, 0.0, 0.0,31.0, None,2021-07-29 19:00:00, None, None,30
None,27.8,27.7, 0.0, 0.0,31.0, None,2021-07-29 20:00:00, None, None,30
None,23.4,23.4, 0.0, 0.0,31.0, None,2021-07-29 21:00:00, None, None,30
None,23.2,23.1, 0.0, 0.0,31.0, None,2021-07-29 22:00:00, None, None,30
None,21.3,21.3, 0.0, 0.0,31.0, None,2021-07-29 23:00:00, None, None,30
