pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 8.82, 91.5, 12.7, 92.0, 8.0, 8.8, 8.8, 1014.0, 0.0, 8.0, 919.0, None,2021-07-23 00:00:00, None, None, 919.0,30
None, 8.03, 91.6, 12.7, 92.0, 7.0, 8.0, 8.0, 1014.0, 0.0, 7.0, 919.0, None,2021-07-23 01:00:00, None, None, 919.0,30
None, 7.725, 92.5, 12.7, 93.0, 7.0, 7.7, 7.6, 1013.9, 0.0, 7.0, 919.0, None,2021-07-23 02:00:00, None, None, 919.0,30
None, 7.675, 94.2, 12.7, 94.0, 7.0, 7.7, 7.5, 1015.0, 0.0, 7.0, 920.0, None,2021-07-23 03:00:00, None, None, 920.0,30
None, 7.769, 93.0, 12.7, 93.0, 7.0, 7.8, 7.5, 1014.9, 0.0, 7.0, 920.0, None,2021-07-23 04:00:00, None, None, 920.0,30
None, 6.23, 91.9, 12.7, 92.0, 5.0, 6.2, 6.3, 1015.0, 0.0, 5.0, 920.0, None,2021-07-23 05:00:00, None, None, 920.0,30
None, 4.988, 95.1, 12.7, 95.0, 4.0, 5.0, 5.0, 1015.2, 0.0, 4.0, 920.0, None,2021-07-23 06:00:00, None, None, 920.0,30
None, 5.887, 94.3, 5.8, 94.0, 5.0, 5.9, 4.8, 1015.1, 0.0, 5.0, 920.0, None,2021-07-23 07:00:00, None, None, 920.0,30
None, 7.754, 88.9, 7.7, 89.0, 6.0, 7.8, 4.8, 1016.1, 0.0, 6.0, 921.0, None,2021-07-23 08:00:00, None, None, 921.0,30
None, 11.06, 72.32, 11.0, 72.0, 6.0, 11.1, 4.8, 1017.0, 0.0, 6.0, 922.0, None,2021-07-23 09:00:00, None, None, 922.0,30
None, 12.61, 70.15, 12.6, 70.0, 8.0, 12.6, 4.8, 1016.9, 1.0, 8.0, 922.0, None,2021-07-23 10:00:00, None, None, 922.0,30
None, 15.11, 55.86, 15.0, 56.0, 6.0, 15.1, 4.8, 1016.7, 0.0, 6.0, 922.0, None,2021-07-23 11:00:00, None, None, 922.0,30
None, 14.1, 58.88, 15.1, 59.0, 6.0, 14.1, 4.8, 1016.8, 0.0, 6.0, 922.0, None,2021-07-23 12:00:00, None, None, 922.0,30
None, 13.91, 62.53, 15.1, 63.0, 7.0, 13.9, 4.8, 1016.9, 0.0, 7.0, 922.0, None,2021-07-23 13:00:00, None, None, 922.0,30
None, 14.42, 63.46, 15.1, 63.0, 8.0, 14.4, 4.8, 1016.9, -0.2, 8.0, 922.0, None,2021-07-23 14:00:00, None, None, 922.0,30
None, 14.3, 66.31, 15.1, 66.0, 8.0, 14.3, 4.8, 1018.0, 0.2, 8.0, 923.0, None,2021-07-23 15:00:00, None, None, 923.0,30
None, 14.92, 64.71, 15.1, 65.0, 8.0, 14.9, 4.8, 1018.0, 0.0, 8.0, 923.0, None,2021-07-23 16:00:00, None, None, 923.0,30
None, 13.96, 73.79, 15.1, 74.0, 9.0, 14.0, 4.8, 1018.2, 0.0, 9.0, 923.0, None,2021-07-23 17:00:00, None, None, 923.0,30
None, 12.73, 82.6, 15.1, 83.0, 9.0, 12.7, 4.8, 1018.4, 0.0, 9.0, 923.0, None,2021-07-23 18:00:00, None, None, 923.0,30
None, 12.58, 84.2, 12.7, 84.0, 10.0, 12.6, 12.3, 1017.3, 0.0, 10.0, 922.0, None,2021-07-23 19:00:00, None, None, 922.0,30
None, 13.15, 78.7, 13.3, 79.0, 9.0, 13.2, 12.3, 1017.0, 0.0, 9.0, 922.0, None,2021-07-23 20:00:00, None, None, 922.0,30
None, 11.68, 81.8, 13.3, 82.0, 9.0, 11.7, 11.7, 1018.0, 0.0, 9.0, 923.0, None,2021-07-23 21:00:00, None, None, 923.0,30
None, 10.56, 88.5, 13.3, 89.0, 9.0, 10.6, 10.6, 1016.8, 0.0, 9.0, 922.0, None,2021-07-23 22:00:00, None, None, 922.0,30
None, 9.6, 90.3, 13.3, 90.0, 8.0, 9.6, 9.6, 1016.7, 0.0, 8.0, 922.0, None,2021-07-23 23:00:00, None, None, 922.0,30
None, 8.96, 89.9, 13.3, 90.0, 7.0, 9.0, 8.9, 1016.8, 0.0, 7.0, 922.0, None,2021-07-24 00:00:00, None, None, 922.0,30
None, 7.809, 92.7, 13.3, 93.0, 7.0, 7.8, 7.8, 1017.0, 0.0, 7.0, 922.0, None,2021-07-24 01:00:00, None, None, 922.0,30
None, 7.017, 93.5, 13.3, 94.0, 6.0, 7.0, 7.0, 1017.0, 0.0, 6.0, 922.0, None,2021-07-24 02:00:00, None, None, 922.0,30
None, 5.884, 95.1, 13.3, 95.0, 5.0, 5.9, 5.9, 1017.1, 0.0, 5.0, 922.0, None,2021-07-24 03:00:00, None, None, 922.0,30
