CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
7.369, 62.44, None, None,20.74, 3.59,115.3, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 00:00:00, None,18
6.725, 68.65, None, None,15.45, 2.487,120.6, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 01:00:00, None,18
5.688, 73.34, None, None,21.26, 2.175,124.5, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 02:00:00, None,18
4.627, 76.87, None, None,13.82, 2.399,124.9, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 03:00:00, None,18
3.77, 81.1, None, None,11.04, 3.59,120.3, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 04:00:00, None,18
4.166, 78.33, None, None,12.97, 2.69,119.6, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 05:00:00, None,18
3.277, 82.7, None, None,12.37, 1.648,117.9, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 06:00:00, None,18
4.31, 83.8, None, None,8.93, 0.396,124.3, None, None, None, None, None, None, 2.0, None, None, None,2016-04-29 07:00:00, None,18
6.44, 77.4, None, None,27.01, 0.0,120.8, None, None, None, None, None, None, 3.0, None, None, None,2016-04-29 08:00:00, None,18
8.15, 61.28, None, None,49.93, 0.129,325.3, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 09:00:00, None,18
9.74, 53.5, None, None,46.93, 0.071,3.51, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 10:00:00, None,18
10.69, 49.03, None, None,60.9, 1.087,273.6, None, None, None, None, None, None, 0.0, None, None, None,2016-04-29 11:00:00, None,18
12.26, 45.37, None, None,46.49, 2.548,261.8, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 12:00:00, None,18
11.89, 48.55, None, None,48.55, 1.454,25.59, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 13:00:00, None,18
