pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,7.97, 96.1, None, None, None, None, None, None, None, 7.0, None, None, None,2016-04-29 00:00:00, None, None, None,18
None,7.73, 96.2, None, None, None, None, None, None, None, 7.0, None, None, None,2016-04-29 01:00:00, None, None, None,18
None,7.64, 96.3, None, None, None, None, None, None, None, 7.0, None, None, None,2016-04-29 02:00:00, None, None, None,18
None,7.59, 96.2, None, None, None, None, None, None, None, 7.0, None, None, None,2016-04-29 03:00:00, None, None, None,18
None,7.4, 95.7, None, None, None, None, None, None, None, 7.0, None, None, None,2016-04-29 04:00:00, None, None, None,18
None,6.685, 94.8, None, None, None, None, None, None, None, 6.0, None, None, None,2016-04-29 05:00:00, None, None, None,18
None,6.645, 95.1, None, None, None, None, None, None, None, 6.0, None, None, None,2016-04-29 06:00:00, None, None, None,18
None,6.552, 93.0, None, None, None, None, None, None, None, 6.0, None, None, None,2016-04-29 07:00:00, None, None, None,18
None,7.75, 92.8, None, None, None, None, None, None, None, 7.0, None, None, None,2016-04-29 08:00:00, None, None, None,18
None,9.13, 77.3, None, None, None, None, None, None, None, 5.0, None, None, None,2016-04-29 09:00:00, None, None, None,18
None,10.7, 60.91, None, None, None, None, None, None, None, 3.0, None, None, None,2016-04-29 10:00:00, None, None, None,18
None,11.78, 57.59, None, None, None, None, None, None, None, 4.0, None, None, None,2016-04-29 11:00:00, None, None, None,18
None,12.44, 52.13, None, None, None, None, None, None, None, 3.0, None, None, None,2016-04-29 12:00:00, None, None, None,18
None,12.85, 45.85, None, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 13:00:00, None, None, None,18
None,13.87, 43.09, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-29 14:00:00, None, None, None,18
None,13.99, 45.93, None, None, None, None, None, None, None, 3.0, None, None, None,2016-04-29 15:00:00, None, None, None,18
None,13.99, 43.1, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-29 16:00:00, None, None, None,18
None,14.18, 41.42, None, None, None, None, None, None, None, 1.0, None, None, None,2016-04-29 17:00:00, None, None, None,18
None,13.72, 55.84, None, None, None, None, None, None, None, 5.0, None, None, None,2016-04-29 18:00:00, None, None, None,18
None,12.43, 57.6, None, None, None, None, None, None, None, 4.0, None, None, None,2016-04-29 19:00:00, None, None, None,18
None,11.22, 54.37, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-29 20:00:00, None, None, None,18
None,9.76, 60.39, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-29 21:00:00, None, None, None,18
None,8.94, 60.32, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-29 22:00:00, None, None, None,18
None,7.44, 71.6, None, None, None, None, None, None, None, 3.0, None, None, None,2016-04-29 23:00:00, None, None, None,18
None,6.297, 83.1, None, None, None, None, None, None, None, 4.0, None, None, None,2016-04-30 00:00:00, None, None, None,18
None,5.491, 85.8, None, None, None, None, None, None, None, 3.0, None, None, None,2016-04-30 01:00:00, None, None, None,18
None,4.623, 89.3, None, None, None, None, None, None, None, 3.0, None, None, None,2016-04-30 02:00:00, None, None, None,18
None,4.286, 90.7, None, None, None, None, None, None, None, 3.0, None, None, None,2016-04-30 03:00:00, None, None, None,18
None,3.321, 92.3, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-30 04:00:00, None, None, None,18
None,3.61, 90.7, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-30 05:00:00, None, None, None,18
None,4.624, 83.9, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-30 06:00:00, None, None, None,18
None,4.286, 84.8, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-30 07:00:00, None, None, None,18
None,6.787, 73.1, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-30 08:00:00, None, None, None,18
None,8.31, 66.45, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-30 09:00:00, None, None, None,18
None,10.98, 54.64, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-30 10:00:00, None, None, None,18
None,12.36, 49.24, None, None, None, None, None, None, None, 2.0, None, None, None,2016-04-30 11:00:00, None, None, None,18
None,11.39, 56.91, None, None, None, None, None, None, None, 3.0, None, None, None,2016-04-30 12:00:00, None, None, None,18
None,12.45, 52.4, None, None, None, None, None, None, None, 3.0, None, None, None,2016-04-30 13:00:00, None, None, None,18
None,12.83, 55.56, None, None, None, None, None, None, None, 4.0, None, None, None,2016-04-30 14:00:00, None, None, None,18
None,13.12, 60.95, None, None, None, None, None, None, None, 6.0, None, None, None,2016-04-30 15:00:00, None, None, None,18
None,13.23, 56.85, None, None, None, None, None, None, None, 5.0, None, None, None,2016-04-30 16:00:00, None, None, None,18
None,13.38, 54.63, None, None, None, None, None, None, None, 4.0, None, None, None,2016-04-30 17:00:00, None, None, None,18
None,14.07, 53.02, None, None, None, None, None, None, None, 5.0, None, None, None,2016-04-30 18:00:00, None, None, None,18
None,13.1, 63.87, None, None, None, None, None, None, None, 6.0, None, None, None,2016-04-30 19:00:00, None, None, None,18
None,12.19, 70.5, None, None, None, None, None, None, None, 7.0, None, None, None,2016-04-30 20:00:00, None, None, None,18
None,11.37, 76.3, None, None, None, None, None, None, None, 7.0, None, None, None,2016-04-30 21:00:00, None, None, None,18
None,10.95, 78.8, None, None, None, None, None, None, None, 7.0, None, None, None,2016-04-30 22:00:00, None, None, None,18
None,10.57, 77.4, None, None, None, None, None, None, None, 7.0, None, None, None,2016-04-30 23:00:00, None, None, None,18
None,10.33, 82.0, None, None, None, None, None, None, None, 7.0, None, None, None,2016-05-01 00:00:00, None, None, None,18
None,9.85, 86.0, None, None, None, None, None, None, None, 8.0, None, None, None,2016-05-01 01:00:00, None, None, None,18
None,9.52, 84.4, None, None, None, None, None, None, None, 7.0, None, None, None,2016-05-01 02:00:00, None, None, None,18
None,8.7, 87.3, None, None, None, None, None, None, None, 7.0, None, None, None,2016-05-01 03:00:00, None, None, None,18
None,8.79, 83.8, None, None, None, None, None, None, None, 6.0, None, None, None,2016-05-01 04:00:00, None, None, None,18
None,9.13, 79.7, None, None, None, None, None, None, None, 6.0, None, None, None,2016-05-01 05:00:00, None, None, None,18
None,8.79, 77.8, None, None, None, None, None, None, None, 5.0, None, None, None,2016-05-01 06:00:00, None, None, None,18
None,8.65, 79.3, None, None, None, None, None, None, None, 5.0, None, None, None,2016-05-01 07:00:00, None, None, None,18
None,9.18, 77.4, None, None, None, None, None, None, None, 5.0, None, None, None,2016-05-01 08:00:00, None, None, None,18
None,11.73, 64.29, None, None, None, None, None, None, None, 5.0, None, None, None,2016-05-01 09:00:00, None, None, None,18
None,13.96, 59.15, None, None, None, None, None, None, None, 6.0, None, None, None,2016-05-01 10:00:00, None, None, None,18
None,16.11, 49.77, None, None, None, None, None, None, None, 6.0, None, None, None,2016-05-01 11:00:00, None, None, None,18
None,16.03, 49.69, None, None, None, None, None, None, None, 6.0, None, None, None,2016-05-01 12:00:00, None, None, None,18
None,17.96, 45.18, None, None, None, None, None, None, None, 6.0, None, None, None,2016-05-01 13:00:00, None, None, None,18
None,18.87, 41.61, None, None, None, None, None, None, None, 6.0, None, None, None,2016-05-01 14:00:00, None, None, None,18
None,19.64, 42.82, None, None, None, None, None, None, None, 7.0, None, None, None,2016-05-01 15:00:00, None, None, None,18
None,21.14, 39.72, None, None, None, None, None, None, None, 7.0, None, None, None,2016-05-01 16:00:00, None, None, None,18
None,20.7, 44.57, None, None, None, None, None, None, None, 8.0, None, None, None,2016-05-01 17:00:00, None, None, None,18
