CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 17.02, 31.6, None,2016-04-30 16:00:00, None, None,34.09, 7.681,356.6, None, None, None, None, None, None,18
None, 17.54, 27.16, None,2016-04-30 17:00:00, None, None,49.66, 5.525,345.5, None, None, None, None, None, None,18
None, 16.2, 26.75, None,2016-04-30 18:00:00, None, None,55.29, 5.276,304.1, None, None, None, None, None, None,18
None, 17.21, 28.66, None,2016-04-30 19:00:00, None, None,35.98, 4.801,322.4, None, None, None, None, None, None,18
None, 12.38, 40.63, None,2016-04-30 20:00:00, None, None,51.97, 7.902,187.9, None, None, None, None, None, None,18
None, 10.95, 47.18, None,2016-04-30 21:00:00, None, None,11.29, 12.33,167.9, None, None, None, None, None, None,18
None, 10.08, 53.8, None,2016-04-30 22:00:00, None, None,10.46, 11.43,162.0, None, None, None, None, None, None,18
None, 9.78, 54.63, None,2016-04-30 23:00:00, None, None,19.0, 7.478,150.5, None, None, None, None, None, None,18
None, 8.63, 62.56, None,2016-05-01 00:00:00, None, None,30.03, 2.781,134.8, None, None, None, None, None, None,18
None, 8.3, 60.7, None,2016-05-01 01:00:00, None, None,56.39, 0.85,48.38, None, None, None, None, None, None,18
None, 7.456, 60.01, None,2016-05-01 02:00:00, None, None,21.48, 3.715,22.83, None, None, None, None, None, None,18
None, 6.667, 65.73, None,2016-05-01 03:00:00, None, None,16.34, 6.498,18.11, None, None, None, None, None, None,18
None, 5.742, 70.81, None,2016-05-01 04:00:00, None, None,10.51, 10.3,32.13, None, None, None, None, None, None,18
None, 5.361, 71.93, None,2016-05-01 05:00:00, None, None,9.47, 11.49,24.41, None, None, None, None, None, None,18
None, 4.98, 71.99, None,2016-05-01 06:00:00, None, None,10.69, 11.49,18.65, None, None, None, None, None, None,18
None, 4.948, 71.96, None,2016-05-01 07:00:00, None, None,11.23, 12.96,17.06, None, None, None, None, None, None,18
None, 6.888, 62.62, None,2016-05-01 08:00:00, None, None,13.53, 11.74,19.36, None, None, None, None, None, None,18
None, 7.434, 60.19, None,2016-05-01 09:00:00, None, None,16.36, 10.65,11.41, None, None, None, None, None, None,18
None, 10.46, 46.95, None,2016-05-01 10:00:00, None, None,19.64, 12.93,24.25, None, None, None, None, None, None,18
None, 13.48, 37.36, None,2016-05-01 11:00:00, None, None,27.54, 6.897,6.211, None, None, None, None, None, None,18
None, 16.55, 32.39, None,2016-05-01 12:00:00, None, None,22.91, 4.77,11.66, None, None, None, None, None, None,18
None, 18.01, 29.59, None,2016-05-01 13:00:00, None, None,25.5, 5.319,327.4, None, None, None, None, None, None,18
None, 19.29, 23.84, None,2016-05-01 14:00:00, None, None,23.12, 8.21,309.5, None, None, None, None, None, None,18
None, 21.34, 21.34, None,2016-05-01 15:00:00, None, None,37.16, 7.277,307.7, None, None, None, None, None, None,18
None, 21.94, 20.9, None,2016-05-01 16:00:00, None, None,34.11, 8.7,314.2, None, None, None, None, None, None,18
None, 22.25, 20.64, None,2016-05-01 17:00:00, None, None,25.72, 9.38,323.1, None, None, None, None, None, None,18
None, 23.11, 19.6, None,2016-05-01 18:00:00, None, None,17.96, 9.08,321.5, None, None, None, None, None, None,18
None, 22.03, 21.85, None,2016-05-01 19:00:00, None, None,26.52, 8.55,338.5, None, None, None, None, None, None,18
None, 18.67, 23.38, None,2016-05-01 20:00:00, None, None,18.4, 8.5,10.38, None, None, None, None, None, None,18
None, 17.21, 26.57, None,2016-05-01 21:00:00, None, None,16.05, 8.95,47.03, None, None, None, None, None, None,18
None, 15.49, 30.4, None,2016-05-01 22:00:00, None, None,16.13, 9.5,40.82, None, None, None, None, None, None,18
None, 14.15, 34.78, None,2016-05-01 23:00:00, None, None,15.06, 7.791,18.58, None, None, None, None, None, None,18
None, 13.1, 37.4, None,2016-05-02 00:00:00, None, None,13.66, 10.52,19.36, None, None, None, None, None, None,18
None, 12.48, 38.53, None,2016-05-02 01:00:00, None, None,20.32, 8.48,30.43, None, None, None, None, None, None,18
None, 12.01, 39.85, None,2016-05-02 02:00:00, None, None,15.89, 7.664,26.97, None, None, None, None, None, None,18
None, 11.2, 42.67, None,2016-05-02 03:00:00, None, None,33.92, 5.75,19.96, None, None, None, None, None, None,18
None, 10.54, 46.07, None,2016-05-02 04:00:00, None, None,26.15, 5.883,16.25, None, None, None, None, None, None,18
None, 10.59, 44.21, None,2016-05-02 05:00:00, None, None,20.66, 6.564,15.95, None, None, None, None, None, None,18
None, 9.76, 49.02, None,2016-05-02 06:00:00, None, None,18.11, 7.663,17.89, None, None, None, None, None, None,18
None, 9.5, 51.13, None,2016-05-02 07:00:00, None, None,14.76, 7.469,22.43, None, None, None, None, None, None,18
None, 12.96, 40.04, None,2016-05-02 08:00:00, None, None,16.13, 6.729,39.21, None, None, None, None, None, None,18
None, 13.13, 41.77, None,2016-05-02 09:00:00, None, None,18.49, 6.984,36.73, None, None, None, None, None, None,18
None, 14.46, 38.45, None,2016-05-02 10:00:00, None, None,15.1, 4.463,17.37, None, None, None, None, None, None,18
None, 16.69, 35.53, None,2016-05-02 11:00:00, None, None,29.39, 2.65,352.0, None, None, None, None, None, None,18
None, 20.06, 29.6, None,2016-05-02 12:00:00, None, None,64.17, 3.806,221.0, None, None, None, None, None, None,18
None, 22.19, 24.82, None,2016-05-02 13:00:00, None, None,45.5, 6.15,229.5, None, None, None, None, None, None,18
None, 23.87, 22.34, None,2016-05-02 14:00:00, None, None,64.03, 5.156,244.2, None, None, None, None, None, None,18
None, 24.07, 19.5, None,2016-05-02 15:00:00, None, None,42.67, 7.074,256.8, None, None, None, None, None, None,18
None, 23.52, 18.52, None,2016-05-02 16:00:00, None, None,54.48, 6.803,241.4, None, None, None, None, None, None,18
None, 24.1, 17.92, None,2016-05-02 17:00:00, None, None,42.52, 7.992,279.2, None, None, None, None, None, None,18
None, 24.12, 18.96, None,2016-05-02 18:00:00, None, None,25.82, 9.27,309.8, None, None, None, None, None, None,18
None, 23.32, 21.01, None,2016-05-02 19:00:00, None, None,24.78, 8.33,302.7, None, None, None, None, None, None,18
None, 19.8, 24.35, None,2016-05-02 20:00:00, None, None,58.08, 6.25,323.7, None, None, None, None, None, None,18
None, 18.16, 27.0, None,2016-05-02 21:00:00, None, None,13.87, 7.198,53.19, None, None, None, None, None, None,18
None, 16.36, 31.81, None,2016-05-02 22:00:00, None, None,15.24, 7.659,33.55, None, None, None, None, None, None,18
None, 15.81, 33.69, None,2016-05-02 23:00:00, None, None,21.43, 6.391,7.945, None, None, None, None, None, None,18
None, 15.11, 35.44, None,2016-05-03 00:00:00, None, None,32.16, 3.231,16.58, None, None, None, None, None, None,18
None, 14.27, 38.58, None,2016-05-03 01:00:00, None, None,30.14, 4.238,9.91, None, None, None, None, None, None,18
None, 13.58, 40.56, None,2016-05-03 02:00:00, None, None,55.76, 2.851,25.35, None, None, None, None, None, None,18
None, 12.11, 45.06, None,2016-05-03 04:00:00, None, None,28.57, 3.834,24.84, None, None, None, None, None, None,18
None, 10.84, 49.21, None,2016-05-03 05:00:00, None, None,15.59, 5.003,16.94, None, None, None, None, None, None,18
None, 10.78, 50.08, None,2016-05-03 06:00:00, None, None,20.15, 4.928,5.997, None, None, None, None, None, None,18
None, 11.06, 51.19, None,2016-05-03 07:00:00, None, None,10.25, 8.42,35.61, None, None, None, None, None, None,18
None, 13.03, 47.21, None,2016-05-03 08:00:00, None, None,16.99, 8.18,33.41, None, None, None, None, None, None,18
None, 14.41, 43.56, None,2016-05-03 09:00:00, None, None,17.47, 6.999,34.58, None, None, None, None, None, None,18
None, 16.34, 38.51, None,2016-05-03 10:00:00, None, None,25.29, 4.124,20.06, None, None, None, None, None, None,18
None, 17.11, 40.62, None,2016-05-03 11:00:00, None, None,29.34, 3.164,337.5, None, None, None, None, None, None,18
None, 19.4, 35.95, None,2016-05-03 12:00:00, None, None,41.49, 6.025,183.8, None, None, None, None, None, None,18
None, 18.28, 40.03, None,2016-05-03 13:00:00, None, None,18.23, 10.22,172.5, None, None, None, None, None, None,18
None, 19.87, 37.53, None,2016-05-03 14:00:00, None, None,20.85, 10.05,165.8, None, None, None, None, None, None,18
None, 21.57, 33.11, None,2016-05-03 15:00:00, None, None,24.38, 7.766,174.7, None, None, None, None, None, None,18
None, 20.07, 38.04, None,2016-05-03 16:00:00, None, None,26.34, 8.23,176.9, None, None, None, None, None, None,18
None, 19.61, 41.62, None,2016-05-03 17:00:00, None, None,35.11, 8.91,184.1, None, None, None, None, None, None,18
None, 16.89, 47.82, None,2016-05-03 18:00:00, None, None,34.31, 10.03,213.5, None, None, None, None, None, None,18
None, 11.52, 89.3, None,2016-05-03 19:00:00, None, None,23.71, 16.57,166.0, None, None, None, None, None, None,18
None, 11.47, 85.9, None,2016-05-03 20:00:00, None, None,11.9, 15.17,157.5, None, None, None, None, None, None,18
None, 10.99, 87.7, None,2016-05-03 21:00:00, None, None,11.0, 20.62,155.4, None, None, None, None, None, None,18
None, 10.57, 84.8, None,2016-05-03 22:00:00, None, None,12.48, 19.99,155.6, None, None, None, None, None, None,18
None, 10.29, 84.7, None,2016-05-03 23:00:00, None, None,12.66, 17.3,161.1, None, None, None, None, None, None,18
None, 10.15, 84.5, None,2016-05-04 00:00:00, None, None,12.57, 18.36,156.6, None, None, None, None, None, None,18
None, 9.64, 84.7, None,2016-05-04 01:00:00, None, None,13.13, 17.66,157.7, None, None, None, None, None, None,18
None, 9.32, 85.6, None,2016-05-04 02:00:00, None, None,13.43, 15.83,162.0, None, None, None, None, None, None,18
None, 9.15, 86.5, None,2016-05-04 03:00:00, None, None,12.32, 16.58,155.3, None, None, None, None, None, None,18
None, 8.95, 88.0, None,2016-05-04 04:00:00, None, None,13.87, 15.56,155.7, None, None, None, None, None, None,18
None, 8.47, 89.8, None,2016-05-04 05:00:00, None, None,12.68, 17.03,155.6, None, None, None, None, None, None,18
None, 8.35, 89.6, None,2016-05-04 06:00:00, None, None,10.92, 15.0,151.9, None, None, None, None, None, None,18
None, 8.84, 88.7, None,2016-05-04 07:00:00, None, None,13.71, 10.65,157.9, None, None, None, None, None, None,18
None, 9.39, 90.0, None,2016-05-04 08:00:00, None, None,47.84, 7.596,167.3, None, None, None, None, None, None,18
None, 9.3, 89.0, None,2016-05-04 09:00:00, None, None,48.31, 3.371,184.9, None, None, None, None, None, None,18
None, 10.65, 87.5, None,2016-05-04 10:00:00, None, None,43.63, 5.303,173.8, None, None, None, None, None, None,18
None, 9.1, 90.7, None,2016-05-04 11:00:00, None, None,25.28, 8.27,176.3, None, None, None, None, None, None,18
None, 9.95, 87.8, None,2016-05-04 12:00:00, None, None,30.82, 8.35,181.3, None, None, None, None, None, None,18
None, 8.73, 89.8, None,2016-05-04 13:00:00, None, None,16.17, 12.46,163.3, None, None, None, None, None, None,18
None, 8.46, 91.5, None,2016-05-04 14:00:00, None, None,18.04, 12.43,167.8, None, None, None, None, None, None,18
None, 8.88, 90.6, None,2016-05-04 15:00:00, None, None,17.63, 11.41,170.6, None, None, None, None, None, None,18
None, 9.68, 87.3, None,2016-05-04 16:00:00, None, None,16.94, 8.23,169.9, None, None, None, None, None, None,18
None, 9.78, 79.89, None,2016-05-04 17:00:00, None, None,17.41, 8.88,164.2, None, None, None, None, None, None,18
None, 10.78, 73.84, None,2016-05-04 18:00:00, None, None,22.22, 7.703,158.1, None, None, None, None, None, None,18
None, 10.67, 77.61, None,2016-05-04 19:00:00, None, None,24.35, 9.16,168.8, None, None, None, None, None, None,18
None, 9.31, 81.1, None,2016-05-04 20:00:00, None, None,18.01, 10.62,159.5, None, None, None, None, None, None,18
None, 8.76, 83.3, None,2016-05-04 21:00:00, None, None,15.27, 9.31,165.6, None, None, None, None, None, None,18
None, 8.01, 89.4, None,2016-05-04 22:00:00, None, None,10.02, 7.478,167.6, None, None, None, None, None, None,18
None, 7.591, 89.5, None,2016-05-04 23:00:00, None, None,17.69, 5.075,155.4, None, None, None, None, None, None,18
None, 7.755, 92.5, None,2016-05-05 00:00:00, None, None,65.19, 3.452,108.6, None, None, None, None, None, None,18
None, 7.746, 92.5, None,2016-05-05 01:00:00, None, None,18.41, 4.617,22.87, None, None, None, None, None, None,18
None, 7.312, 92.7, None,2016-05-05 02:00:00, None, None,21.03, 5.637,21.11, None, None, None, None, None, None,18
None, 7.12, 95.3, None,2016-05-05 03:00:00, None, None,19.49, 7.32,18.21, None, None, None, None, None, None,18
None, 6.71, 95.7, None,2016-05-05 04:00:00, None, None,15.39, 10.2,34.04, None, None, None, None, None, None,18
None, 6.568, 94.9, None,2016-05-05 05:00:00, None, None,16.94, 11.15,29.43, None, None, None, None, None, None,18
None, 6.522, 95.0, None,2016-05-05 06:00:00, None, None,20.2, 12.22,24.55, None, None, None, None, None, None,18
None, 6.504, 92.3, None,2016-05-05 07:00:00, None, None,18.78, 12.99,32.0, None, None, None, None, None, None,18
None, 6.735, 87.3, None,2016-05-05 08:00:00, None, None,19.3, 12.8,37.91, None, None, None, None, None, None,18
None, 7.645, 74.2, None,2016-05-05 09:00:00, None, None,20.23, 11.55,32.35, None, None, None, None, None, None,18
None, 8.67, 72.2, None,2016-05-05 10:00:00, None, None,23.14, 10.72,30.06, None, None, None, None, None, None,18
None, 11.49, 54.97, None,2016-05-05 11:00:00, None, None,21.17, 12.06,21.03, None, None, None, None, None, None,18
None, 12.17, 44.74, None,2016-05-05 12:00:00, None, None,23.13, 13.39,28.29, None, None, None, None, None, None,18
None, 15.13, 33.98, None,2016-05-05 13:00:00, None, None,24.98, 15.02,23.1, None, None, None, None, None, None,18
None, 15.72, 29.88, None,2016-05-05 14:00:00, None, None,27.37, 15.31,16.69, None, None, None, None, None, None,18
None, 16.78, 29.36, None,2016-05-05 15:00:00, None, None,29.46, 13.75,9.73, None, None, None, None, None, None,18
None, 18.22, 27.68, None,2016-05-05 16:00:00, None, None,30.3, 12.83,357.5, None, None, None, None, None, None,18
None, 18.13, 26.27, None,2016-05-05 17:00:00, None, None,26.52, 13.74,3.657, None, None, None, None, None, None,18
None, 17.23, 23.56, None,2016-05-05 18:00:00, None, None,26.78, 16.77,357.3, None, None, None, None, None, None,18
None, 16.26, 24.2, None,2016-05-05 19:00:00, None, None,29.31, 13.47,0.61, None, None, None, None, None, None,18
None, 13.84, 28.04, None,2016-05-05 20:00:00, None, None,23.35, 10.91,10.57, None, None, None, None, None, None,18
None, 12.46, 30.18, None,2016-05-05 21:00:00, None, None,24.65, 6.927,32.04, None, None, None, None, None, None,18
None, 11.86, 29.37, None,2016-05-05 22:00:00, None, None,14.13, 10.04,32.28, None, None, None, None, None, None,18
None, 10.72, 33.36, None,2016-05-05 23:00:00, None, None,18.4, 11.84,30.24, None, None, None, None, None, None,18
