pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 11.98, 66.66, 18.7, None, 36.13, 1.73, 341.6, 6.0, None, 12.0, 12.0, 1022.9, None, 6.0, 929.0, None, None, 67.0,2022-10-01 00:00:00, None, 929.0,40
None, 10.37, 74.1, 18.7, None, 23.87, 2.396, 351.8, 6.0, None, 10.4, 10.4, 1024.0, None, 6.0, 930.0, None, None, 74.0,2022-10-01 01:00:00, None, 930.0,40
None, 9.96, 78.34, 18.7, None, 22.11, 1.748, 322.7, 6.0, None, 10.0, 9.5, 1023.9, None, 6.0, 930.0, None, None, 78.0,2022-10-01 02:00:00, None, 930.0,40
None, 9.82, 77.82, 18.7, None, 32.32, 1.722, 6.29, 6.0, None, 9.8, 9.5, 1023.9, None, 6.0, 930.0, None, None, 78.0,2022-10-01 03:00:00, None, 930.0,40
None, 8.44, 87.0, 18.7, None, 31.53, 0.858, 166.9, 6.0, None, 8.4, 8.4, 1022.9, None, 6.0, 929.0, None, None, 87.0,2022-10-01 04:00:00, None, 929.0,40
None, 8.49, 86.2, 18.7, None, 45.38, 0.862, 127.0, 6.0, None, 8.5, 8.1, 1022.9, None, 6.0, 929.0, None, None, 86.0,2022-10-01 05:00:00, None, 929.0,40
None, 6.264, 92.7, 18.7, None, 49.91, 0.692, 42.75, 5.0, None, 6.3, 6.3, 1023.1, None, 5.0, 929.0, None, None, 93.0,2022-10-01 06:00:00, None, 929.0,40
None, 6.479, 93.5, 7.0, None, 76.51, 0.637, 173.4, 5.0, None, 6.5, 6.2, 1023.3, None, 5.0, 929.0, None, None, 94.0,2022-10-01 07:00:00, None, 929.0,40
None, 6.77, 92.9, 7.0, None, 59.76, 1.682, 210.1, 6.0, None, 6.8, 5.7, 1023.3, None, 6.0, 929.0, None, None, 93.0,2022-10-01 08:00:00, None, 929.0,40
None, 8.4, 84.5, 9.0, None, 39.98, 2.359, 137.6, 6.0, None, 8.4, 5.7, 1022.1, None, 6.0, 928.0, None, None, 85.0,2022-10-01 09:00:00, None, 928.0,40
None, 10.5, 77.41, 10.6, None, 45.22, 2.518, 116.0, 7.0, None, 10.5, 5.7, 1022.0, None, 7.0, 928.0, None, None, 77.0,2022-10-01 10:00:00, None, 928.0,40
None, 13.92, 64.22, 14.3, None, 44.85, 2.965, 132.0, 7.0, None, 13.9, 5.7, 1021.8, None, 7.0, 928.0, None, None, 64.0,2022-10-01 11:00:00, None, 928.0,40
None, 18.23, 50.65, 18.3, None, 40.9, 4.056, 133.1, 8.0, None, 18.2, 5.7, 1021.5, None, 8.0, 928.0, None, None, 51.0,2022-10-01 12:00:00, None, 928.0,40
None, 20.94, 39.56, 20.9, None, 37.53, 6.265, 175.3, 7.0, None, 20.9, 5.7, 1020.3, None, 7.0, 927.0, None, None, 40.0,2022-10-01 13:00:00, None, 927.0,40
None, 22.5, 36.32, 22.8, None, 39.3, 6.44, 167.9, 7.0, None, 22.5, 5.7, 1019.1, None, 7.0, 926.0, None, None, 36.0,2022-10-01 14:00:00, None, 926.0,40
None, 24.02, 33.05, 24.2, None, 40.15, 7.036, 178.2, 7.0, None, 24.0, 5.7, 1017.9, None, 7.0, 925.0, None, None, 33.0,2022-10-01 15:00:00, None, 925.0,40
None, 24.6, 31.04, 25.0, None, 34.49, 8.44, 177.8, 7.0, None, 24.6, 5.7, 1016.9, None, 7.0, 924.0, None, None, 31.0,2022-10-01 16:00:00, None, 924.0,40
