air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
9.8, 9.77, 9.8, 25.6, None,2022-10-01 00:00:00, None,40
9.2, 9.2, 9.2, 25.6, None,2022-10-01 01:00:00, None,40
8.5, 8.48, 8.5, 25.6, None,2022-10-01 02:00:00, None,40
7.8, 7.784, 7.8, 25.6, None,2022-10-01 03:00:00, None,40
7.3, 7.268, 7.3, 25.6, None,2022-10-01 04:00:00, None,40
6.9, 6.897, 6.9, 25.6, None,2022-10-01 05:00:00, None,40
6.6, 6.59, 6.6, 25.6, None,2022-10-01 06:00:00, None,40
6.5, 6.461, 6.5, 6.6, None,2022-10-01 07:00:00, None,40
6.4, 6.351, 6.4, 6.6, None,2022-10-01 08:00:00, None,40
7.1, 7.094, 6.4, 7.1, None,2022-10-01 09:00:00, None,40
14.7, 14.74, 6.4, 14.6, None,2022-10-01 10:00:00, None,40
21.0, 21.02, 6.4, 21.0, None,2022-10-01 11:00:00, None,40
26.7, 26.65, 6.4, 26.6, None,2022-10-01 12:00:00, None,40
31.2, 31.18, 6.4, 31.1, None,2022-10-01 13:00:00, None,40
32.6, 32.59, 6.4, 32.6, None,2022-10-01 14:00:00, None,40
33.1, 33.05, 6.4, 33.0, None,2022-10-01 15:00:00, None,40
32.1, 32.12, 6.4, 33.1, None,2022-10-01 16:00:00, None,40
30.5, 30.48, 6.4, 33.1, None,2022-10-01 17:00:00, None,40
28.0, 28.01, 6.4, 33.1, None,2022-10-01 18:00:00, None,40
22.1, 22.06, 22.2, 28.1, None,2022-10-01 19:00:00, None,40
16.8, 16.82, 16.9, 28.1, None,2022-10-01 20:00:00, None,40
14.4, 14.36, 14.4, 28.1, None,2022-10-01 21:00:00, None,40
12.9, 12.86, 12.9, 28.1, None,2022-10-01 22:00:00, None,40
11.7, 11.73, 11.8, 28.1, None,2022-10-01 23:00:00, None,40
10.9, 10.88, 10.9, 28.1, None,2022-10-02 00:00:00, None,40
10.0, 9.99, 10.0, 28.1, None,2022-10-02 01:00:00, None,40
9.2, 9.22, 9.2, 28.1, None,2022-10-02 02:00:00, None,40
8.7, 8.68, 8.7, 28.1, None,2022-10-02 03:00:00, None,40
8.1, 8.06, 8.1, 28.1, None,2022-10-02 04:00:00, None,40
7.7, 7.663, 7.7, 28.1, None,2022-10-02 05:00:00, None,40
