air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
7.9,7.9, None,10.6,72.0,2022-10-01 00:00:00, None,3.0,40
8.4,7.6, None,10.6,71.0,2022-10-01 01:00:00, None,4.0,40
7.4,7.3, None,10.6,76.0,2022-10-01 02:00:00, None,3.0,40
7.2,6.9, None,10.6,76.0,2022-10-01 03:00:00, None,3.0,40
7.0,6.9, None,10.6,76.0,2022-10-01 04:00:00, None,3.0,40
6.7,6.7, None,10.6,77.0,2022-10-01 05:00:00, None,3.0,40
6.7,6.4, None,10.6,78.0,2022-10-01 06:00:00, None,3.0,40
6.4,6.4, None,6.8,80.0,2022-10-01 07:00:00, None,3.0,40
8.9,6.3, None,8.9,69.0,2022-10-01 08:00:00, None,3.0,40
11.1,6.3, None,11.3,60.0,2022-10-01 09:00:00, None,3.0,40
12.5,6.3, None,12.8,55.0,2022-10-01 10:00:00, None,4.0,40
14.2,6.3, None,14.4,49.0,2022-10-01 11:00:00, None,4.0,40
15.0,6.3, None,15.9,47.0,2022-10-01 12:00:00, None,4.0,40
16.0,6.3, None,16.2,44.0,2022-10-01 13:00:00, None,4.0,40
15.6,6.3, None,16.7,43.0,2022-10-01 14:00:00, None,3.0,40
14.4,6.3, None,16.8,44.0,2022-10-01 15:00:00, None,2.0,40
14.0,6.3, None,16.8,42.0,2022-10-01 16:00:00, None,1.0,40
12.6,6.3, None,16.8,45.0,2022-10-01 17:00:00, None,1.0,40
12.3,6.3, None,16.8,43.0,2022-10-01 18:00:00, None,0.0,40
11.3,11.4, None,12.3,46.0,2022-10-01 19:00:00, None,0.0,40
11.2,11.2, None,12.3,47.0,2022-10-01 20:00:00, None,0.0,40
10.8,10.6, None,12.3,48.0,2022-10-01 21:00:00, None,0.0,40
10.4,10.2, None,12.3,48.0,2022-10-01 22:00:00, None,0.0,40
10.5,10.2, None,12.3,47.0,2022-10-01 23:00:00, None,0.0,40
9.5,9.4, None,12.3,51.0,2022-10-02 00:00:00, None,0.0,40
9.5,9.0, None,12.3,50.0,2022-10-02 01:00:00, None,-1.0,40
9.3,8.9, None,12.3,51.0,2022-10-02 02:00:00, None,0.0,40
9.3,8.9, None,12.3,51.0,2022-10-02 03:00:00, None,0.0,40
9.2,8.8, None,12.3,51.0,2022-10-02 04:00:00, None,-1.0,40
9.1,8.8, None,12.3,50.0,2022-10-02 05:00:00, None,-1.0,40
8.8,8.7, None,12.3,52.0,2022-10-02 06:00:00, None,-1.0,40
8.2,7.9, None,8.8,56.0,2022-10-02 07:00:00, None,0.0,40
11.1,7.9, None,11.1,49.0,2022-10-02 08:00:00, None,1.0,40
11.7,7.9, None,11.8,48.0,2022-10-02 09:00:00, None,1.0,40
12.4,7.9, None,12.8,46.0,2022-10-02 10:00:00, None,1.0,40
13.3,7.9, None,13.8,45.0,2022-10-02 11:00:00, None,2.0,40
14.1,7.9, None,14.5,40.0,2022-10-02 12:00:00, None,1.0,40
14.3,7.9, None,14.7,38.0,2022-10-02 13:00:00, None,0.0,40
14.1,7.9, None,14.7,37.0,2022-10-02 14:00:00, None,-1.0,40
14.1,7.9, None,14.7,35.0,2022-10-02 15:00:00, None,-1.0,40
14.0,7.9, None,14.7,37.0,2022-10-02 16:00:00, None,-1.0,40
13.8,7.9, None,14.7,31.0,2022-10-02 17:00:00, None,-3.0,40
12.9,7.9, None,14.7,32.0,2022-10-02 18:00:00, None,-4.0,40
11.7,11.7, None,12.9,35.0,2022-10-02 19:00:00, None,-3.0,40
11.6,11.6, None,12.9,31.0,2022-10-02 20:00:00, None,-5.0,40
11.1,11.0, None,12.9,38.0,2022-10-02 21:00:00, None,-3.0,40
10.9,10.6, None,12.9,36.0,2022-10-02 22:00:00, None,-3.0,40
11.0,10.3, None,12.9,39.0,2022-10-02 23:00:00, None,-3.0,40
10.2,10.0, None,12.9,42.0,2022-10-03 00:00:00, None,-2.0,40
10.0,9.9, None,12.9,40.0,2022-10-03 01:00:00, None,-3.0,40
9.5,9.5, None,12.9,43.0,2022-10-03 02:00:00, None,-3.0,40
9.7,9.4, None,12.9,44.0,2022-10-03 03:00:00, None,-2.0,40
9.4,9.4, None,12.9,46.0,2022-10-03 04:00:00, None,-2.0,40
9.1,8.9, None,12.9,47.0,2022-10-03 05:00:00, None,-2.0,40
9.0,8.5, None,12.9,45.0,2022-10-03 06:00:00, None,-2.0,40
8.7,8.0, None,8.9,50.0,2022-10-03 07:00:00, None,-2.0,40
9.7,8.0, None,9.8,48.0,2022-10-03 08:00:00, None,-1.0,40
11.4,8.0, None,12.2,45.0,2022-10-03 09:00:00, None,-1.0,40
13.6,8.0, None,13.6,40.0,2022-10-03 10:00:00, None,0.0,40
15.6,8.0, None,15.6,37.0,2022-10-03 11:00:00, None,1.0,40
17.0,8.0, None,17.0,33.0,2022-10-03 12:00:00, None,1.0,40
16.6,8.0, None,17.5,35.0,2022-10-03 13:00:00, None,1.0,40
15.7,8.0, None,17.5,36.0,2022-10-03 14:00:00, None,1.0,40
16.1,8.0, None,17.5,36.0,2022-10-03 15:00:00, None,1.0,40
14.0,8.0, None,17.5,39.0,2022-10-03 16:00:00, None,0.0,40
13.3,8.0, None,17.5,41.0,2022-10-03 17:00:00, None,1.0,40
11.8,8.0, None,17.5,45.0,2022-10-03 18:00:00, None,0.0,40
11.1,11.1, None,11.9,47.0,2022-10-03 19:00:00, None,0.0,40
10.8,10.6, None,11.9,50.0,2022-10-03 21:00:00, None,1.0,40
10.8,10.4, None,11.9,53.0,2022-10-03 22:00:00, None,2.0,40
10.3,10.4, None,11.9,56.0,2022-10-03 23:00:00, None,2.0,40
10.2,9.6, None,11.9,56.0,2022-10-04 00:00:00, None,2.0,40
9.8,8.8, None,11.9,56.0,2022-10-04 01:00:00, None,2.0,40
8.9,8.8, None,11.9,62.0,2022-10-04 02:00:00, None,2.0,40
9.3,8.4, None,11.9,57.0,2022-10-04 03:00:00, None,1.0,40
8.5,8.4, None,11.9,64.0,2022-10-04 04:00:00, None,2.0,40
8.3,7.9, None,11.9,66.0,2022-10-04 05:00:00, None,2.0,40
8.1,7.9, None,11.9,65.0,2022-10-04 06:00:00, None,2.0,40
7.6,7.4, None,8.2,67.0,2022-10-04 07:00:00, None,2.0,40
9.2,7.4, None,9.1,63.0,2022-10-04 08:00:00, None,3.0,40
11.7,7.4, None,11.9,54.0,2022-10-04 09:00:00, None,3.0,40
13.3,7.4, None,13.3,50.0,2022-10-04 10:00:00, None,3.0,40
15.4,7.4, None,15.6,43.0,2022-10-04 11:00:00, None,3.0,40
15.5,7.6, None,15.4,40.0,2022-10-05 12:00:00, None,2.0,40
14.2,7.6, None,15.9,43.0,2022-10-05 14:00:00, None,2.0,40
13.7,7.6, None,15.9,41.0,2022-10-05 15:00:00, None,0.0,40
13.8,7.6, None,15.9,39.0,2022-10-05 16:00:00, None,1.0,40
13.3,7.6, None,15.9,39.0,2022-10-05 17:00:00, None,-1.0,40
10.8,7.6, None,15.9,47.0,2022-10-05 18:00:00, None,0.0,40
10.5,10.2, None,10.8,49.0,2022-10-05 19:00:00, None,0.0,40
9.9,9.8, None,10.8,49.0,2022-10-05 20:00:00, None,0.0,40
9.4,9.0, None,10.8,51.0,2022-10-05 21:00:00, None,0.0,40
9.1,9.0, None,10.8,53.0,2022-10-05 22:00:00, None,0.0,40
8.4,8.3, None,10.8,55.0,2022-10-05 23:00:00, None,0.0,40
8.1,8.0, None,10.8,58.0,2022-10-06 00:00:00, None,1.0,40
7.8,7.8, None,10.8,60.0,2022-10-06 01:00:00, None,1.0,40
8.1,7.8, None,10.8,57.0,2022-10-06 02:00:00, None,0.0,40
7.4,7.4, None,10.8,62.0,2022-10-06 03:00:00, None,1.0,40
7.2,7.3, None,10.8,62.0,2022-10-06 04:00:00, None,1.0,40
