CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -20.87, 83.5, None, None, None, 24.7, 6.041, 16.26, 230.1, -23.0, 16.3, -20.9, -20.9, None, None, 230.0, -19.0, None, None, 84.0, None,2020-01-15 00:00:00, None, None,3
None, -19.78, 84.8, None, None, None, 22.2, 3.771, 16.26, 225.1, -21.0, 16.3, -19.8, -20.9, None, None, 225.0, -19.0, None, None, 85.0, None,2020-01-15 01:00:00, None, None,3
None, -18.57, 86.0, None, None, None, 26.8, 3.509, 21.15, 224.0, -20.0, 21.2, -18.6, -20.9, None, None, 224.0, -18.6, None, None, 86.0, None,2020-01-15 02:00:00, None, None,3
None, -17.56, 86.2, None, None, None, 41.0, 5.433, 26.07, 223.4, -19.0, 26.1, -17.6, -20.9, None, None, 223.0, -17.4, None, None, 86.0, None,2020-01-15 03:00:00, None, None,3
None, -17.99, 85.9, None, None, None, 44.5, 8.69, 28.28, 218.1, -20.0, 28.3, -18.0, -20.9, None, None, 218.0, -17.4, None, None, 86.0, None,2020-01-15 04:00:00, None, None,3
None, -18.04, 86.0, None, None, None, 35.4, 6.473, 26.22, 220.4, -20.0, 26.2, -18.0, -20.9, None, None, 220.0, -17.4, None, None, 86.0, None,2020-01-15 05:00:00, None, None,3
None, -17.7, 86.3, None, None, None, 40.6, 7.43, 26.7, 224.1, -19.0, 26.7, -17.7, -20.9, None, None, 224.0, -17.4, None, None, 86.0, None,2020-01-15 06:00:00, None, None,3
None, -17.51, 86.6, None, None, None, None, 7.202, 23.15, 223.9, -19.0, None, -17.5, -17.8, None, None, None, -17.5, None, None, 87.0, None,2020-01-15 07:00:00, None, None,3
None, -16.41, 87.6, None, None, None, 35.3, 9.38, 23.33, 212.9, -18.0, 23.3, -16.4, -17.8, None, None, 213.0, -16.4, None, None, 88.0, None,2020-01-15 08:00:00, None, None,3
None, -15.59, 88.0, None, None, None, 33.0, 10.61, 23.61, 200.4, -17.0, 23.6, -15.6, -17.8, None, None, 200.0, -15.6, None, None, 88.0, None,2020-01-15 09:00:00, None, None,3
