RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, 5.8, 1.176, 76.96, -6999.0, -18.5, None, None, 77.0, None, 258.0, None, 257.5, None, None, -18.47, None, -16.8, -6999.0, 37.59, 1.2, -18.5, None, 0.2, 0.0,2020-01-15 00:00:00, None,3
None, None, None, None, 1.549, 114.1, -6999.0, -18.5, None, None, None, None, None, None, 257.9, None, None, -18.09, None, -16.8, -6999.0, 62.3, None, -18.1, None, None, None,2020-01-15 01:00:00, None,3
None, None, None, 10.4, 0.943, 137.5, -6999.0, -18.5, None, None, 138.0, None, 258.0, None, 257.8, None, None, -16.95, None, -16.8, -6999.0, 60.16, 0.9, -17.0, None, 0.5, 0.0,2020-01-15 02:00:00, None,3
None, None, None, 8.1, 1.362, 217.7, -6999.0, -18.5, None, None, 218.0, None, 258.0, None, 258.0, None, None, -17.12, None, -16.7, -6999.0, 69.48, 1.4, -17.1, None, 0.6, 0.0,2020-01-15 03:00:00, None,3
None, None, None, None, 3.009, 194.6, -6999.0, -18.5, None, None, None, None, None, None, 257.1, None, None, -17.5, None, -16.7, -6999.0, 54.94, None, -17.5, None, None, None,2020-01-15 04:00:00, None,3
None, None, None, 12.3, 1.829, 162.8, -6999.0, -18.5, None, None, 163.0, None, 257.0, None, 257.1, None, None, -17.02, None, -16.7, -6999.0, 61.8, 1.8, -17.0, None, 0.3, 0.0,2020-01-15 05:00:00, None,3
None, None, None, 7.6, 1.11, 128.8, -6999.0, -18.5, None, None, 129.0, None, 257.0, None, 257.1, None, None, -16.25, None, -16.3, -6999.0, 56.01, 1.1, -16.3, None, 0.2, 0.0,2020-01-15 06:00:00, None,3
None, None, None, 8.4, 0.87, 129.6, -6999.0, -16.4, None, None, 130.0, None, 257.0, None, 256.6, None, None, -15.74, None, -15.8, -6999.0, 55.82, 0.9, -15.7, None, 0.1, 0.0,2020-01-15 07:00:00, None,3
None, None, None, 11.2, 1.479, 131.2, -6999.0, -16.4, None, None, 131.0, None, 257.0, None, 256.9, None, None, -14.67, None, -14.7, -6999.0, 58.5, 1.5, -14.7, None, 0.2, 1.0,2020-01-15 08:00:00, None,3
None, None, None, None, 3.347, 189.2, -6999.0, -16.4, None, None, None, None, None, None, 256.8, None, None, -14.26, None, -14.3, -6999.0, 53.81, None, -14.3, None, None, None,2020-01-15 09:00:00, None,3
None, None, None, None, 3.075, 189.3, -6999.0, -16.4, None, None, None, None, None, None, 253.8, None, None, -13.11, None, -13.1, -6999.0, 55.24, None, -13.1, None, None, None,2020-01-15 10:00:00, None,3
None, None, None, None, 1.152, 97.6, -6999.0, -16.4, None, None, None, None, None, None, 254.9, None, None, -11.85, None, -11.5, -6999.0, 60.2, None, -11.9, None, 0.2, None,2020-01-15 11:00:00, None,3
None, None, None, 12.3, 2.428, 241.1, -6999.0, -16.4, None, None, 241.0, None, 255.0, None, 255.0, None, None, -11.5, None, -11.3, -6999.0, 71.55, 2.4, -11.5, None, 0.0, 0.0,2020-01-15 12:00:00, None,3
None, None, None, 10.3, 2.452, 229.6, -6999.0, -16.4, None, None, 230.0, None, 256.0, None, 255.8, None, None, -11.55, None, -11.3, -6999.0, 51.44, 2.5, -11.6, None, 0.0, 1.0,2020-01-15 13:00:00, None,3
None, None, None, 11.4, 2.608, 239.0, -6999.0, -16.4, None, None, 239.0, None, 255.0, None, 255.2, None, None, -11.41, None, -11.3, -6999.0, 70.0, 2.6, -11.4, None, 0.1, -1.0,2020-01-15 14:00:00, None,3
None, None, None, None, 2.057, 299.8, -6999.0, -16.4, None, None, None, None, None, None, None, None, None, -12.24, None, -11.0, -6999.0, 69.13, None, -12.2, None, 0.0, None,2020-01-15 15:00:00, None,3
None, None, None, 6.9, 1.308, 53.29, -6999.0, -16.4, None, None, 53.0, None, 255.0, None, 254.5, None, None, -12.95, None, -11.0, -6999.0, 52.54, 1.3, -13.0, None, 0.0, -1.0,2020-01-15 16:00:00, None,3
None, None, None, 9.1, 1.725, 50.0, -6999.0, -16.4, None, None, 50.0, None, 254.0, None, 254.3, None, None, -13.28, None, -11.0, -6999.0, 54.65, 1.7, -13.3, None, 0.0, 0.0,2020-01-15 17:00:00, None,3
None, None, None, 8.7, 1.613, 58.2, -6999.0, -16.4, None, None, 58.0, None, 254.0, None, 254.3, None, None, -13.12, None, -11.0, -6999.0, 52.82, 1.6, -13.1, None, 0.2, 0.0,2020-01-15 18:00:00, None,3
None, None, None, 10.2, 1.8, 66.45, -6999.0, -13.1, None, None, 66.0, None, 254.0, None, None, None, None, -12.78, None, -12.8, -6999.0, 53.17, 1.8, -12.8, None, 0.7, -1.0,2020-01-15 19:00:00, None,3
None, None, None, 12.5, 3.686, 46.93, -6999.0, -13.1, None, None, 47.0, None, 254.0, None, 254.4, None, None, -12.62, None, -12.6, -6999.0, 44.07, 3.7, -12.6, None, 0.3, 0.0,2020-01-15 20:00:00, None,3
None, None, None, 11.2, 3.653, 32.11, -6999.0, -13.1, None, None, 32.0, None, 255.0, None, 254.5, None, None, -12.52, None, -12.5, -6999.0, 40.29, 3.7, -12.5, None, 0.6, 0.0,2020-01-15 21:00:00, None,3
None, None, None, 11.2, 3.79, 15.71, -6999.0, -13.1, None, None, 16.0, None, 259.0, None, 258.5, None, None, -12.4, None, -12.4, -6999.0, 40.33, 3.8, -12.4, None, 0.2, 5.0,2020-01-15 22:00:00, None,3
None, None, None, 11.5, 4.459, 23.42, -6999.0, -13.1, None, None, 23.0, None, 259.0, None, 259.4, None, None, -12.18, None, -12.2, -6999.0, 33.89, 4.5, -12.2, None, 0.2, 1.0,2020-01-15 23:00:00, None,3
