WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
127.1,2020-04-01 00:00:00, 3.8, 92.8,14
128.2,2020-04-01 01:00:00, 3.4, 96.6,14
182.0,2020-04-01 02:00:00, 3.0, 99.4,14
174.1,2020-04-01 03:00:00, 3.1, 97.6,14
144.6,2020-04-01 04:00:00, 3.0, 95.3,14
107.1,2020-04-01 05:00:00, 2.6, 91.1,14
132.1,2020-04-01 06:00:00, 2.3, 92.4,14
162.6,2020-04-01 07:00:00, 2.4, 90.5,14
329.9,2020-04-01 08:00:00, 2.7, 87.0,14
28.3,2020-04-01 09:00:00, 3.5, 83.6,14
321.4,2020-04-01 10:00:00, 4.8, 75.5,14
338.1,2020-04-01 11:00:00, 6.1, 66.7,14
307.9,2020-04-01 12:00:00, 6.4, 71.0,14
301.0,2020-04-01 13:00:00, 6.5, 70.3,14
354.7,2020-04-01 14:00:00, 6.9, 65.1,14
259.8,2020-04-01 15:00:00, 6.3, 67.3,14
259.1,2020-04-01 16:00:00, 7.2, 56.7,14
313.9,2020-04-01 17:00:00, 7.1, 66.9,14
335.5,2020-04-01 18:00:00, 7.1, 66.1,14
313.9,2020-04-01 19:00:00, 6.7, 84.3,14
304.6,2020-04-01 20:00:00, 6.1, 61.9,14
310.6,2020-04-01 21:00:00, 5.7, 75.1,14
301.8,2020-04-01 22:00:00, 5.1, 82.6,14
316.4,2020-04-01 23:00:00, 4.4, 83.9,14
314.6,2020-04-02 00:00:00, 4.1, 87.9,14
82.8,2020-04-02 01:00:00, 3.7, 85.6,14
105.7,2020-04-02 02:00:00, 3.3, 81.2,14
99.9,2020-04-02 03:00:00, 3.0, 76.4,14
103.1,2020-04-02 04:00:00, 2.9, 70.7,14
98.8,2020-04-02 05:00:00, 2.7, 69.7,14
124.0,2020-04-02 06:00:00, 2.4, 74.9,14
102.7,2020-04-02 07:00:00, 2.4, 64.3,14
108.7,2020-04-02 09:00:00, 2.9, 67.9,14
100.6,2020-04-02 10:00:00, 3.1, 66.4,14
79.5,2020-04-02 11:00:00, 4.5, 47.8,14
107.6,2020-04-02 12:00:00, 5.9, 55.8,14
77.6,2020-04-02 13:00:00, 6.4, 55.4,14
81.8,2020-04-02 14:00:00, 7.4, 47.4,14
148.6,2020-04-02 15:00:00, 8.2, 47.7,14
209.9,2020-04-02 16:00:00, 7.8, 56.5,14
298.9,2020-04-02 17:00:00, 7.6, 61.1,14
332.1,2020-04-02 18:00:00, 7.3, 63.3,14
315.7,2020-04-02 19:00:00, 7.2, 63.8,14
332.3,2020-04-02 20:00:00, 6.2, 79.5,14
6.6,2020-04-02 21:00:00, 5.6, 85.8,14
