CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,8.19,17.99, None, None, None, None, 16.66,4.912, 106.2, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-09-10 00:00:00, None, None, None, None,37
None,6.239,18.52, None, None, None, None, 9.85,0.239, 140.4, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 01:00:00, None, None, None, None,37
None,6.078,18.63, None, None, None, None, 13.75,1.59, 98.6, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 02:00:00, None, None, None, None,37
None,5.812,18.64, None, None, None, None, 12.77,1.191, 95.5, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 03:00:00, None, None, None, None,37
None,5.529,18.79, None, None, None, None, 11.47,2.091, 98.3, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 04:00:00, None, None, None, None,37
None,5.424,18.82, None, None, None, None, 6.91,0.127, 94.7, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 05:00:00, None, None, None, None,37
None,5.207,18.89, None, None, None, None, 13.78,0.635, 100.9, None, None, None, None, None,-17.0, None, None, None, None, None, None, None,2018-09-10 06:00:00, None, None, None, None,37
None,5.009,18.95, None, None, None, None, 3.537,0.215, 114.7, None, None, None, None, None,-17.0, None, None, None, None, None, None, None,2018-09-10 07:00:00, None, None, None, None,37
None,4.425,19.12, None, None, None, None, 4.619,0.003, 65.07, None, None, None, None, None,-17.0, None, None, None, None, None, None, None,2018-09-10 08:00:00, None, None, None, None,37
None,4.783,19.02, None, None, None, None, 5.195,0.606, 113.6, None, None, None, None, None,-17.0, None, None, None, None, None, None, None,2018-09-10 09:00:00, None, None, None, None,37
None,6.219,18.58, None, None, None, None, 3.577,0.318, 106.0, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 10:00:00, None, None, None, None,37
None,6.617,18.4, None, None, None, None, 0.678,0.001, 173.7, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 11:00:00, None, None, None, None,37
None,6.2,18.59, None, None, None, None, 18.56,0.083, 218.6, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 12:00:00, None, None, None, None,37
None,5.094,18.92, None, None, None, None, 11.89,0.232, 315.4, None, None, None, None, None,-17.0, None, None, None, None, None, None, None,2018-09-10 13:00:00, None, None, None, None,37
None,6.238,18.58, None, None, None, None, 3.698,0.012, 181.6, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 14:00:00, None, None, None, None,37
None,6.77,18.36, None, None, None, None, 7.79,1.024, 155.5, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 15:00:00, None, None, None, None,37
None,6.267,18.57, None, None, None, None, 3.008,0.262, 163.6, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 16:00:00, None, None, None, None,37
None,6.172,18.6, None, None, None, None, 2.764,0.007, 266.7, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 17:00:00, None, None, None, None,37
None,7.39,18.23, None, None, None, None, 7.57,0.557, 182.0, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-09-10 18:00:00, None, None, None, None,37
None,7.64,18.16, None, None, None, None, 15.54,1.623, 186.8, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2018-09-10 19:00:00, None, None, None, None,37
None,5.595,18.77, None, None, None, None, 0.074,0.002, 152.2, None, None, None, None, None,-16.0, None, None, None, None, None, None, None,2018-09-10 20:00:00, None, None, None, None,37
None,4.708,19.04, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-17.0, None, None, None, None, None, None, None,2018-09-10 21:00:00, None, None, None, None,37
None,4.962,18.96, None, None, None, None, 3.188,0.008, 107.6, None, None, None, None, None,-17.0, None, None, None, None, None, None, None,2018-09-10 22:00:00, None, None, None, None,37
