ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
2.0,2.0,0.0,2016-02-26, 0.0,9
10.0,10.0,0.0,2016-02-27, 0.0,9
9.0,9.0,0.0,2016-02-28, 0.0,9
3.2,3.2,0.0,2016-02-29, 0.0,9
24.0,24.0,0.0,2016-03-01, 0.0,9
3.6,3.6,0.0,2016-03-02, 0.0,9
5.0,5.0,0.0,2016-03-03, 0.0,9
