time,tasmin,tasmax,pcp,week_of_year
2017-07-16,5.7,10.2,8.9,29
2017-07-17,5.6,15.1,0.0,29
2017-07-18,1.2,20.3,0.0,29
2017-07-19,3.9,19.8,0.0,29
2017-07-20,5.7,15.9,0.0,29
2017-07-21,6.9,13.4,0.8,29
2017-07-22,8.4,14.2,4.0,29
