CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
13.3,35.45, None, None, None,6.619,15.8,61.16, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-08-06 00:00:00, None, None, None, None,32
12.96,36.74, None, None, None,11.7,9.11,66.45, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-08-06 01:00:00, None, None, None, None,32
12.82,36.81, None, None, None,12.01,4.713,83.1, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-08-06 02:00:00, None, None, None, None,32
12.78,36.75, None, None, None,12.56,5.066,59.68, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-08-06 03:00:00, None, None, None, None,32
12.69,37.23, None, None, None,12.46,7.84,73.2, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-08-06 04:00:00, None, None, None, None,32
12.36,38.11, None, None, None,15.43,7.44,77.8, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-08-06 05:00:00, None, None, None, None,32
12.36,37.64, None, None, None,13.94,6.773,69.6, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-08-06 06:00:00, None, None, None, None,32
12.71,36.8, None, None, None,22.46,6.334,50.64, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-08-06 07:00:00, None, None, None, None,32
13.3,37.94, None, None, None,15.94,6.524,72.3, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-08-06 08:00:00, None, None, None, None,32
13.74,29.85, None, None, None,26.88,5.88,58.71, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-08-06 09:00:00, None, None, None, None,32
13.91,29.98, None, None, None,18.24,8.34,27.43, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-08-06 10:00:00, None, None, None, None,32
14.65,31.88, None, None, None,19.32,10.07,38.33, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-08-06 11:00:00, None, None, None, None,32
15.33,32.63, None, None, None,55.28,2.809,337.4, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-08-06 12:00:00, None, None, None, None,32
15.47,31.33, None, None, None,26.73,6.395,314.6, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-08-06 13:00:00, None, None, None, None,32
17.07,29.3, None, None, None,27.98,8.09,287.1, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-08-06 14:00:00, None, None, None, None,32
17.31,29.16, None, None, None,19.09,14.45,255.6, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-08-06 15:00:00, None, None, None, None,32
17.32,26.45, None, None, None,22.72,15.61,258.0, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-08-06 16:00:00, None, None, None, None,32
18.84,25.37, None, None, None,17.57,16.42,258.9, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-08-06 17:00:00, None, None, None, None,32
18.75,24.76, None, None, None,19.54,15.05,263.7, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-08-06 18:00:00, None, None, None, None,32
18.16,25.92, None, None, None,13.41,15.21,260.3, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-08-06 19:00:00, None, None, None, None,32
16.86,28.09, None, None, None,21.01,10.37,237.4, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-08-06 20:00:00, None, None, None, None,32
15.77,31.56, None, None, None,22.29,9.16,205.5, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-08-06 21:00:00, None, None, None, None,32
15.75,32.04, None, None, None,18.13,9.06,191.4, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-08-06 22:00:00, None, None, None, None,32
15.6,32.86, None, None, None,13.13,8.51,182.0, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-08-06 23:00:00, None, None, None, None,32
15.62,32.53, None, None, None,10.75,6.111,172.0, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-08-07 00:00:00, None, None, None, None,32
15.25,34.36, None, None, None,12.63,7.31,183.1, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-08-07 01:00:00, None, None, None, None,32
14.76,35.59, None, None, None,23.51,4.918,199.0, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-08-07 02:00:00, None, None, None, None,32
14.37,37.28, None, None, None,16.74,8.1,187.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-08-07 03:00:00, None, None, None, None,32
14.18,38.23, None, None, None,12.69,11.04,187.2, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-08-07 04:00:00, None, None, None, None,32
