AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
3.2, 0.0, 0.0, 6.2, 0.0,2017-05-14 00:00:00, 278.0,92.0,20
2.9, None, 0.0, 5.1, None,2017-05-14 00:15:00, 268.0,95.0,20
2.9, None, 0.0, 5.2, None,2017-05-14 00:30:00, 280.0,94.0,20
3.2, None, 0.0, 5.6, None,2017-05-14 00:45:00, 288.0,93.0,20
3.2, 0.0, 0.0, 6.1, 0.0,2017-05-14 01:00:00, 278.0,93.0,20
3.0, None, 0.0, 5.0, None,2017-05-14 01:15:00, 274.0,94.0,20
2.9, None, 0.0, 5.9, None,2017-05-14 01:30:00, 280.0,95.0,20
3.0, None, 0.0, 5.5, None,2017-05-14 01:45:00, 291.0,96.0,20
2.9, 0.0, 0.0, 5.7, 0.0,2017-05-14 02:00:00, 287.0,96.0,20
3.1, None, 0.0, 5.8, None,2017-05-14 02:15:00, 281.0,97.0,20
3.4, None, 0.0, 5.0, None,2017-05-14 02:30:00, 272.0,94.0,20
3.1, None, 0.0, 5.8, None,2017-05-14 02:45:00, 292.0,97.0,20
3.1, 0.0, 0.0, 4.3, 0.0,2017-05-14 03:00:00, 308.0,97.0,20
3.3, None, 0.0, 5.4, None,2017-05-14 03:15:00, 313.0,97.0,20
3.7, None, 0.0, 5.2, None,2017-05-14 03:30:00, 306.0,95.0,20
3.7, None, 0.0, 5.3, None,2017-05-14 03:45:00, 297.0,96.0,20
4.1, 0.0, 0.0, 4.9, 0.003,2017-05-14 04:00:00, 296.0,93.0,20
4.1, None, 0.0, 4.5, None,2017-05-14 04:15:00, 293.0,95.0,20
4.2, None, 0.0, 1.7, None,2017-05-14 04:30:00, 138.0,94.0,20
3.9, None, 0.0, 0.8, None,2017-05-14 04:45:00, 36.0,96.0,20
3.9, 0.0, 0.0, 1.4, 0.0,2017-05-14 05:00:00, 279.0,98.0,20
3.8, None, 0.0, 3.3, None,2017-05-14 05:15:00, 305.0,99.0,20
3.9, None, 0.0, 0.5, None,2017-05-14 05:30:00, 351.0,99.0,20
4.1, None, 0.0, 2.3, None,2017-05-14 05:45:00, 255.0,99.0,20
4.6, 0.0, 0.0, 0.0, 0.002,2017-05-14 06:00:00, 167.0,99.0,20
4.9, None, 0.0, 0.2, None,2017-05-14 06:15:00, 155.0,98.0,20
5.2, None, 0.0, 2.8, None,2017-05-14 06:30:00, 162.0,92.0,20
5.3, None, 0.0, 4.1, None,2017-05-14 06:45:00, 95.0,92.0,20
5.3, 0.0, 0.0, 4.5, 0.0,2017-05-14 07:00:00, 77.0,94.0,20
5.2, None, 0.0, 4.8, None,2017-05-14 07:15:00, 69.0,95.0,20
5.4, None, 0.0, 4.3, None,2017-05-14 07:30:00, 70.0,96.0,20
5.8, None, 0.0, 5.0, None,2017-05-14 07:45:00, 62.0,95.0,20
6.1, 0.0, 0.0, 5.4, 0.0,2017-05-14 08:00:00, 84.0,94.0,20
6.4, None, 0.0, 6.1, None,2017-05-14 08:15:00, 94.0,92.0,20
6.5, None, 0.0, 5.3, None,2017-05-14 08:30:00, 121.0,92.0,20
6.7, None, 0.0, 5.7, None,2017-05-14 08:45:00, 87.0,91.0,20
6.8, 0.0, 0.0, 6.4, 0.0,2017-05-14 09:00:00, 77.0,93.0,20
6.2, None, 0.0, 7.4, None,2017-05-14 09:15:00, 135.0,96.0,20
6.3, None, 1.27, 6.3, None,2017-05-14 09:30:00, 110.0,97.0,20
6.3, None, 0.51, 4.7, None,2017-05-14 09:45:00, 109.0,95.0,20
6.1, 1.0, 0.0, 6.5, 0.001,2017-05-14 10:00:00, 169.0,96.0,20
6.2, None, 0.25, 6.7, None,2017-05-14 10:15:00, 75.0,98.0,20
6.5, None, 0.0, 7.0, None,2017-05-14 10:30:00, 74.0,97.0,20
6.9, None, 0.0, 7.0, None,2017-05-14 10:45:00, 104.0,93.0,20
6.9, 1.0, 0.26, 6.2, 0.003,2017-05-14 11:00:00, 67.0,94.0,20
7.6, None, 0.0, 7.3, None,2017-05-14 11:15:00, 72.0,90.0,20
8.3, None, 0.0, 7.3, None,2017-05-14 11:30:00, 93.0,86.0,20
8.3, None, 0.0, 10.3, None,2017-05-14 11:45:00, 74.0,83.0,20
8.4, 0.0, 0.0, 6.0, 0.0,2017-05-14 12:00:00, 113.0,89.0,20
8.2, None, 0.0, 5.9, None,2017-05-14 12:15:00, 127.0,89.0,20
7.9, None, 0.0, 6.7, None,2017-05-14 12:30:00, 130.0,91.0,20
8.1, None, 0.25, 6.2, None,2017-05-14 12:45:00, 140.0,86.0,20
8.7, 0.0, 0.0, 5.1, 0.0,2017-05-14 13:00:00, 119.0,88.0,20
9.0, None, 0.0, 6.1, None,2017-05-14 13:15:00, 172.0,83.0,20
9.5, None, 0.0, 5.4, None,2017-05-14 13:30:00, 214.0,81.0,20
8.4, None, 0.0, 6.3, None,2017-05-14 13:45:00, 275.0,88.0,20
8.5, 0.0, 0.0, 3.9, 0.0,2017-05-14 14:00:00, 292.0,88.0,20
8.3, None, 0.0, 4.2, None,2017-05-14 14:15:00, 342.0,84.0,20
8.2, None, 0.26, 4.4, None,2017-05-14 14:30:00, 285.0,87.0,20
8.0, None, 0.5, 4.6, None,2017-05-14 14:45:00, 300.0,89.0,20
8.1, 0.0, 0.0, 4.5, 0.003,2017-05-14 15:00:00, 262.0,89.0,20
8.0, None, 0.0, 7.1, None,2017-05-14 15:15:00, 230.0,90.0,20
8.0, None, 0.26, 6.7, None,2017-05-14 15:30:00, 229.0,86.0,20
8.2, None, 0.25, 6.5, None,2017-05-14 15:45:00, 222.0,94.0,20
8.1, 1.0, 0.0, 6.9, 0.0,2017-05-14 16:00:00, 225.0,94.0,20
8.0, None, 0.0, 5.3, None,2017-05-14 16:15:00, 260.0,93.0,20
8.0, None, 0.0, 5.3, None,2017-05-14 16:30:00, 260.0,93.0,20
8.1, None, 0.0, 5.2, None,2017-05-14 16:45:00, 258.0,94.0,20
8.1, 0.0, 0.0, 6.5, 0.0,2017-05-14 17:00:00, 241.0,93.0,20
7.4, None, 0.26, 7.0, None,2017-05-14 17:15:00, 254.0,95.0,20
7.1, None, 0.25, 8.7, None,2017-05-14 17:30:00, 249.0,96.0,20
8.0, None, 0.25, 5.9, None,2017-05-14 17:45:00, 259.0,94.0,20
8.9, 0.0, 0.0, 7.4, 0.0,2017-05-14 18:00:00, 275.0,89.0,20
8.4, None, 0.0, 8.7, None,2017-05-14 18:15:00, 270.0,91.0,20
8.7, None, 0.0, 10.1, None,2017-05-14 18:30:00, 269.0,85.0,20
8.7, None, 0.0, 8.9, None,2017-05-14 18:45:00, 267.0,84.0,20
7.5, 0.0, 0.0, 8.9, 0.0,2017-05-14 19:00:00, 254.0,86.0,20
6.4, None, 0.0, 10.3, None,2017-05-14 19:15:00, 254.0,89.0,20
6.0, None, 0.0, 10.5, None,2017-05-14 19:30:00, 260.0,92.0,20
5.7, None, 0.0, 9.0, None,2017-05-14 19:45:00, 266.0,92.0,20
5.3, 1.0, 0.0, 7.2, 0.0,2017-05-14 20:00:00, 287.0,94.0,20
5.0, None, 0.0, 5.7, None,2017-05-14 20:15:00, 298.0,96.0,20
4.7, None, 0.0, 5.4, None,2017-05-14 20:30:00, 284.0,95.0,20
4.5, None, 0.0, 8.4, None,2017-05-14 20:45:00, 273.0,97.0,20
4.4, 0.0, 0.0, 6.4, 0.0,2017-05-14 21:00:00, 275.0,96.0,20
4.2, None, 0.0, 8.2, None,2017-05-14 21:15:00, 279.0,94.0,20
4.3, None, 0.0, 10.2, None,2017-05-14 21:30:00, 274.0,91.0,20
4.1, None, 0.0, 6.4, None,2017-05-14 21:45:00, 314.0,92.0,20
4.0, 0.0, 0.0, 6.3, 0.001,2017-05-14 22:00:00, 308.0,92.0,20
3.9, None, 0.0, 6.2, None,2017-05-14 22:15:00, 331.0,93.0,20
3.8, None, 0.0, 5.8, None,2017-05-14 22:30:00, 330.0,93.0,20
3.8, None, 0.0, 8.0, None,2017-05-14 22:45:00, 324.0,92.0,20
3.6, 0.0, 0.0, 6.8, 0.0,2017-05-14 23:00:00, 312.0,92.0,20
