AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,17.7, None,2020-02-05,-11.7,-3.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.5, None,2020-02-06,-6.4,-2.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.4, None,2020-02-07,-9.7,-3.6,6,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.9, None,2020-02-08,-7.1,-4.6,6,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0, None,2020-02-09,-9.3,-4.1,6,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3, None,2020-02-10,-9.4,-1.7,6,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.9, None,2020-02-11,-9.4,-1.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 00:00:00, None, None,6,247.0,526.0, None, None,-12.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 01:00:00, None, None,6,247.0,526.0, None, None,-12.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 02:00:00, None, None,6,247.0,526.0, None, None,-12.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 03:00:00, None, None,6,247.0,526.0, None, None,-12.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 04:00:00, None, None,6,247.0,526.0, None, None,-12.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 05:00:00, None, None,6,247.0,526.0, None, None,-12.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 06:00:00, None, None,6,247.0,526.0, None, None,-12.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 07:00:00, None, None,6,247.0,527.0, None, None,-12.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 08:00:00, None, None,6,247.0,527.0, None, None,-11.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 09:00:00, None, None,6,248.0,528.0, None, None,-11.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 10:00:00, None, None,6,248.0,528.0, None, None,-11.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 11:00:00, None, None,6,248.0,529.0, None, None,-11.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 12:00:00, None, None,6,249.0,529.0, None, None,-11.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 13:00:00, None, None,6,249.0,530.0, None, None,-11.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 14:00:00, None, None,6,249.0,530.0, None, None,-11.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 15:00:00, None, None,6,249.0,530.0, None, None,-10.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 16:00:00, None, None,6,249.0,530.0, 371.0, None,-11.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 17:00:00, None, None,6,250.0,531.0, None, None,-10.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 18:00:00, None, None,6,250.0,531.0, None, None,-9.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 19:00:00, None, None,6,250.0,532.0, None, None,-9.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 20:00:00, None, None,6,251.0,533.0, None, None,-8.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 21:00:00, None, None,6,252.0,534.0, None, None,-8.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 22:00:00, None, None,6,253.0,535.0, None, None,-8.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-05 23:00:00, None, None,6,254.0,537.0, None, None,-7.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-06 00:00:00, None, None,6,255.0,538.0, None, None,-7.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-06 01:00:00, None, None,6,256.0,540.0, None, None,-7.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-06 02:00:00, None, None,6,257.0,542.0, None, None,-7.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-06 03:00:00, None, None,6,258.0,543.0, None, None,-7.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-02-06 04:00:00, None, None,6,260.0,545.0, None, None,-6.9,,,,,,,,,,,,,,,,,,,,,
