WDIR_VECT,time,week_of_year
78.6,2019-08-06 00:00:00,32
61.1,2019-08-06 01:00:00,32
76.2,2019-08-06 02:00:00,32
59.9,2019-08-06 03:00:00,32
54.1,2019-08-06 04:00:00,32
49.2,2019-08-06 05:00:00,32
5.9,2019-08-06 06:00:00,32
27.7,2019-08-06 07:00:00,32
78.5,2019-08-06 08:00:00,32
85.5,2019-08-06 09:00:00,32
114.9,2019-08-06 10:00:00,32
164.2,2019-08-06 11:00:00,32
208.9,2019-08-06 12:00:00,32
269.9,2019-08-06 13:00:00,32
238.2,2019-08-06 14:00:00,32
271.3,2019-08-06 15:00:00,32
251.7,2019-08-06 16:00:00,32
225.1,2019-08-06 17:00:00,32
197.2,2019-08-06 18:00:00,32
214.4,2019-08-06 19:00:00,32
226.3,2019-08-06 20:00:00,32
235.8,2019-08-06 21:00:00,32
334.0,2019-08-06 22:00:00,32
42.6,2019-08-06 23:00:00,32
76.5,2019-08-07 00:00:00,32
71.8,2019-08-07 01:00:00,32
70.0,2019-08-07 02:00:00,32
76.6,2019-08-07 03:00:00,32
12.8,2019-08-07 04:00:00,32
359.2,2019-08-07 05:00:00,32
41.9,2019-08-07 06:00:00,32
83.8,2019-08-07 07:00:00,32
104.5,2019-08-07 08:00:00,32
102.6,2019-08-07 09:00:00,32
96.3,2019-08-07 10:00:00,32
96.1,2019-08-07 11:00:00,32
129.8,2019-08-07 12:00:00,32
229.6,2019-08-07 13:00:00,32
240.9,2019-08-07 14:00:00,32
235.9,2019-08-07 15:00:00,32
231.3,2019-08-07 16:00:00,32
240.7,2019-08-07 17:00:00,32
243.9,2019-08-07 18:00:00,32
234.5,2019-08-07 19:00:00,32
248.3,2019-08-07 20:00:00,32
199.2,2019-08-07 21:00:00,32
145.0,2019-08-07 22:00:00,32
82.4,2019-08-07 23:00:00,32
88.4,2019-08-08 00:00:00,32
89.7,2019-08-08 01:00:00,32
94.4,2019-08-08 02:00:00,32
93.2,2019-08-08 03:00:00,32
96.1,2019-08-08 04:00:00,32
102.9,2019-08-08 05:00:00,32
114.4,2019-08-08 06:00:00,32
128.4,2019-08-08 07:00:00,32
132.1,2019-08-08 08:00:00,32
101.4,2019-08-08 09:00:00,32
91.5,2019-08-08 10:00:00,32
94.4,2019-08-08 11:00:00,32
138.4,2019-08-08 12:00:00,32
154.1,2019-08-08 13:00:00,32
183.8,2019-08-08 14:00:00,32
197.5,2019-08-08 15:00:00,32
201.7,2019-08-08 16:00:00,32
189.5,2019-08-08 17:00:00,32
165.8,2019-08-08 18:00:00,32
159.5,2019-08-08 19:00:00,32
177.0,2019-08-08 20:00:00,32
166.0,2019-08-08 21:00:00,32
105.4,2019-08-08 22:00:00,32
97.3,2019-08-08 23:00:00,32
92.5,2019-08-09 00:00:00,32
96.1,2019-08-09 01:00:00,32
92.8,2019-08-09 02:00:00,32
92.0,2019-08-09 03:00:00,32
94.5,2019-08-09 04:00:00,32
97.4,2019-08-09 05:00:00,32
95.9,2019-08-09 06:00:00,32
99.1,2019-08-09 07:00:00,32
96.2,2019-08-09 08:00:00,32
109.3,2019-08-09 09:00:00,32
109.4,2019-08-09 10:00:00,32
96.5,2019-08-09 11:00:00,32
90.9,2019-08-09 12:00:00,32
98.0,2019-08-09 13:00:00,32
99.0,2019-08-09 14:00:00,32
93.3,2019-08-09 15:00:00,32
260.5,2019-08-09 16:00:00,32
278.6,2019-08-09 17:00:00,32
263.3,2019-08-09 18:00:00,32
271.0,2019-08-09 19:00:00,32
272.3,2019-08-09 20:00:00,32
290.7,2019-08-09 21:00:00,32
302.4,2019-08-09 22:00:00,32
16.2,2019-08-09 23:00:00,32
77.5,2019-08-10 00:00:00,32
92.9,2019-08-10 01:00:00,32
103.8,2019-08-10 02:00:00,32
105.7,2019-08-10 03:00:00,32
69.2,2019-08-10 04:00:00,32
97.0,2019-08-10 05:00:00,32
98.2,2019-08-10 06:00:00,32
97.0,2019-08-10 07:00:00,32
80.5,2019-08-10 08:00:00,32
87.2,2019-08-10 09:00:00,32
124.0,2019-08-10 10:00:00,32
154.0,2019-08-10 11:00:00,32
181.6,2019-08-10 12:00:00,32
123.5,2019-08-10 13:00:00,32
107.4,2019-08-10 14:00:00,32
167.9,2019-08-10 15:00:00,32
195.9,2019-08-10 16:00:00,32
250.6,2019-08-10 17:00:00,32
190.9,2019-08-10 18:00:00,32
127.4,2019-08-10 19:00:00,32
111.8,2019-08-10 20:00:00,32
150.0,2019-08-10 21:00:00,32
244.5,2019-08-10 22:00:00,32
152.7,2019-08-10 23:00:00,32
96.4,2019-08-11 00:00:00,32
101.3,2019-08-11 01:00:00,32
21.1,2019-08-11 03:00:00,32
52.2,2019-08-11 04:00:00,32
107.9,2019-08-11 05:00:00,32
135.8,2019-08-11 06:00:00,32
130.5,2019-08-11 07:00:00,32
95.6,2019-08-11 08:00:00,32
103.0,2019-08-11 09:00:00,32
103.9,2019-08-11 10:00:00,32
107.4,2019-08-11 11:00:00,32
152.2,2019-08-11 12:00:00,32
88.1,2019-08-11 13:00:00,32
100.3,2019-08-11 14:00:00,32
84.3,2019-08-11 15:00:00,32
90.8,2019-08-11 16:00:00,32
93.9,2019-08-11 17:00:00,32
97.6,2019-08-11 18:00:00,32
149.2,2019-08-11 19:00:00,32
61.1,2019-08-11 20:00:00,32
49.2,2019-08-11 21:00:00,32
64.9,2019-08-11 22:00:00,32
59.3,2019-08-11 23:00:00,32
74.5,2019-08-12 00:00:00,32
69.9,2019-08-12 01:00:00,32
68.1,2019-08-12 02:00:00,32
58.8,2019-08-12 03:00:00,32
81.3,2019-08-12 04:00:00,32
88.9,2019-08-12 05:00:00,32
75.2,2019-08-12 06:00:00,32
36.8,2019-08-12 07:00:00,32
94.5,2019-08-12 08:00:00,32
100.3,2019-08-12 09:00:00,32
104.1,2019-08-12 10:00:00,32
103.3,2019-08-12 11:00:00,32
87.6,2019-08-12 12:00:00,32
132.0,2019-08-12 13:00:00,32
215.4,2019-08-12 14:00:00,32
249.8,2019-08-12 15:00:00,32
257.5,2019-08-12 16:00:00,32
276.8,2019-08-12 17:00:00,32
282.8,2019-08-12 18:00:00,32
272.5,2019-08-12 19:00:00,32
238.5,2019-08-12 20:00:00,32
358.6,2019-08-12 21:00:00,32
22.4,2019-08-12 22:00:00,32
45.7,2019-08-12 23:00:00,32
