WDIR_VECT,time,TEMP_MEAN,week_of_year
165.8,2019-08-06 00:00:00,20.9,32
63.2,2019-08-06 01:00:00,20.6,32
2.7,2019-08-06 02:00:00,19.8,32
357.0,2019-08-06 03:00:00,18.8,32
340.7,2019-08-06 04:00:00,18.8,32
276.1,2019-08-06 05:00:00,17.8,32
184.5,2019-08-06 06:00:00,16.8,32
321.2,2019-08-06 07:00:00,17.3,32
144.1,2019-08-06 08:00:00,17.5,32
143.1,2019-08-06 09:00:00,19.2,32
159.7,2019-08-06 10:00:00,20.3,32
166.9,2019-08-06 11:00:00,21.9,32
181.4,2019-08-06 12:00:00,23.6,32
178.1,2019-08-06 13:00:00,24.9,32
235.8,2019-08-06 14:00:00,25.8,32
251.2,2019-08-06 15:00:00,26.8,32
267.4,2019-08-06 16:00:00,27.3,32
256.9,2019-08-06 17:00:00,27.6,32
263.3,2019-08-06 18:00:00,27.3,32
247.9,2019-08-06 19:00:00,27.2,32
257.3,2019-08-06 20:00:00,26.5,32
215.7,2019-08-06 21:00:00,24.5,32
167.6,2019-08-06 22:00:00,23.1,32
51.9,2019-08-06 23:00:00,21.8,32
70.1,2019-08-07 00:00:00,21.0,32
358.9,2019-08-07 01:00:00,20.0,32
4.5,2019-08-07 02:00:00,19.6,32
354.6,2019-08-07 03:00:00,18.9,32
229.0,2019-08-07 04:00:00,18.4,32
145.8,2019-08-07 05:00:00,17.4,32
108.2,2019-08-07 06:00:00,17.3,32
148.2,2019-08-07 07:00:00,17.0,32
109.6,2019-08-07 08:00:00,17.7,32
123.6,2019-08-07 09:00:00,18.4,32
136.4,2019-08-07 10:00:00,19.6,32
138.6,2019-08-07 11:00:00,21.1,32
170.9,2019-08-07 12:00:00,22.5,32
178.4,2019-08-07 13:00:00,23.2,32
177.5,2019-08-07 14:00:00,23.4,32
188.0,2019-08-07 15:00:00,24.2,32
182.0,2019-08-07 16:00:00,24.9,32
181.8,2019-08-07 17:00:00,24.9,32
177.6,2019-08-07 18:00:00,24.9,32
176.9,2019-08-07 19:00:00,24.1,32
178.1,2019-08-07 20:00:00,23.2,32
175.4,2019-08-07 21:00:00,21.6,32
168.2,2019-08-07 22:00:00,20.3,32
129.0,2019-08-07 23:00:00,20.3,32
121.5,2019-08-08 00:00:00,20.1,32
134.9,2019-08-08 01:00:00,18.8,32
123.1,2019-08-08 02:00:00,18.1,32
122.4,2019-08-08 03:00:00,17.9,32
130.6,2019-08-08 04:00:00,16.9,32
8.5,2019-08-08 05:00:00,16.3,32
121.8,2019-08-08 06:00:00,15.6,32
134.8,2019-08-08 07:00:00,15.1,32
135.4,2019-08-08 08:00:00,15.0,32
107.7,2019-08-08 09:00:00,15.6,32
109.2,2019-08-08 10:00:00,16.3,32
