AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
None, 1.0,-7.0,2018-10-08, None,-5.1,41
None, 1.0,-7.4,2018-10-09, None,-5.2,41
None, 1.0,-9.3,2018-10-10, None,0.4,41
None, 7.0,-4.7,2018-10-11, None,4.6,41
None, 18.0,-3.8,2018-10-12, None,-0.1,41
None, 1.0,-3.9,2018-10-13, None,2.8,41
None, 1.0,2.8,2018-10-14, None,6.9,41
