AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None,1.4,2018-10-08,0.0,7.6,41
None,0.7,2018-10-09,-0.4,3.1,41
None,0.3,2018-10-10,-2.6,5.8,41
None,8.5,2018-10-11,-1.7,2.4,41
None,9.7,2018-10-12,-1.6,9.1,41
None,0.4,2018-10-13,-4.4,5.2,41
None,0.0,2018-10-14,0.0,7.0,41
