BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 8.9, 3.374, 89.7, 90.5,2018-06-04 00:00:00, 8.8,23
None, 8.8, 3.613, 90.5, 91.0,2018-06-04 01:00:00, 8.77,23
None, 8.8, 3.0, 91.0, 91.3,2018-06-04 02:00:00, 8.74,23
None, 8.7, 2.771, 91.3, 91.0,2018-06-04 03:00:00, 8.76,23
None, 8.8, 3.896, 91.0, 91.0,2018-06-04 04:00:00, 8.63,23
None, 8.6, 3.747, 91.0, 90.1,2018-06-04 05:00:00, 7.967,23
None, 8.0, 4.978, 90.1, 90.1,2018-06-04 06:00:00, 7.67,23
None, 7.7, 4.438, 90.1, 90.3,2018-06-04 07:00:00, 7.378,23
None, 7.4, 3.547, 90.3, 90.3,2018-06-04 08:00:00, 7.302,23
None, 7.3, 3.007, 90.3, 89.1,2018-06-04 09:00:00, 7.683,23
None, 7.7, 3.492, 89.1, 88.4,2018-06-04 10:00:00, 7.952,23
None, 8.0, 4.12, 88.4, 81.7,2018-06-04 11:00:00, 8.69,23
None, 8.7, 4.194, 81.7, 79.6,2018-06-04 12:00:00, 8.6,23
None, 8.6, 3.455, 79.6, 78.09,2018-06-04 13:00:00, 9.24,23
None, 9.2, 5.456, 78.1, 74.46,2018-06-04 14:00:00, 9.47,23
None, 9.5, 5.375, 74.5, 72.53,2018-06-04 15:00:00, 8.99,23
None, 9.0, 4.373, 72.5, 71.84,2018-06-04 16:00:00, 8.8,23
None, 8.8, 4.401, 71.8, 72.5,2018-06-04 17:00:00, 9.11,23
None, 9.1, 4.215, 72.5, 71.42,2018-06-04 18:00:00, 8.85,23
None, 8.9, 3.891, 71.4, 73.51,2018-06-04 19:00:00, 8.04,23
None, 8.0, 2.818, 73.5, 73.86,2018-06-04 20:00:00, 7.351,23
None, 7.4, 2.386, 73.9, 76.36,2018-06-04 21:00:00, 6.722,23
None, 6.7, 2.533, 76.4, 79.49,2018-06-04 22:00:00, 6.183,23
None, 6.2, 2.791, 79.5, 82.1,2018-06-04 23:00:00, 5.785,23
None, 5.8, 2.649, 82.1, 84.6,2018-06-05 00:00:00, 5.423,23
None, 5.4, 1.914, 84.6, 87.7,2018-06-05 01:00:00, 5.323,23
None, 5.3, 1.684, 87.7, 88.5,2018-06-05 02:00:00, 5.185,23
None, 5.2, 2.146, 88.5, 89.4,2018-06-05 03:00:00, 5.108,23
None, 5.1, 2.066, 89.4, 89.8,2018-06-05 04:00:00, 5.055,23
None, 5.1, 1.183, 89.8, 88.9,2018-06-05 05:00:00, 5.298,23
None, 5.3, 1.211, 88.9, 81.7,2018-06-05 06:00:00, 5.866,23
None, 5.9, 0.502, 81.7, 79.68,2018-06-05 07:00:00, 6.093,23
None, 6.1, 0.619, 79.7, 81.2,2018-06-05 08:00:00, 6.336,23
None, 6.3, 1.326, 81.2, 77.24,2018-06-05 09:00:00, 7.823,23
None, 7.8, 1.183, 77.2, 74.49,2018-06-05 10:00:00, 8.34,23
None, 8.3, 1.77, 74.5, 69.84,2018-06-05 11:00:00, 9.42,23
None, 9.4, 2.734, 69.8, 64.73,2018-06-05 12:00:00, 11.14,23
None, 11.1, 2.61, 64.7, 58.77,2018-06-05 13:00:00, 12.27,23
None, 12.3, 2.196, 58.8, 51.77,2018-06-05 14:00:00, 13.34,23
None, 13.3, 1.641, 51.8, 45.75,2018-06-05 15:00:00, 14.08,23
None, 14.1, 1.51, 45.8, 42.77,2018-06-05 16:00:00, 14.45,23
None, 14.5, 2.104, 42.8, 45.14,2018-06-05 17:00:00, 14.56,23
None, 14.6, 2.506, 45.1, 48.37,2018-06-05 18:00:00, 14.12,23
None, 14.1, 3.028, 48.4, 52.18,2018-06-05 19:00:00, 13.26,23
None, 13.3, 2.15, 52.2, 59.15,2018-06-05 20:00:00, 12.35,23
None, 12.4, 0.789, 59.2, 72.23,2018-06-05 21:00:00, 11.16,23
None, 11.2, 1.108, 72.2, 80.7,2018-06-05 22:00:00, 10.09,23
None, 10.1, 2.398, 80.7, 82.6,2018-06-05 23:00:00, 9.39,23
None, 9.4, 1.923, 82.6, 86.2,2018-06-06 00:00:00, 8.84,23
None, 8.8, 1.364, 86.2, 88.9,2018-06-06 01:00:00, 8.39,23
None, 8.4, 1.162, 88.9, 90.0,2018-06-06 02:00:00, 8.08,23
None, 8.1, 0.545, 90.0, 90.1,2018-06-06 03:00:00, 8.01,23
None, 8.0, 0.979, 90.1, 88.2,2018-06-06 04:00:00, 7.871,23
None, 7.9, 1.567, 88.2, 87.9,2018-06-06 05:00:00, 7.397,23
None, 7.4, 1.107, 87.9, 82.8,2018-06-06 06:00:00, 8.76,23
None, 8.8, 1.315, 82.8, 81.9,2018-06-06 07:00:00, 9.36,23
None, 9.4, 2.573, 81.9, 74.27,2018-06-06 08:00:00, 11.12,23
None, 11.1, 3.586, 74.3, 60.69,2018-06-06 09:00:00, 14.05,23
None, 14.1, 4.0, 60.7, 50.45,2018-06-06 10:00:00, 15.91,23
None, 15.9, 5.125, 50.5, 41.96,2018-06-06 11:00:00, 17.25,23
None, 17.3, 5.804, 42.0, 35.41,2018-06-06 12:00:00, 17.96,23
None, 18.0, 7.482, 35.4, 34.32,2018-06-06 13:00:00, 17.87,23
None, 17.9, 8.14, 34.3, 34.23,2018-06-06 14:00:00, 17.94,23
None, 17.9, 6.319, 34.2, 36.48,2018-06-06 15:00:00, 17.28,23
None, 17.3, 4.415, 36.5, 32.83,2018-06-06 16:00:00, 17.94,23
None, 17.9, 3.496, 32.8, 35.65,2018-06-06 17:00:00, 17.52,23
None, 17.5, 2.737, 35.7, 37.62,2018-06-06 18:00:00, 17.02,23
None, 17.0, 2.134, 37.6, 40.01,2018-06-06 19:00:00, 16.43,23
None, 16.4, 1.147, 40.0, 53.3,2018-06-06 20:00:00, 14.95,23
None, 15.0, 0.628, 53.3, 62.07,2018-06-06 21:00:00, 12.71,23
None, 12.7, 0.73, 62.1, 70.68,2018-06-06 22:00:00, 10.71,23
None, 10.7, 0.613, 70.7, 74.48,2018-06-06 23:00:00, 9.48,23
None, 9.5, 0.859, 74.5, 76.12,2018-06-07 00:00:00, 9.25,23
None, 9.3, 0.489, 76.1, 77.04,2018-06-07 01:00:00, 8.99,23
None, 9.0, 1.054, 77.0, 82.1,2018-06-07 02:00:00, 8.43,23
None, 8.4, 0.95, 82.1, 83.4,2018-06-07 03:00:00, 8.03,23
None, 8.0, 0.452, 83.4, 85.8,2018-06-07 04:00:00, 7.832,23
None, 7.8, 0.517, 85.8, 86.4,2018-06-07 05:00:00, 7.803,23
None, 7.8, 2.307, 86.4, 84.1,2018-06-07 06:00:00, 8.62,23
None, 8.6, 1.281, 84.1, 76.29,2018-06-07 07:00:00, 10.08,23
None, 10.1, 1.215, 76.3, 67.86,2018-06-07 08:00:00, 11.95,23
None, 12.0, 1.417, 67.9, 61.27,2018-06-07 09:00:00, 13.68,23
None, 13.7, 1.075, 61.3, 60.23,2018-06-07 10:00:00, 14.48,23
None, 14.5, 0.767, 60.2, 59.56,2018-06-07 11:00:00, 14.92,23
None, 14.9, 0.643, 59.6, 52.29,2018-06-07 12:00:00, 16.72,23
None, 16.7, 1.231, 52.3, 41.68,2018-06-07 13:00:00, 18.4,23
None, 18.4, 2.547, 41.7, 37.44,2018-06-07 14:00:00, 19.85,23
None, 19.9, 6.338, 37.4, 35.89,2018-06-07 15:00:00, 19.0,23
None, 19.0, 4.462, 35.9, 40.35,2018-06-07 16:00:00, 17.41,23
None, 17.4, 2.994, 40.4, 42.56,2018-06-07 17:00:00, 17.35,23
None, 17.4, 1.543, 42.6, 45.36,2018-06-07 18:00:00, 17.29,23
None, 17.3, 1.319, 45.4, 54.08,2018-06-07 19:00:00, 16.15,23
None, 16.2, 1.695, 54.1, 58.53,2018-06-07 20:00:00, 14.57,23
None, 14.6, 0.926, 58.5, 63.88,2018-06-07 21:00:00, 12.76,23
