wind_speed,time,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,week_of_year
37.6,2021-03-05 00:00:00, 133.0, 122.0, 0.0, 0.0, 0.0, 0.0, 45.1, 0.0,10
36.4,2021-03-05 01:00:00, 122.0, 120.0, 0.0, 0.0, 0.0, 0.0, 37.6, 0.0,10
30.5,2021-03-05 02:00:00, 120.0, 127.0, 0.0, 0.0, 0.0, 0.0, 36.4, 0.0,10
52.9,2021-03-05 03:00:00, 127.0, 112.0, 0.0, 0.0, 0.0, 0.0, 30.5, 0.0,10
37.5,2021-03-05 04:00:00, 112.0, 101.0, 0.0, 0.0, 0.0, 0.0, 52.9, 0.0,10
48.7,2021-03-05 05:00:00, 101.0, 111.0, 0.0, 0.0, 0.0, 0.0, 37.5, 0.0,10
58.8,2021-03-05 06:00:00, 111.0, 109.0, 0.0, 0.0, 0.0, 0.0, 48.7, 0.0,10
41.1,2021-03-05 07:00:00, 109.0, 108.0, 0.0, 0.0, 0.0, 0.0, 58.8, 0.0,10
58.4,2021-03-05 08:00:00, 108.0, 111.0, 0.0, 0.0, 0.0, 0.0, 41.1, 0.0,10
47.1,2021-03-05 09:00:00, 111.0, 118.0, 0.0, 0.0, 0.0, 0.0, 58.4, 0.0,10
51.5,2021-03-05 10:00:00, 118.0, 112.0, 0.0, 0.0, 0.0, 0.0, 47.1, 0.0,10
43.9,2021-03-05 11:00:00, 112.0, 120.0, 0.0, 0.0, 0.0, 0.0, 51.5, 0.0,10
54.8,2021-03-05 12:00:00, 120.0, 127.0, 0.0, 0.0, 0.0, 0.0, 43.9, 0.0,10
52.8,2021-03-05 13:00:00, 127.0, 126.0, 0.0, 0.0, 0.0, 0.0, 54.8, 0.0,10
52.8,2021-03-05 14:00:00, 126.0, 125.0, 0.0, 0.0, 0.0, 0.0, 52.8, 0.0,10
51.5,2021-03-05 15:00:00, 125.0, 127.0, 0.0, 0.0, 0.0, 0.0, 52.8, 0.0,10
62.7,2021-03-05 16:00:00, 127.0, 140.0, 0.0, 0.0, 0.0, 0.0, 51.5, 0.0,10
65.0,2021-03-05 17:00:00, 140.0, 153.0, 0.0, 0.0, 0.0, 0.0, 62.7, 0.0,10
61.8,2021-03-05 18:00:00, 153.0, 161.0, 0.0, 0.0, 0.0, 0.0, 65.0, 0.0,10
43.3,2021-03-05 19:00:00, 161.0, 167.0, 0.0, 0.0, 0.0, 0.0, 61.8, 0.0,10
40.3,2021-03-05 20:00:00, 167.0, 174.0, 0.0, 0.0, 0.0, 0.0, 43.3, 0.0,10
27.1,2021-03-05 21:00:00, 174.0, 170.0, 0.0, 0.0, 0.0, 0.0, 40.3, 0.0,10
26.0,2021-03-05 22:00:00, 170.0, 173.0, 0.0, 0.0, 0.0, 0.0, 27.1, 0.0,10
38.2,2021-03-05 23:00:00, 173.0, 151.0, 0.0, 0.0, 0.0, 0.0, 26.0, 0.0,10
34.2,2021-03-06 00:00:00, 151.0, 162.0, 0.0, 0.0, 0.0, 0.0, 38.2, 0.0,10
35.1,2021-03-06 01:00:00, 162.0, 159.0, 0.0, 0.0, 0.0, 0.0, 34.2, 0.0,10
32.1,2021-03-06 02:00:00, 159.0, 149.0, 0.0, 0.0, 0.0, 0.0, 35.1, 0.0,10
25.5,2021-03-06 03:00:00, 149.0, 163.0, 0.0, 0.0, 0.0, 0.0, 32.1, 0.0,10
