IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2019-07-29,0.009,49.4079,-118.8658
2019-07-29,0.009,49.28938333,-124.50798333
2019-07-29,5.73,50.7487,-120.9592
2019-07-29,0.009,51.7044,-117.5462
2019-07-29,0.009,54.0678,-122.4676
2019-07-29,0.009,54.1953,-124.8405
2019-07-29,0.009,51.4734,-121.1177
2019-07-29,0.5,48.69616667,-123.61983333
2019-07-29,0.2,50.69,-121.3417
2019-07-29,0.009,49.28938333,-124.50798333
2019-07-29,0.009,49.2894,-124.508
2019-07-29,0.5,48.6962,-123.6198
2019-07-29,0.5,48.69616667,-123.61983333
2019-07-29,0.009,49.6812,-117.6577
2019-07-29,0.009,49.587,-115.6254
2019-07-29,5.73,50.7487,-120.95916667
2019-07-29,5.73,50.7487,-120.95916667
2019-07-30,0.015,50.0389,-117.4973
2019-07-30,0.009,49.1677,-119.5164
2019-07-30,0.1,49.376,-120.4737
2019-07-30,0.009,50.6174,-120.4482
2019-07-30,0.009,49.945,-119.5292
2019-07-30,0.5,56.7308,-131.4097
2019-07-30,0.009,49.1677,-119.51636667
2019-07-30,35.0,49.24283333,-115.63266667
2019-07-30,0.009,59.5612,-133.6687
2019-07-30,35.0,49.24283333,-115.63266667
2019-07-30,0.009,49.9905,-120.6105
2019-07-30,0.009,50.6174,-120.44818333
2019-07-30,0.02,49.2329,-118.4666
2019-07-30,0.09,50.2752,-118.6663
2019-07-30,0.009,50.6174,-120.44818333
2019-07-30,0.1,49.37598333,-120.47366667
2019-07-30,0.009,49.1677,-119.51636667
2019-07-30,0.1,49.37598333,-120.47366667
2019-07-31,35.0,49.2428,-115.6327
2019-07-31,0.06,49.064,-118.3551
2019-07-31,0.009,54.0037,-121.4031
2019-08-01,0.3,49.96346667,-118.02326667
2019-08-01,0.3,49.96346667,-118.02326667
2019-08-01,0.1,49.36151667,-119.41048333
2019-08-01,0.3,49.9635,-118.0233
2019-08-01,0.009,56.88998333,-130.43266667
2019-08-01,0.1,49.36151667,-119.41048333
2019-08-01,0.009,51.31713333,-116.9018
