IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2019-08-06,0.009,53.33325,-121.48013333
2019-08-06,0.1,50.576,-118.8871
2019-08-06,0.009,53.33325,-121.48013333
2019-08-06,0.1,50.576,-118.88713333
2019-08-06,0.009,49.21791667,-121.60545
2019-08-06,0.009,49.2437,-124.5729
2019-08-06,0.009,50.4501167,-119.3754333
2019-08-06,0.009,49.24156667,-124.35381667
2019-08-06,0.35,51.65808333,-121.67478333
2019-08-06,0.009,49.385,-115.3638
2019-08-06,0.0,58.4023,-130.3394
2019-08-06,0.009,49.3964,-118.5067
2019-08-06,0.8,49.82831667,-119.76996667
2019-08-06,0.009,49.24371667,-124.57291667
2019-08-06,0.009,50.4501,-119.3754
2019-08-06,0.009,53.8493,-123.80591667
2019-08-06,0.028,51.7298,-117.4738
2019-08-06,0.009,49.21791667,-121.60545
2019-08-06,0.009,50.286,-117.7299
2019-08-06,0.35,51.65808333,-121.67478333
2019-08-06,0.1,50.576,-118.88713333
2019-08-06,0.009,49.24371667,-124.57291667
2019-08-06,0.009,49.2138,-115.2549
2019-08-06,0.009,54.1303,-123.2642
2019-08-06,0.009,54.9807,-122.2665
2019-08-06,0.009,53.8493,-123.80591667
2019-08-06,0.8,49.8283,-119.77
2019-08-06,0.0,57.6182,-131.685
2019-08-06,0.009,50.4501167,-119.3754333
2019-08-06,0.009,49.24156667,-124.35381667
2019-08-06,0.009,53.3333,-121.4801
2019-08-06,0.8,49.82831667,-119.76996667
2019-08-06,0.009,53.8493,-123.8059
2019-08-06,0.009,49.2416,-124.3538
2019-08-07,0.03,52.14171667,-118.52345
2019-08-07,0.009,54.7753,-124.5767
2019-08-07,0.37,49.8891,-115.7299
2019-08-07,0.009,49.2179,-121.6055
2019-08-07,44.4,56.7104,-129.7877
2019-08-07,0.013,49.47845,-123.7703
2019-08-07,0.0,49.3464,-120.564
2019-08-07,0.37,49.88905,-115.7299
2019-08-07,44.4,56.71035,-129.7877
2019-08-07,0.37,49.88905,-115.7299
2019-08-07,0.009,54.77525,-124.57665
2019-08-07,0.02,49.1889,-118.462
2019-08-07,0.03,52.14171667,-118.52345
2019-08-07,0.013,49.47845,-123.7703
2019-08-07,0.009,50.7358,-120.7042
2019-08-07,44.4,56.71035,-129.7877
2019-08-07,0.013,49.4785,-123.7703
2019-08-07,0.02,49.18885,-118.46201667
2019-08-07,0.02,49.18885,-118.46201667
2019-08-07,0.009,54.77525,-124.57665
2019-08-08,2.0,54.32475,-124.9638333
2019-08-08,0.009,56.89,-130.4327
2019-08-08,0.3,49.4114,-116.0659
2019-08-08,0.6,48.3568,-123.6072
