IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2019-10-22,0.009,51.7656,-120.726
2019-10-22,0.009,52.31715,-121.54893333
2019-10-22,0.09,52.1029,-122.01506667
2019-10-22,0.009,52.31715,-121.54893333
2019-10-22,0.09,52.1029,-122.01506667
2019-10-22,0.009,53.1092,-122.045
2019-10-22,0.009,52.1023,-121.9928
2019-10-22,0.009,52.3172,-121.5489
2019-10-23,0.09,52.1029,-122.0151
2019-10-24,0.009,51.3795,-123.3608
2019-10-27,0.009,56.4039,-121.1316
2019-10-27,0.1,50.4269676,-122.9445496
2019-10-27,0.1,50.4269676,-122.9445496
