CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-6.37, 90.6, None, None, None,8.94, None,257.3,6.258, None, None, -8.0, None, None,2017-10-15 00:00:00,42
-6.178, 90.8, None, None, None,10.34, None,253.1,4.809, None, None, -7.0, None, None,2017-10-15 01:00:00,42
-6.044, 90.7, None, None, None,8.19, None,255.8,4.571, None, None, -7.0, None, None,2017-10-15 02:00:00,42
-5.851, 90.8, None, None, None,9.99, None,253.9,4.191, None, None, -7.0, None, None,2017-10-15 03:00:00,42
-5.659, 91.1, None, None, None,9.49, None,252.6,4.504, None, None, -7.0, None, None,2017-10-15 04:00:00,42
-5.514, 91.1, None, None, None,8.55, None,254.8,4.872, None, None, -7.0, None, None,2017-10-15 05:00:00,42
-5.418, 91.3, None, None, None,7.9, None,252.6,4.442, None, None, -6.0, None, None,2017-10-15 06:00:00,42
-4.502, 92.0, None, None, None,7.5, None,252.2,4.554, None, None, -5.0, None, None,2017-10-15 07:00:00,42
-4.074, 91.9, None, None, None,6.792, None,248.0,3.383, None, None, -5.0, None, None,2017-10-15 08:00:00,42
-3.646, 92.3, None, None, None,7.15, None,249.4,3.629, None, None, -5.0, None, None,2017-10-15 09:00:00,42
-3.03, 92.7, None, None, None,8.01, None,246.3,2.98, None, None, -4.0, None, None,2017-10-15 10:00:00,42
-2.269, 93.2, None, None, None,10.38, None,249.1,3.507, None, None, -3.0, None, None,2017-10-15 11:00:00,42
-1.317, 93.7, None, None, None,11.06, None,248.6,2.791, None, None, -2.0, None, None,2017-10-15 12:00:00,42
-0.362, 93.8, None, None, None,12.2, None,235.2,1.541, None, None, -1.0, None, None,2017-10-15 13:00:00,42
-0.37, 94.2, None, None, None,13.42, None,248.3,2.038, None, None, -1.0, None, None,2017-10-15 14:00:00,42
-0.563, 94.2, None, None, None,11.01, None,243.2,2.003, None, None, -1.0, None, None,2017-10-15 15:00:00,42
-1.093, 94.0, None, None, None,9.42, None,250.3,2.661, None, None, -2.0, None, None,2017-10-15 16:00:00,42
-1.274, 93.9, None, None, None,10.18, None,250.6,2.62, None, None, -2.0, None, None,2017-10-15 17:00:00,42
-1.562, 93.8, None, None, None,12.09, None,253.3,2.78, None, None, -2.0, None, None,2017-10-15 18:00:00,42
-1.84, 93.7, None, None, None,10.34, None,250.8,3.368, None, None, -3.0, None, None,2017-10-15 19:00:00,42
