RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
98.1, None, None, None, 0.423,188.1, None, None,1.0,874.0, None, None, None, None, None, 2.473, None, None,0.857, None, None, None, None,62.1, None, None, None, None, None, None,2017-10-15 00:00:00, None,42
98.2, None, None, None, 0.383,242.0, None, None,1.0,874.0, None, None, None, None, None, 2.191, None, None,0.865, None, None, None, None,75.54, None, None, None, None, None, None,2017-10-15 01:00:00, None,42
98.3, None, None, None, 0.744,237.4, None, None,1.0,874.0, None, None, None, None, None, 2.055, None, None,0.898, None, None, None, None,67.48, None, None, None, None, None, None,2017-10-15 02:00:00, None,42
98.5, None, None, None, 0.751,140.2, None, None,1.0,874.0, None, None, None, None, None, 1.936, None, None,0.75, None, None, None, None,64.75, None, None, None, None, None, None,2017-10-15 03:00:00, None,42
98.7, None, None, None, 0.543,142.4, None, None,0.0,873.0, None, None, None, None, None, 1.724, None, None,0.667, None, None, None, None,66.8, None, None, None, None, None, None,2017-10-15 04:00:00, None,42
98.7, None, None, None, 0.506,148.6, None, None,1.0,873.0, None, None, None, None, None, 1.698, None, None,0.761, None, None, None, None,62.12, None, None, None, None, None, None,2017-10-15 05:00:00, None,42
98.8, None, None, None, 0.452,87.4, None, None,1.0,873.0, None, None, None, None, None, 1.336, None, None,0.727, None, None, None, None,43.88, None, None, None, None, None, None,2017-10-15 06:00:00, None,42
99.0, None, None, None, 1.15,127.9, None, None,1.0,872.0, None, None, None, None, None, 1.484, None, None,0.915, None, None, None, None,40.67, None, None, None, None, None, None,2017-10-15 07:00:00, None,42
98.9, None, None, None, 2.052,144.4, None, None,0.0,872.0, None, None, None, None, None, 1.377, None, None,0.379, None, None, None, None,52.87, None, None, None, None, None, None,2017-10-15 08:00:00, None,42
98.1, None, None, None, 1.423,132.5, None, None,1.0,872.0, None, None, None, None, None, 1.316, None, None,1.311, None, None, None, None,60.98, None, None, None, None, None, None,2017-10-15 09:00:00, None,42
