CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-0.012, 87.7, None, None,28.85, 0.004,105.9, None, None, None, None, None, None,-2.0, 698.6, None, None,2017-10-15 00:00:00, None,42
-0.009, 88.7, None, None,13.85, 0.001,102.2, None, None, None, None, None, None,-2.0, 698.7, None, None,2017-10-15 01:00:00, None,42
-0.109, 89.6, None, None,14.86, 0.001,111.1, None, None, None, None, None, None,-1.0, 698.9, None, None,2017-10-15 02:00:00, None,42
-0.158, 89.9, None, None,16.08, 0.001,103.7, None, None, None, None, None, None,-1.0, 698.7, None, None,2017-10-15 03:00:00, None,42
-0.124, 90.2, None, None,15.0, 0.001,114.2, None, None, None, None, None, None,-1.0, 698.6, None, None,2017-10-15 04:00:00, None,42
-0.352, 90.9, None, None,12.51, 0.0,108.0, None, None, None, None, None, None,-1.0, 698.9, None, None,2017-10-15 05:00:00, None,42
-0.374, 91.3, None, None,9.57, 0.0,109.9, None, None, None, None, None, None,-1.0, 698.6, None, None,2017-10-15 06:00:00, None,42
-0.059, 91.4, None, None,6.627, 0.007,111.2, None, None, None, None, None, None,-1.0, 698.6, None, None,2017-10-15 07:00:00, None,42
-0.002, 91.7, None, None,8.12, 0.011,110.6, None, None, None, None, None, None,-1.0, 698.6, None, None,2017-10-15 08:00:00, None,42
0.861, 90.2, None, None,25.6, 0.0,96.2, None, None, None, None, None, None,-1.0, 698.6, None, None,2017-10-15 09:00:00, None,42
2.387, 77.46, None, None,74.37, 0.0,164.6, None, None, None, None, None, None,-1.0, 698.4, None, None,2017-10-15 10:00:00, None,42
3.092, 71.06, None, None,49.16, 0.261,279.2, None, None, None, None, None, None,-2.0, 698.2, None, None,2017-10-15 11:00:00, None,42
3.73, 70.96, None, None,26.73, 0.545,241.6, None, None, None, None, None, None,-1.0, 698.0, None, None,2017-10-15 12:00:00, None,42
5.059, 65.71, None, None,51.18, 0.255,296.1, None, None, None, None, None, None,-1.0, 697.6, None, None,2017-10-15 13:00:00, None,42
5.528, 61.01, None, None,54.58, 2.526,265.5, None, None, None, None, None, None,-1.0, 696.9, None, None,2017-10-15 14:00:00, None,42
5.902, 61.35, None, None,37.33, 2.047,238.4, None, None, None, None, None, None,-1.0, 696.4, None, None,2017-10-15 15:00:00, None,42
6.249, 62.94, None, None,68.07, 0.958,251.8, None, None, None, None, None, None,0.0, 696.0, None, None,2017-10-15 16:00:00, None,42
5.655, 69.53, None, None,19.96, 0.023,262.5, None, None, None, None, None, None,1.0, 695.4, None, None,2017-10-15 17:00:00, None,42
4.577, 75.26, None, None,57.29, 0.324,210.8, None, None, None, None, None, None,1.0, 695.3, None, None,2017-10-15 18:00:00, None,42
3.449, 81.5, None, None,57.06, 0.285,142.0, None, None, None, None, None, None,1.0, 695.0, None, None,2017-10-15 19:00:00, None,42
3.442, 83.8, None, None,56.4, 0.638,131.0, None, None, None, None, None, None,1.0, 695.2, None, None,2017-10-15 20:00:00, None,42
3.143, 89.3, None, None,57.43, 0.066,104.0, None, None, None, None, None, None,2.0, 695.1, None, None,2017-10-15 21:00:00, None,42
2.833, 90.6, None, None,58.57, 0.353,151.4, None, None, None, None, None, None,1.0, 694.8, None, None,2017-10-15 22:00:00, None,42
2.47, 91.8, None, None,25.26, 0.454,102.9, None, None, None, None, None, None,1.0, 694.6, None, None,2017-10-15 23:00:00, None,42
2.401, 92.4, None, None,38.49, 0.052,120.0, None, None, None, None, None, None,1.0, 694.3, None, None,2017-10-16 00:00:00, None,42
