AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
23.0, 0.0,0.0,13.1, 0.0,2016-08-19 00:00:00,94.0, None,35.0,34
22.6, None,0.0,15.5, None,2016-08-19 00:15:00,79.0, None,36.0,34
22.7, None,0.0,14.7, None,2016-08-19 00:30:00,88.0, None,36.0,34
22.7, None,0.0,18.3, None,2016-08-19 00:45:00,82.0, None,35.0,34
23.0, -1.0,0.0,19.3, 0.0,2016-08-19 01:00:00,84.0, None,33.0,34
22.9, None,0.0,18.6, None,2016-08-19 01:15:00,82.0, None,33.0,34
22.8, None,0.0,20.4, None,2016-08-19 01:30:00,85.0, None,32.0,34
22.7, None,0.0,19.8, None,2016-08-19 01:45:00,89.0, None,32.0,34
22.6, 1.0,0.0,18.3, 0.0,2016-08-19 02:00:00,87.0, None,32.0,34
22.3, None,0.0,16.3, None,2016-08-19 02:15:00,84.0, None,34.0,34
22.1, None,0.0,16.2, None,2016-08-19 02:30:00,93.0, None,34.0,34
22.0, None,0.0,15.5, None,2016-08-19 02:45:00,88.0, None,35.0,34
21.9, 0.0,0.0,16.2, 0.0,2016-08-19 03:00:00,83.0, None,35.0,34
22.1, None,0.0,15.9, None,2016-08-19 03:15:00,85.0, None,35.0,34
22.0, None,0.0,13.9, None,2016-08-19 03:30:00,83.0, None,36.0,34
21.9, None,0.0,15.0, None,2016-08-19 03:45:00,82.0, None,34.0,34
22.0, 0.0,0.0,15.1, 0.0,2016-08-19 04:00:00,78.0, None,35.0,34
22.0, None,0.0,16.0, None,2016-08-19 04:15:00,80.0, None,34.0,34
22.1, None,0.0,16.0, None,2016-08-19 04:30:00,85.0, None,34.0,34
21.7, None,0.0,15.4, None,2016-08-19 04:45:00,84.0, None,35.0,34
21.9, 0.0,0.0,17.5, 0.0,2016-08-19 05:00:00,80.0, None,34.0,34
21.8, None,0.0,18.1, None,2016-08-19 05:15:00,81.0, None,34.0,34
21.7, None,0.0,18.1, None,2016-08-19 05:30:00,81.0, None,34.0,34
22.3, None,0.0,17.5, None,2016-08-19 05:45:00,78.0, None,33.0,34
22.8, -1.0,0.0,20.9, 0.0,2016-08-19 06:00:00,78.0, None,30.0,34
23.3, None,0.0,19.7, None,2016-08-19 06:15:00,78.0, None,30.0,34
23.7, None,0.0,22.5, None,2016-08-19 06:30:00,76.0, None,29.0,34
24.1, None,0.0,19.1, None,2016-08-19 06:45:00,74.0, None,29.0,34
24.4, 0.0,0.0,18.3, 0.0,2016-08-19 07:00:00,77.0, None,29.0,34
24.5, None,0.0,22.3, None,2016-08-19 07:15:00,76.0, None,27.0,34
24.5, None,0.0,20.7, None,2016-08-19 07:30:00,70.0, None,28.0,34
24.6, None,0.0,20.4, None,2016-08-19 07:45:00,79.0, None,28.0,34
24.7, 0.0,0.0,18.2, 0.0,2016-08-19 08:00:00,72.0, None,27.0,34
25.1, None,0.0,17.9, None,2016-08-19 08:15:00,71.0, None,27.0,34
25.3, None,0.0,18.7, None,2016-08-19 08:30:00,76.0, None,27.0,34
25.9, None,0.0,17.4, None,2016-08-19 08:45:00,68.0, None,27.0,34
26.5, 0.0,0.0,18.1, 0.001,2016-08-19 09:00:00,67.0, None,26.0,34
26.8, None,0.0,17.3, None,2016-08-19 09:15:00,77.0, None,25.0,34
26.8, None,0.0,18.9, None,2016-08-19 09:30:00,83.0, None,25.0,34
27.2, None,0.0,20.9, None,2016-08-19 09:45:00,81.0, None,24.0,34
27.4, 0.0,0.0,19.1, 0.002,2016-08-19 10:00:00,66.0, None,24.0,34
27.9, None,0.0,16.5, None,2016-08-19 10:15:00,60.0, None,22.0,34
28.0, None,0.0,18.8, None,2016-08-19 10:30:00,69.0, None,21.0,34
28.0, None,0.0,18.2, None,2016-08-19 10:45:00,69.0, None,21.0,34
27.9, 0.0,0.0,19.2, 0.001,2016-08-19 11:00:00,60.0, None,21.0,34
27.9, None,0.0,22.1, None,2016-08-19 11:15:00,87.0, None,22.0,34
28.3, None,0.0,19.8, None,2016-08-19 11:30:00,81.0, None,22.0,34
28.2, None,0.0,20.2, None,2016-08-19 11:45:00,84.0, None,20.0,34
29.3, 0.0,0.0,16.9, 0.0,2016-08-19 12:00:00,64.0, None,20.0,34
29.1, None,0.0,15.0, None,2016-08-19 12:15:00,49.0, None,20.0,34
29.2, None,0.0,16.9, None,2016-08-19 12:30:00,64.0, None,20.0,34
28.8, None,0.0,16.7, None,2016-08-19 12:45:00,92.0, None,21.0,34
29.0, -2.0,0.0,16.6, 0.0,2016-08-19 13:00:00,82.0, None,20.0,34
29.3, None,0.0,16.1, None,2016-08-19 13:15:00,75.0, None,20.0,34
29.2, None,0.0,16.0, None,2016-08-19 13:30:00,82.0, None,20.0,34
29.2, None,0.0,16.3, None,2016-08-19 13:45:00,82.0, None,19.0,34
29.6, 1.0,0.0,14.2, 0.0,2016-08-19 14:00:00,70.0, None,19.0,34
29.9, None,0.0,12.8, None,2016-08-19 14:15:00,69.0, None,18.0,34
29.6, None,0.0,13.8, None,2016-08-19 14:30:00,85.0, None,18.0,34
30.1, None,0.0,11.1, None,2016-08-19 14:45:00,69.0, None,17.0,34
29.9, 0.0,0.0,13.4, 0.0,2016-08-19 15:00:00,76.0, None,16.0,34
30.4, None,0.0,11.3, None,2016-08-19 15:15:00,55.0, None,17.0,34
30.6, None,0.0,11.6, None,2016-08-19 15:30:00,61.0, None,17.0,34
30.6, None,0.0,10.7, None,2016-08-19 15:45:00,63.0, None,16.0,34
30.5, 0.0,0.0,11.7, 0.0,2016-08-19 16:00:00,50.0, None,15.0,34
30.6, None,0.0,11.1, None,2016-08-19 16:15:00,75.0, None,15.0,34
30.6, None,0.0,9.4, None,2016-08-19 16:30:00,73.0, None,16.0,34
30.1, None,0.0,8.6, None,2016-08-19 16:45:00,89.0, None,16.0,34
29.5, 0.0,0.0,7.5, 0.0,2016-08-19 17:00:00,123.0, None,17.0,34
29.6, None,0.0,8.0, None,2016-08-19 17:15:00,129.0, None,17.0,34
29.6, None,0.0,7.7, None,2016-08-19 17:30:00,115.0, None,16.0,34
29.1, None,0.0,7.8, None,2016-08-19 17:45:00,109.0, None,18.0,34
28.8, 0.0,0.0,6.2, 0.0,2016-08-19 18:00:00,145.0, None,17.0,34
28.2, None,0.0,6.7, None,2016-08-19 18:15:00,141.0, None,18.0,34
27.6, None,0.0,6.0, None,2016-08-19 18:30:00,141.0, None,18.0,34
27.1, None,0.0,6.1, None,2016-08-19 18:45:00,132.0, None,19.0,34
26.8, 0.0,0.0,4.9, 0.0,2016-08-19 19:00:00,140.0, None,19.0,34
26.0, None,0.0,4.0, None,2016-08-19 19:15:00,137.0, None,20.0,34
25.5, None,0.0,2.8, None,2016-08-19 19:30:00,145.0, None,21.0,34
25.3, None,0.0,1.2, None,2016-08-19 19:45:00,191.0, None,21.0,34
25.4, 1.0,0.0,5.0, 0.0,2016-08-19 20:00:00,251.0, None,21.0,34
25.4, None,0.0,5.3, None,2016-08-19 20:15:00,254.0, None,22.0,34
25.3, None,0.0,5.3, None,2016-08-19 20:30:00,249.0, None,23.0,34
25.3, None,0.0,6.7, None,2016-08-19 20:45:00,247.0, None,23.0,34
25.2, 0.0,0.0,7.5, 0.0,2016-08-19 21:00:00,245.0, None,24.0,34
24.8, None,0.0,8.7, None,2016-08-19 21:15:00,240.0, None,24.0,34
24.9, None,0.0,11.5, None,2016-08-19 21:30:00,233.0, None,23.0,34
25.0, None,0.0,12.6, None,2016-08-19 21:45:00,236.0, None,24.0,34
25.3, 0.0,0.0,10.6, 0.0,2016-08-19 22:00:00,221.0, None,22.0,34
25.8, None,0.0,6.0, None,2016-08-19 22:15:00,231.0, None,22.0,34
24.9, None,0.0,3.6, None,2016-08-19 22:30:00,318.0, None,25.0,34
24.0, None,0.0,1.4, None,2016-08-19 22:45:00,95.0, None,27.0,34
23.8, 1.0,0.0,2.7, 0.0,2016-08-19 23:00:00,102.0, None,26.0,34
23.9, None,0.0,0.3, None,2016-08-19 23:15:00,106.0, None,25.0,34
23.7, None,0.0,1.1, None,2016-08-19 23:30:00,145.0, None,25.0,34
23.7, None,0.0,1.7, None,2016-08-19 23:45:00,162.0, None,24.0,34
23.9, 0.0,0.0,0.7, 0.0,2016-08-20 00:00:00,154.0, None,24.0,34
24.0, None,0.0,5.2, None,2016-08-20 00:15:00,131.0, None,25.0,34
23.8, None,0.0,6.5, None,2016-08-20 00:30:00,142.0, None,24.0,34
23.7, None,0.0,6.5, None,2016-08-20 00:45:00,136.0, None,26.0,34
23.4, 0.0,0.0,6.0, 0.0,2016-08-20 01:00:00,135.0, None,28.0,34
23.5, None,0.0,4.2, None,2016-08-20 01:15:00,138.0, None,29.0,34
23.3, None,0.0,4.0, None,2016-08-20 01:30:00,142.0, None,30.0,34
23.4, None,0.0,4.9, None,2016-08-20 01:45:00,142.0, None,29.0,34
23.1, 0.0,0.0,6.3, 0.0,2016-08-20 02:00:00,133.0, None,29.0,34
22.2, None,0.0,7.4, None,2016-08-20 02:15:00,127.0, None,29.0,34
22.3, None,0.0,9.3, None,2016-08-20 02:30:00,121.0, None,28.0,34
22.1, None,0.0,10.1, None,2016-08-20 02:45:00,136.0, None,29.0,34
21.9, 1.0,0.0,9.0, 0.0,2016-08-20 03:00:00,145.0, None,32.0,34
21.9, None,0.0,8.3, None,2016-08-20 03:15:00,150.0, None,30.0,34
22.2, None,0.0,6.3, None,2016-08-20 03:30:00,147.0, None,28.0,34
22.2, None,0.0,6.4, None,2016-08-20 03:45:00,148.0, None,28.0,34
22.1, 0.0,0.0,5.2, 0.0,2016-08-20 04:00:00,155.0, None,29.0,34
21.8, None,0.0,4.5, None,2016-08-20 04:15:00,134.0, None,30.0,34
21.7, None,0.0,3.4, None,2016-08-20 04:30:00,165.0, None,31.0,34
21.2, None,0.0,1.1, None,2016-08-20 04:45:00,60.0, None,31.0,34
21.2, 0.0,0.0,0.0, 0.0,2016-08-20 05:00:00,91.0, None,32.0,34
21.0, None,0.0,0.5, None,2016-08-20 05:15:00,95.0, None,32.0,34
20.6, None,0.0,0.6, None,2016-08-20 05:30:00,85.0, None,33.0,34
20.3, None,0.0,4.4, None,2016-08-20 05:45:00,102.0, None,34.0,34
