AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
15.0,0.0,6.8, None,2017-08-27 00:00:00,281.0,62.0,35
14.6,0.0,7.9, None,2017-08-27 00:15:00,279.0,63.0,35
14.6,0.0,4.8, None,2017-08-27 00:30:00,269.0,63.0,35
14.5,0.0,4.6, None,2017-08-27 00:45:00,265.0,64.0,35
14.8,0.0,6.8, None,2017-08-27 01:00:00,268.0,64.0,35
14.2,0.0,6.1, None,2017-08-27 01:15:00,271.0,66.0,35
14.5,0.0,5.9, None,2017-08-27 01:30:00,275.0,65.0,35
14.4,0.0,6.2, None,2017-08-27 01:45:00,272.0,66.0,35
14.1,0.0,4.7, None,2017-08-27 02:00:00,252.0,68.0,35
13.7,0.0,5.7, None,2017-08-27 02:15:00,253.0,71.0,35
13.5,0.0,3.4, None,2017-08-27 02:30:00,267.0,71.0,35
13.7,0.0,6.5, None,2017-08-27 02:45:00,282.0,70.0,35
13.5,0.0,5.5, None,2017-08-27 03:00:00,262.0,72.0,35
12.9,0.0,4.7, None,2017-08-27 03:15:00,272.0,75.0,35
13.5,0.0,5.8, None,2017-08-27 03:30:00,274.0,71.0,35
13.8,0.0,6.0, None,2017-08-27 03:45:00,268.0,69.0,35
14.0,0.0,6.4, None,2017-08-27 04:00:00,274.0,68.0,35
13.6,0.0,6.4, None,2017-08-27 04:15:00,269.0,70.0,35
13.8,0.0,6.8, None,2017-08-27 04:30:00,275.0,70.0,35
13.6,0.0,6.9, None,2017-08-27 04:45:00,276.0,71.0,35
13.6,0.0,5.0, None,2017-08-27 05:00:00,262.0,71.0,35
13.5,0.0,6.5, None,2017-08-27 05:15:00,274.0,71.0,35
13.4,0.0,7.6, None,2017-08-27 05:30:00,276.0,72.0,35
13.3,0.0,6.3, None,2017-08-27 05:45:00,274.0,73.0,35
13.6,0.0,5.4, None,2017-08-27 06:00:00,270.0,72.0,35
14.1,0.0,5.8, None,2017-08-27 06:15:00,268.0,69.0,35
