wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
,93.0, 5.3, None,5.6, None,6.7, None,169.0,0.0, None, None,2022-06-18 00:00:00,25,,,,,,
,96.0, 4.1, None,5.6, None,6.2, None,356.0,0.0, None, None,2022-06-18 01:00:00,25,,,,,,
,94.0, 3.1, None,5.0, None,5.9, None,266.0,0.0, None, None,2022-06-18 02:00:00,25,,,,,,
,97.0, None, None,4.6, None,5.0, None,47.0,0.0, None, None,2022-06-18 03:00:00,25,,,,,,
,97.0, None, None,4.5, None,4.9, None,322.0,0.0, None, None,2022-06-18 04:00:00,25,,,,,,
,92.0, 3.8, None,4.7, None,5.9, None,227.0,0.0, None, None,2022-06-18 05:00:00,25,,,,,,
,90.0, 3.5, None,4.9, None,6.4, None,223.0,0.0, 5.0, None,2022-06-18 06:00:00,25,,,,,,
,88.0, 3.3, None,5.1, None,6.9, None,192.0,0.0, 5.0, None,2022-06-18 07:00:00,25,,,,,,
,85.0, 7.1, None,5.2, None,7.6, None,205.0,0.0, 5.0, None,2022-06-18 08:00:00,25,,,,,,
,73.0, 10.9, None,4.4, None,9.0, None,216.0,0.0, 5.0, None,2022-06-18 09:00:00,25,,,,,,
,66.0, 11.1, None,3.1, None,9.1, None,281.0,0.0, 5.0, None,2022-06-18 10:00:00,25,,,,,,
,60.0, 8.7, None,3.4, None,10.8, None,261.0,0.0, 5.0, None,2022-06-18 11:00:00,25,,,,,,
,64.0, None, None,3.6, None,10.1, None,25.0,0.0, 3.8, None,2022-06-18 12:00:00,25,,,,,,
,58.0, 11.1, None,2.9, None,10.8, None,319.0,0.0, 1.8, None,2022-06-18 13:00:00,25,,,,,,
,57.0, 11.5, None,2.8, None,11.0, None,241.0,0.0, 0.0, None,2022-06-18 14:00:00,25,,,,,,
,54.0, None, None,2.7, None,11.7, None,290.0,0.0, 0.0, None,2022-06-18 15:00:00,25,,,,,,
,51.0, 10.8, None,2.6, None,12.5, None,253.0,0.0, 0.0, None,2022-06-18 16:00:00,25,,,,,,
,44.0, 8.5, None,2.3, None,14.4, None,265.0,0.0, 0.0, None,2022-06-18 17:00:00,25,,,,,,
,48.0, 13.7, None,2.0, None,12.7, None,240.0,0.0, 0.0, None,2022-06-18 18:00:00,25,,,,,,
,56.0, 12.1, None,3.3, None,11.8, None,271.0,0.0, 0.0, None,2022-06-18 19:00:00,25,,,,,,
,55.0, 6.6, None,1.9, None,10.6, None,290.0,0.0, 0.0, None,2022-06-18 20:00:00,25,,,,,,
,69.0, 8.7, None,3.4, None,8.8, None,240.0,0.0, 0.0, None,2022-06-18 21:00:00,25,,,,,,
,76.0, 3.4, None,3.5, None,7.4, None,210.0,0.0, 0.0, None,2022-06-18 22:00:00,25,,,,,,
,80.0, 4.4, None,3.2, None,6.4, None,184.0,0.0, 0.0, None,2022-06-18 23:00:00,25,,,,,,
,88.0, 4.9, None,3.6, None,5.4, None,216.0,0.0, 0.0, None,2022-06-19 00:00:00,25,,,,,,
,90.0, 2.3, None,3.3, None,4.8, None,212.0,0.0, 0.0, None,2022-06-19 01:00:00,25,,,,,,
,89.0, 5.1, None,3.4, None,5.1, None,177.0,0.0, 0.0, None,2022-06-19 02:00:00,25,,,,,,
,97.0, 4.4, None,4.4, None,4.8, None,196.0,1.6, 1.6, None,2022-06-19 03:00:00,25,,,,,,
,98.0, 4.4, None,4.4, None,4.7, None,197.0,0.0, 1.6, None,2022-06-19 04:00:00,25,,,,,,
,99.0, None, None,4.4, None,4.5, None,186.0,0.2, 1.8, None,2022-06-19 05:00:00,25,,,,,,
,90.0, 6.4, None,4.5, None,6.0, None,301.0,0.0, None, None,2022-06-19 07:00:00,25,,,,,,
,86.0, 9.3, None,4.3, None,6.5, None,308.0,0.0, None, None,2022-06-19 08:00:00,25,,,,,,
,91.0, 7.5, None,5.1, None,6.5, None,291.0,0.0, None, None,2022-06-19 09:00:00,25,,,,,,
,83.0, 10.3, None,5.5, None,8.2, None,352.0,0.2, None, None,2022-06-19 10:00:00,25,,,,,,
,85.0, 13.1, None,5.2, None,7.6, None,334.0,0.0, None, None,2022-06-19 11:00:00,25,,,,,,
,86.0, 17.2, None,6.7, None,8.9, None,348.0,0.0, None, None,2022-06-19 12:00:00,25,,,,,,
,83.0, 17.3, None,6.5, None,9.2, None,338.0,0.0, None, None,2022-06-19 13:00:00,25,,,,,,
,75.0, None, None,5.5, None,9.7, None,327.0,0.0, None, None,2022-06-19 14:00:00,25,,,,,,
,75.0, 10.7, None,6.4, None,10.6, None,352.0,0.0, None, None,2022-06-19 15:00:00,25,,,,,,
,71.0, 8.6, None,6.4, None,11.5, None,285.0,1.6, None, None,2022-06-19 17:00:00,25,,,,,,
