AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,1.6, None,2021-02-19,-10.6,-4.2,8,,,,,,,,,,,,,,,,,,,,,,
,5.8, None,2021-02-20,-8.5,-4.0,8,,,,,,,,,,,,,,,,,,,,,,
,5.7, None,2021-02-21,-6.8,-0.5,8,,,,,,,,,,,,,,,,,,,,,,
,1.9, None,2021-02-22,-6.6,1.4,8,,,,,,,,,,,,,,,,,,,,,,
,8.2, None,2021-02-23,-13.1,-4.2,8,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2021-02-24,-10.6,-1.5,8,,,,,,,,,,,,,,,,,,,,,,
,8.8, None,2021-02-25,-9.1,-4.2,8,,,,,,,,,,,,,,,,,,,,,,
,,,2021-02-19 00:00:00,,,8,,-8.53,91.2,-8.4,0.0,0.181,0.0,6.462,-10.0,0.0,-8.5,-8.9,1015.2,0.6,-10.0,872.0,6.0,1.0,91.0,99.0, 99.2,872.0
,,,2021-02-19 01:00:00,,,8,,-8.52,91.1,-8.4,0.0,0.193,0.0,6.457,-10.0,0.0,-8.5,-8.9,1015.2,0.9,-10.0,872.0,6.0,2.0,91.0,101.0, 100.7,872.0
,,,2021-02-19 02:00:00,,,8,,-8.42,91.2,-8.4,0.0,0.193,0.0,6.472,-9.0,0.0,-8.4,-8.9,1015.3,0.0,-9.0,872.0,6.0,0.0,91.0,101.0, 101.0,872.0
,,,2021-02-19 03:00:00,,,8,,-8.4,91.2,-8.4,0.0,0.195,0.0,6.467,-9.0,0.0,-8.4,-8.9,1014.2,0.2,-9.0,871.0,6.0,0.0,91.0,101.0, 100.7,871.0
,,,2021-02-19 04:00:00,,,8,,-8.3,91.2,-8.3,0.0,0.122,0.0,6.447,-9.0,0.0,-8.3,-8.9,1014.2,0.0,-9.0,871.0,6.0,0.0,91.0,101.0, 100.6,871.0
,,,2021-02-19 05:00:00,,,8,,-8.47,91.2,-8.3,0.0,0.144,0.0,6.467,-10.0,0.0,-8.5,-8.9,1014.3,0.0,-10.0,871.0,6.0,0.0,91.0,100.0, 100.2,871.0
,,,2021-02-19 06:00:00,,,8,,-8.67,91.2,-8.3,0.0,0.114,0.0,6.55,-10.0,0.0,-8.7,-8.9,1015.5,-0.1,-10.0,872.0,7.0,0.0,91.0,100.0, 100.1,872.0
,,,2021-02-19 07:00:00,,,8,,-8.74,91.3,-8.7,0.0,0.0,0.0,6.629,-10.0,0.0,-8.7,-8.8,1014.4,0.0,-10.0,871.0,7.0,0.0,91.0,100.0, 100.0,871.0
,,,2021-02-19 08:00:00,,,8,,-9.51,91.4,-8.7,0.0,0.137,0.0,6.889,-11.0,0.0,-9.5,-9.7,1015.7,0.0,-11.0,872.0,7.0,0.0,91.0,100.0, 99.8,872.0
,,,2021-02-19 09:00:00,,,8,,-7.016,91.1,-7.1,0.0,0.613,0.0,6.227,-8.0,0.0,-7.0,-9.7,1015.2,0.3,-8.0,872.0,6.0,0.0,91.0,100.0, 99.7,872.0
,,,2021-02-19 10:00:00,,,8,,-5.969,91.1,-5.6,0.0,0.567,0.0,4.092,-7.0,0.0,-6.0,-9.7,1015.0,0.3,-7.0,872.0,4.0,0.0,91.0,100.0, 99.7,872.0
,,,2021-02-19 11:00:00,,,8,,-3.865,90.3,-3.9,0.1,2.958,0.001,2.251,-5.0,0.0,-3.9,-9.7,1014.6,0.2,-5.0,872.0,2.0,0.0,90.0,99.0, 99.4,872.0
,,,2021-02-19 12:00:00,,,8,,-3.751,90.2,-3.4,0.1,2.526,0.071,40.29,-5.0,0.1,-3.8,-9.7,1015.8,0.2,-5.0,873.0,40.0,0.0,90.0,99.0, 99.3,873.0
,,,2021-02-19 13:00:00,,,8,,-3.496,90.4,-3.4,0.1,1.648,0.071,45.54,-5.0,0.1,-3.5,-9.7,1014.5,0.0,-5.0,872.0,46.0,0.0,90.0,99.0, 99.3,872.0
,,,2021-02-19 14:00:00,,,8,,-2.459,90.3,-2.5,0.1,0.377,0.071,48.93,-4.0,0.1,-2.5,-9.7,1014.3,0.0,-4.0,872.0,49.0,0.0,90.0,99.0, 99.0,872.0
,,,2021-02-19 15:00:00,,,8,,-2.17,90.6,-2.3,0.1,1.474,0.071,51.7,-3.0,0.1,-2.2,-9.7,1014.3,0.1,-3.0,872.0,52.0,0.0,91.0,99.0, 98.8,872.0
,,,2021-02-19 16:00:00,,,8,,-3.077,90.5,-2.1,0.1,1.323,0.071,54.56,-4.0,0.1,-3.1,-9.7,1014.4,-0.2,-4.0,872.0,55.0,0.0,91.0,99.0, 98.8,872.0
,,,2021-02-19 17:00:00,,,8,,-3.867,90.9,-2.1,0.1,1.534,0.071,55.98,-5.0,0.1,-3.9,-9.7,1014.6,-0.2,-5.0,872.0,56.0,0.0,91.0,99.0, 98.8,872.0
,,,2021-02-19 18:00:00,,,8,,-4.426,91.1,-2.1,0.1,14.09,0.071,41.19,-6.0,0.1,-4.4,-9.7,1013.6,-0.1,-6.0,871.0,41.0,0.0,91.0,99.0, 98.7,871.0
,,,2021-02-19 19:00:00,,,8,,-5.322,91.2,-4.4,0.1,1.209,0.058,21.2,-6.0,0.1,-5.3,-5.3,1014.9,-0.1,-6.0,872.0,21.0,0.0,91.0,98.0, 98.3,872.0
,,,2021-02-19 20:00:00,,,8,,-6.104,91.4,-4.4,0.1,0.455,0.02,19.24,-7.0,0.0,-6.1,-6.1,1015.2,-0.1,-7.0,872.0,19.0,0.0,91.0,98.0, 98.3,872.0
,,,2021-02-19 21:00:00,,,8,,-6.474,91.3,-4.4,0.1,2.085,0.0,6.021,-8.0,0.0,-6.5,-6.5,1014.8,-0.1,-8.0,872.0,6.0,0.0,91.0,98.0, 98.2,872.0
,,,2021-02-19 22:00:00,,,8,,-6.801,91.4,-4.4,0.0,0.0,0.0,5.733,-8.0,0.0,-6.8,-6.8,1014.7,-0.1,-8.0,872.0,6.0,0.0,91.0,98.0, 98.1,872.0
,,,2021-02-19 23:00:00,,,8,,-6.72,91.3,-4.4,0.0,0.0,0.0,5.757,-8.0,0.0,-6.7,-6.8,1014.3,0.0,-8.0,872.0,6.0,0.0,91.0,98.0, 98.1,872.0
,,,2021-02-20 00:00:00,,,8,,-6.344,91.4,-4.4,0.0,0.0,0.0,5.68,-7.0,0.0,-6.3,-6.8,1014.2,0.3,-7.0,872.0,6.0,0.0,91.0,98.0, 98.3,872.0
,,,2021-02-20 01:00:00,,,8,,-6.307,91.1,-4.4,0.0,0.0,0.0,5.616,-7.0,0.0,-6.3,-6.8,1013.0,0.4,-7.0,871.0,6.0,0.0,91.0,98.0, 98.4,871.0
,,,2021-02-20 02:00:00,,,8,,-6.422,91.3,-4.4,0.0,0.0,0.0,5.581,-7.0,0.0,-6.4,-6.8,1012.8,0.4,-7.0,871.0,6.0,1.0,91.0,99.0, 99.0,871.0
,,,2021-02-20 03:00:00,,,8,,-6.422,91.4,-4.4,0.0,0.0,0.0,5.628,-7.0,0.0,-6.4,-6.8,1012.8,0.1,-7.0,871.0,6.0,0.0,91.0,99.0, 99.0,871.0
,,,2021-02-20 04:00:00,,,8,,-6.569,91.3,-4.4,0.0,0.0,0.0,5.661,-8.0,0.0,-6.6,-6.8,1013.0,0.3,-8.0,871.0,6.0,0.0,91.0,99.0, 98.8,871.0
,,,2021-02-20 05:00:00,,,8,,-6.859,91.5,-4.4,0.0,0.0,0.0,5.826,-8.0,0.0,-6.9,-7.0,1013.2,0.0,-8.0,871.0,6.0,-2.0,92.0,96.0, 96.3,871.0
