wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
1.0,76.0, 3.5, 0.0,2.4, 6.5,6.3, 5.3,60.0,0.0,0.0, 79.0,2022-10-15 00:00:00,42,
10.0,78.0, 5.1, 0.0,2.1, 5.1,5.6, 5.3,339.0,0.0,0.0, 81.0,2022-10-15 01:00:00,42,
20.0,79.0, 6.5, 0.0,2.0, 4.9,5.3, 5.4,1.0,0.0,0.0, 78.0,2022-10-15 02:00:00,42,
15.0,81.0, 5.1, 0.0,2.3, 4.8,5.3, 4.4,10.0,0.0,0.0, 82.0,2022-10-15 03:00:00,42,
0.0,78.0, 4.9, 0.0,1.9, 4.6,5.4, 3.4,20.0,0.0,0.0, 85.0,2022-10-15 04:00:00,42,
61.0,82.0, 4.8, 0.0,1.6, 1.9,4.4, 3.1,15.0,0.0,0.0, 87.0,2022-10-15 05:00:00,42,
5.0,85.0, 4.6, 0.0,1.1, 1.3,3.4, 3.3,0.0,0.0,0.0, 86.0,2022-10-15 06:00:00,42,
164.0,87.0, 1.9, 0.0,1.1, 1.8,3.1, 6.6,61.0,0.0,0.0, 75.0,2022-10-15 07:00:00,42,
175.0,86.0, 1.3, 0.0,1.2, 4.6,3.3, 12.8,5.0,0.0,0.0, 51.0,2022-10-15 08:00:00,42,
166.0,75.0, 1.8, 0.0,2.5, 5.1,6.6, 14.5,164.0,0.0,0.0, 49.0,2022-10-15 09:00:00,42,
146.0,51.0, 4.6, 0.0,2.9, 6.1,12.8, 14.7,175.0,0.0,0.0, 45.0,2022-10-15 10:00:00,42,
167.0,49.0, 5.1, 0.0,3.9, 7.3,14.5, 15.3,166.0,0.0,0.0, 43.0,2022-10-15 11:00:00,42,
153.0,45.0, 6.1, 0.0,2.9, 6.6,14.7, 16.2,146.0,0.0,0.0, 42.0,2022-10-15 12:00:00,42,
98.0,43.0, 7.3, 0.0,2.8, 6.0,15.3, 16.1,167.0,0.0,0.0, 41.0,2022-10-15 13:00:00,42,
139.0,42.0, 6.6, 0.0,3.3, 4.7,16.2, 16.2,153.0,0.0,0.0, 41.0,2022-10-15 14:00:00,42,
82.0,41.0, None, 0.0,2.9, 2.5,16.1, 14.2,98.0,0.0,0.0, 47.0,2022-10-15 15:00:00,42,
41.0,41.0, 4.7, 0.0,2.9, 1.8,16.2, 10.2,139.0,0.0,0.0, 60.0,2022-10-15 16:00:00,42,
32.0,47.0, 2.5, 0.0,3.1, 3.7,14.2, 7.9,82.0,0.0,0.0, 64.0,2022-10-15 17:00:00,42,
30.0,60.0, 1.8, 0.0,2.8, 4.9,10.2, 7.1,41.0,0.0,0.0, 66.0,2022-10-15 18:00:00,42,
23.0,64.0, 3.7, 0.0,1.5, 4.9,7.9, 6.5,32.0,0.0,0.0, 70.0,2022-10-15 19:00:00,42,
33.0,66.0, 4.9, 0.0,1.2, 5.1,7.1, 6.5,30.0,0.0,0.0, 70.0,2022-10-15 20:00:00,42,
33.0,70.0, 4.9, 0.0,1.4, 4.2,6.5, 6.0,23.0,0.0,0.0, 72.0,2022-10-15 21:00:00,42,
31.0,70.0, 5.1, 0.0,1.4, 3.8,6.5, 6.0,33.0,0.0,0.0, 73.0,2022-10-15 22:00:00,42,
,72.0, 4.2, None,1.3, None,6.0, None,33.0,0.0,0.0, None,2022-10-15 23:00:00,42,
31.0,73.0, 3.8, 0.0,1.5, 5.1,6.0, 5.7,31.0,0.0,0.0, 75.0,2022-10-16 00:00:00,42,
36.0,75.0, 4.4, 0.0,1.6, 4.8,5.7, 5.5,23.0,0.0,0.0, 76.0,2022-10-16 01:00:00,42,
24.0,75.0, 5.1, 0.0,1.6, 4.8,5.7, 5.2,31.0,0.0,0.0, 77.0,2022-10-16 02:00:00,42,
35.0,76.0, 4.8, 0.0,1.6, 4.5,5.5, 4.8,36.0,0.0,0.0, 78.0,2022-10-16 03:00:00,42,
23.0,77.0, 4.8, 0.0,1.5, 5.4,5.2, 4.7,24.0,0.0,0.0, 78.0,2022-10-16 04:00:00,42,
30.0,78.0, 4.5, 0.0,1.3, 4.3,4.8, 4.7,35.0,0.0,0.0, 77.0,2022-10-16 05:00:00,42,
41.0,78.0, 5.4, 0.0,1.2, 4.5,4.7, 5.4,23.0,0.0,0.0, 74.0,2022-10-16 06:00:00,42,
45.0,77.0, 4.3, 0.0,1.0, 5.1,4.7, 7.4,30.0,0.0,0.0, 67.0,2022-10-16 07:00:00,42,
57.0,74.0, 4.5, 0.0,1.1, 5.9,5.4, 12.8,41.0,0.0,0.0, 49.0,2022-10-16 08:00:00,42,
118.0,67.0, 5.1, 0.0,1.7, 5.3,7.4, 15.4,45.0,0.0,0.0, 40.0,2022-10-16 09:00:00,42,
81.0,49.0, 5.9, 0.0,2.4, 6.9,12.8, 15.9,57.0,0.0,0.0, 39.0,2022-10-16 10:00:00,42,
114.0,40.0, 5.3, 0.0,1.9, 6.2,15.4, 16.7,118.0,0.0,0.0, 34.0,2022-10-16 11:00:00,42,
107.0,39.0, 6.9, 0.0,2.0, 5.1,15.9, 18.0,81.0,0.0,0.0, 30.0,2022-10-16 12:00:00,42,
135.0,34.0, 6.2, 0.0,0.8, 5.8,16.7, 18.8,114.0,0.0,0.0, 23.0,2022-10-16 13:00:00,42,
116.0,30.0, 5.1, 0.0,0.2, 6.0,18.0, 18.8,107.0,0.0,0.0, 21.0,2022-10-16 14:00:00,42,
138.0,23.0, 5.8, 0.0,-2.8, 5.5,18.8, 16.4,135.0,0.0,0.0, 23.0,2022-10-16 15:00:00,42,
49.0,21.0, None, 0.0,-4.0, 3.4,18.8, 11.4,116.0,0.0,0.0, 37.0,2022-10-16 16:00:00,42,
39.0,23.0, 5.5, 0.0,-4.8, 3.5,16.4, 9.4,138.0,0.0,0.0, 40.0,2022-10-16 17:00:00,42,
28.0,37.0, 3.4, 0.0,-2.8, 3.8,11.4, 8.7,49.0,0.0,0.0, 43.0,2022-10-16 18:00:00,42,
19.0,40.0, 3.5, 0.0,-3.5, 4.7,9.4, 7.7,39.0,0.0,0.0, 48.0,2022-10-16 19:00:00,42,
33.0,43.0, 3.8, 0.0,-3.2, 5.5,8.7, 7.3,28.0,0.0,0.0, 54.0,2022-10-16 20:00:00,42,
38.0,48.0, 4.7, 0.0,-2.6, 4.0,7.7, 6.8,19.0,0.0,0.0, 55.0,2022-10-16 21:00:00,42,
29.0,54.0, 5.5, 0.0,-1.4, 3.7,7.3, 6.5,33.0,0.0,0.0, 50.0,2022-10-16 22:00:00,42,
,55.0, None, None,-1.6, None,6.8, None,38.0,0.0,0.0, None,2022-10-16 23:00:00,42,
36.0,50.0, 3.7, 0.0,-3.2, 4.0,6.5, 5.9,29.0,0.0,0.0, 57.0,2022-10-17 00:00:00,42,
29.0,54.0, 5.3, 0.0,-2.4, 3.8,6.2, 5.7,32.0,0.0,0.0, 57.0,2022-10-17 01:00:00,42,
24.0,57.0, None, 0.0,-2.0, 4.3,5.9, 5.2,36.0,0.0,0.0, 59.0,2022-10-17 02:00:00,42,
33.0,57.0, 3.8, 0.0,-2.1, 3.7,5.7, 4.8,29.0,0.0,0.0, 61.0,2022-10-17 03:00:00,42,
49.0,59.0, 4.3, 0.0,-2.2, 5.3,5.2, 4.9,24.0,0.0,0.0, 61.0,2022-10-17 04:00:00,42,
31.0,61.0, 3.7, 0.0,-2.1, 5.1,4.8, 4.8,33.0,0.0,0.0, 64.0,2022-10-17 05:00:00,42,
41.0,61.0, 5.3, 0.0,-2.0, 5.8,4.9, 4.9,49.0,0.0,0.0, 65.0,2022-10-17 06:00:00,42,
47.0,64.0, 5.1, 0.0,-1.4, 5.1,4.8, 6.6,31.0,0.0,0.0, 64.0,2022-10-17 07:00:00,42,
80.0,65.0, 5.8, 0.0,-1.1, 2.3,4.9, 11.6,41.0,0.0,0.0, 51.0,2022-10-17 08:00:00,42,
97.0,64.0, 5.1, 0.0,0.3, 5.0,6.6, 14.7,47.0,0.0,0.0, 37.0,2022-10-17 09:00:00,42,
103.0,51.0, 2.3, 0.0,1.8, 4.5,11.6, 15.4,80.0,0.0,0.0, 34.0,2022-10-17 10:00:00,42,
95.0,37.0, None, 0.0,0.2, 5.3,14.7, 16.2,97.0,0.0,0.0, 34.0,2022-10-17 11:00:00,42,
154.0,34.0, 4.5, 0.0,-0.4, 6.5,15.4, 17.2,103.0,0.0,0.0, 25.0,2022-10-17 12:00:00,42,
181.0,34.0, 5.3, 0.0,0.3, 4.8,16.2, 17.1,95.0,0.0,0.0, 26.0,2022-10-17 13:00:00,42,
148.0,25.0, 6.5, 0.0,-3.0, 3.4,17.2, 17.3,154.0,0.0,0.0, 25.0,2022-10-17 14:00:00,42,
