AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,7.0, None,2016-12-02,-11.9,-5.2,49,,,,,
,10.0, None,2016-12-03,-5.4,-2.7,49,,,,,
,14.0, None,2016-12-04,-11.3,-4.5,49,,,,,
,0.0, None,2016-12-05,-19.2,-7.5,49,,,,,
,1.0, None,2016-12-06,-18.7,-12.1,49,,,,,
,1.0, None,2016-12-07,-18.1,-14.3,49,,,,,
,0.0, None,2016-12-08,-22.4,-13.8,49,,,,,
,,,2016-12-02 00:00:00, None, None,49,506.0,40.0, None, None,-4.1
,,,2016-12-02 01:00:00, None, None,49,506.0,40.0, None, None,-4.3
,,,2016-12-02 02:00:00, None, None,49,506.0,40.0, None, None,-4.4
,,,2016-12-02 03:00:00, None, None,49,506.0,40.0, None, None,-4.6
,,,2016-12-02 04:00:00, None, None,49,506.0,40.0, None, None,-5.0
,,,2016-12-02 05:00:00, None, None,49,506.0,40.0, None, None,-5.7
,,,2016-12-02 06:00:00, None, None,49,506.0,40.0, None, None,-7.9
,,,2016-12-02 07:00:00, None, None,49,506.0,40.0, None, None,-9.5
,,,2016-12-02 08:00:00, None, None,49,506.0,40.0, None, None,-10.8
,,,2016-12-02 09:00:00, None, None,49,506.0,40.0, None, None,-11.4
,,,2016-12-02 10:00:00, None, None,49,506.0,40.0, None, None,-11.8
,,,2016-12-02 11:00:00, None, None,49,506.0,40.0, None, None,-11.6
,,,2016-12-02 12:00:00, None, None,49,506.0,40.0, None, None,-11.2
,,,2016-12-02 13:00:00, None, None,49,506.0,40.0, None, None,-9.5
,,,2016-12-02 14:00:00, None, None,49,506.0,40.0, None, None,-8.3
,,,2016-12-02 15:00:00, None, None,49,506.0,40.0, None, None,-7.1
,,,2016-12-02 16:00:00, None, None,49,506.0,40.0, 135.0, None,-7.0
,,,2016-12-02 17:00:00, None, None,49,507.0,40.0, None, None,-6.1
,,,2016-12-02 18:00:00, None, None,49,507.0,40.0, None, None,-6.2
,,,2016-12-02 19:00:00, None, None,49,508.0,40.0, None, None,-6.0
,,,2016-12-02 20:00:00, None, None,49,508.0,42.0, None, None,-5.8
,,,2016-12-02 21:00:00, None, None,49,508.0,42.0, None, None,-5.6
,,,2016-12-02 22:00:00, None, None,49,509.0,42.0, None, None,-5.4
,,,2016-12-02 23:00:00, None, None,49,510.0,43.0, None, None,-5.3
,,,2016-12-03 00:00:00, None, None,49,510.0,44.0, None, None,-5.6
,,,2016-12-03 01:00:00, None, None,49,511.0,45.0, None, None,-5.6
,,,2016-12-03 02:00:00, None, None,49,512.0,46.0, None, None,-5.4
,,,2016-12-03 03:00:00, None, None,49,513.0,47.0, None, None,-5.5
,,,2016-12-03 04:00:00, None, None,49,513.0,47.0, None, None,-5.3
,,,2016-12-03 05:00:00, None, None,49,513.0,48.0, None, None,-5.2
,,,2016-12-03 06:00:00, None, None,49,513.0,48.0, None, None,-5.3
,,,2016-12-03 07:00:00, None, None,49,513.0,48.0, None, None,-5.4
,,,2016-12-03 08:00:00, None, None,49,513.0,48.0, None, None,-5.4
,,,2016-12-03 09:00:00, None, None,49,513.0,48.0, None, None,-5.1
,,,2016-12-03 10:00:00, None, None,49,514.0,48.0, None, None,-4.2
,,,2016-12-03 11:00:00, None, None,49,514.0,48.0, None, None,-3.7
,,,2016-12-03 12:00:00, None, None,49,514.0,48.0, None, None,-3.7
,,,2016-12-03 13:00:00, None, None,49,514.0,48.0, None, None,-3.5
,,,2016-12-03 14:00:00, None, None,49,514.0,48.0, None, None,-3.5
,,,2016-12-03 15:00:00, None, None,49,514.0,48.0, None, None,-3.6
,,,2016-12-03 16:00:00, None, None,49,514.0,48.0, 135.0, None,-3.8
,,,2016-12-03 17:00:00, None, None,49,514.0,48.0, None, None,-3.7
,,,2016-12-03 18:00:00, None, None,49,514.0,48.0, None, None,-3.2
,,,2016-12-03 19:00:00, None, None,49,514.0,48.0, None, None,-2.9
,,,2016-12-03 20:00:00, None, None,49,513.0,48.0, None, None,-2.8
,,,2016-12-03 21:00:00, None, None,49,513.0,48.0, None, None,-2.8
,,,2016-12-03 22:00:00, None, None,49,513.0,49.0, None, None,-3.1
,,,2016-12-03 23:00:00, None, None,49,513.0,49.0, None, None,-3.4
,,,2016-12-04 00:00:00, None, None,49,513.0,49.0, None, None,-3.7
,,,2016-12-04 01:00:00, None, None,49,514.0,49.0, None, None,-3.7
,,,2016-12-04 02:00:00, None, None,49,514.0,49.0, None, None,-4.0
,,,2016-12-04 03:00:00, None, None,49,514.0,49.0, None, None,-4.3
,,,2016-12-04 04:00:00, None, None,49,516.0,51.0, None, None,-4.2
,,,2016-12-04 05:00:00, None, None,49,517.0,52.0, None, None,-4.4
,,,2016-12-04 06:00:00, None, None,49,519.0,53.0, None, None,-4.4
,,,2016-12-04 07:00:00, None, None,49,521.0,54.0, None, None,-4.5
,,,2016-12-04 08:00:00, None, None,49,523.0,57.0, None, None,-4.5
,,,2016-12-04 09:00:00, None, None,49,524.0,59.0, None, None,-4.7
,,,2016-12-04 10:00:00, None, None,49,526.0,61.0, None, None,-4.7
,,,2016-12-04 11:00:00, None, None,49,527.0,62.0, None, None,-4.8
,,,2016-12-04 12:00:00, None, None,49,528.0,63.0, None, None,-4.8
,,,2016-12-04 13:00:00, None, None,49,529.0,64.0, None, None,-5.1
,,,2016-12-04 14:00:00, None, None,49,529.0,64.0, None, None,-5.3
,,,2016-12-04 15:00:00, None, None,49,529.0,64.0, None, None,-5.4
,,,2016-12-04 16:00:00, None, None,49,532.0,66.0, 131.0, None,-6.6
,,,2016-12-04 17:00:00, None, None,49,533.0,68.0, None, None,-6.7
,,,2016-12-04 18:00:00, None, None,49,533.0,68.0, None, None,-6.6
,,,2016-12-04 19:00:00, None, None,49,534.0,68.0, None, None,-6.0
,,,2016-12-04 20:00:00, None, None,49,536.0,69.0, None, None,-6.8
,,,2016-12-04 21:00:00, None, None,49,536.0,70.0, None, None,-7.0
,,,2016-12-04 22:00:00, None, None,49,536.0,70.0, None, None,-7.7
,,,2016-12-04 23:00:00, None, None,49,536.0,70.0, None, None,-8.4
,,,2016-12-05 00:00:00, None, None,49,537.0,70.0, None, None,-8.9
,,,2016-12-05 01:00:00, None, None,49,537.0,70.0, None, None,-9.4
,,,2016-12-05 02:00:00, None, None,49,537.0,70.0, None, None,-9.9
,,,2016-12-05 03:00:00, None, None,49,537.0,70.0, None, None,-10.0
,,,2016-12-05 04:00:00, None, None,49,537.0,70.0, None, None,-10.2
,,,2016-12-05 05:00:00, None, None,49,537.0,70.0, None, None,-10.5
,,,2016-12-05 06:00:00, None, None,49,537.0,70.0, None, None,-10.8
,,,2016-12-05 07:00:00, None, None,49,537.0,70.0, None, None,-11.0
,,,2016-12-05 08:00:00, None, None,49,537.0,70.0, None, None,-11.3
,,,2016-12-05 09:00:00, None, None,49,537.0,70.0, None, None,-12.2
,,,2016-12-05 10:00:00, None, None,49,537.0,70.0, None, None,-13.8
,,,2016-12-05 11:00:00, None, None,49,537.0,70.0, None, None,-14.0
,,,2016-12-05 12:00:00, None, None,49,537.0,70.0, None, None,-15.1
,,,2016-12-05 13:00:00, None, None,49,538.0,70.0, None, None,-15.0
,,,2016-12-05 14:00:00, None, None,49,538.0,70.0, None, None,-16.4
,,,2016-12-05 15:00:00, None, None,49,538.0,70.0, None, None,-17.5
,,,2016-12-05 16:00:00, None, None,49,538.0,70.0, 146.0, None,-18.0
,,,2016-12-05 17:00:00, None, None,49,538.0,70.0, None, None,-16.0
,,,2016-12-05 18:00:00, None, None,49,538.0,69.0, None, None,-13.6
,,,2016-12-05 19:00:00, None, None,49,538.0,69.0, None, None,-10.4
,,,2016-12-05 20:00:00, None, None,49,537.0,69.0, None, None,-9.2
,,,2016-12-05 21:00:00, None, None,49,537.0,69.0, None, None,-8.9
,,,2016-12-05 22:00:00, None, None,49,537.0,69.0, None, None,-10.0
,,,2016-12-05 23:00:00, None, None,49,537.0,69.0, None, None,-12.1
,,,2016-12-06 00:00:00, None, None,49,537.0,69.0, None, None,-13.6
