CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 18.13, 38.49, None, None, None, None, 8.12, None, 6.577, 281.5, 4.0, None, 18.1, 18.1, None, None, None, None, 22.7, None, None, 38.0, None,2021-07-30 00:00:00, None, None,31
None, 18.17, 38.47, None, None, None, None, 17.79, None, 4.123, 294.1, 4.0, None, 18.2, 18.1, None, None, None, None, 22.7, None, None, 38.0, None,2021-07-30 01:00:00, None, None,31
None, 18.35, 38.15, None, None, None, None, 37.54, None, 3.947, 325.4, 4.0, None, 18.4, 18.0, None, None, None, None, 22.7, None, None, 38.0, None,2021-07-30 02:00:00, None, None,31
None, 18.81, 34.77, None, None, None, None, 19.79, None, 4.306, 65.3, 3.0, None, 18.8, 18.0, None, None, None, None, 22.7, None, None, 35.0, None,2021-07-30 03:00:00, None, None,31
None, 19.16, 29.45, None, None, None, None, 15.57, None, 8.83, 128.2, 1.0, None, 19.2, 18.0, None, None, None, None, 22.7, None, None, 29.0, None,2021-07-30 04:00:00, None, None,31
None, 19.44, 28.61, None, None, None, None, 10.24, None, 9.92, 128.7, 1.0, None, 19.4, 18.0, None, None, None, None, 22.7, None, None, 29.0, None,2021-07-30 05:00:00, None, None,31
None, 19.53, 28.11, None, None, None, None, 5.98, None, 8.14, 124.9, 1.0, None, 19.5, 18.0, None, None, None, None, 22.7, None, None, 28.0, None,2021-07-30 06:00:00, None, None,31
None, 19.81, 28.01, None, None, None, None, 10.58, None, 5.708, 91.5, 1.0, None, 19.8, 19.3, None, None, None, None, 19.7, None, None, 28.0, None,2021-07-30 07:00:00, None, None,31
None, 21.33, 27.33, None, None, None, None, 17.14, None, 3.45, 93.4, 2.0, None, 21.3, 19.3, None, None, None, None, 21.6, None, None, 27.0, None,2021-07-30 08:00:00, None, None,31
None, 22.22, 26.22, None, None, None, None, 15.96, None, 4.782, 108.5, 2.0, None, 22.2, 19.3, None, None, None, None, 22.5, None, None, 26.0, None,2021-07-30 09:00:00, None, None,31
None, 23.66, 23.26, None, None, None, None, 21.67, None, 5.681, 117.3, 2.0, None, 23.7, 19.3, None, None, None, None, 24.3, None, None, 23.0, None,2021-07-30 10:00:00, None, None,31
None, 25.48, 23.5, None, None, None, None, 52.3, None, 4.363, 124.9, 3.0, None, 25.5, 19.3, None, None, None, None, 25.7, None, None, 24.0, None,2021-07-30 11:00:00, None, None,31
None, 26.75, 22.27, None, None, None, None, 66.13, None, 3.616, 115.1, 4.0, None, 26.8, 19.3, None, None, None, None, 26.9, None, None, 22.0, None,2021-07-30 12:00:00, None, None,31
None, 26.93, 24.01, None, None, None, None, 70.15, None, 3.326, 69.71, 5.0, None, 26.9, 19.3, None, None, None, None, 27.0, None, None, 24.0, None,2021-07-30 13:00:00, None, None,31
None, 26.38, 26.38, None, None, None, None, 66.01, None, 3.75, 259.0, 6.0, None, 26.4, 19.3, None, None, None, None, 27.8, None, None, 26.0, None,2021-07-30 14:00:00, None, None,31
None, 26.59, 25.96, None, None, None, None, 54.17, None, 4.358, 242.7, 5.0, None, 26.6, 19.3, None, None, None, None, 27.8, None, None, 26.0, None,2021-07-30 15:00:00, None, None,31
None, 27.1, 24.69, None, None, None, None, 49.64, None, 6.113, 235.5, 5.0, None, 27.1, 19.3, None, None, None, None, 27.8, None, None, 25.0, None,2021-07-30 16:00:00, None, None,31
None, 26.59, 24.83, None, None, None, None, 53.63, None, 5.125, 234.2, 5.0, None, 26.6, 19.3, None, None, None, None, 27.8, None, None, 25.0, None,2021-07-30 17:00:00, None, None,31
None, 26.42, 27.09, None, None, None, None, 40.27, None, 7.448, 250.9, 6.0, None, 26.4, 19.3, None, None, None, None, 27.8, None, None, 27.0, None,2021-07-30 18:00:00, None, None,31
None, 25.62, 28.68, None, None, None, None, 31.7, None, 10.59, 266.7, 6.0, None, 25.6, 25.6, None, None, None, None, 27.2, None, None, 29.0, None,2021-07-30 19:00:00, None, None,31
None, 24.46, 31.13, None, None, None, None, 33.77, None, 9.43, 260.0, 6.0, None, 24.5, 24.4, None, None, None, None, 27.2, None, None, 31.0, None,2021-07-30 20:00:00, None, None,31
None, 23.02, 33.63, None, None, None, None, 18.68, None, 9.45, 264.0, 6.0, None, 23.0, 22.9, None, None, None, None, 27.2, None, None, 34.0, None,2021-07-30 21:00:00, None, None,31
None, 22.81, 33.59, None, None, None, None, 4.78, None, 14.04, 275.5, 6.0, None, 22.8, 22.6, None, None, None, None, 27.2, None, None, 34.0, None,2021-07-30 22:00:00, None, None,31
None, 22.95, 33.2, None, None, None, None, 73.02, None, 6.717, 141.6, 6.0, None, 23.0, 22.2, None, None, None, None, 27.2, None, None, 33.0, None,2021-07-30 23:00:00, None, None,31
None, 23.16, 32.03, None, None, None, None, 11.79, None, 6.077, 84.8, 6.0, None, 23.2, 22.2, None, None, None, None, 27.2, None, None, 32.0, None,2021-07-31 00:00:00, None, None,31
None, 23.36, 31.4, None, None, None, None, 11.59, None, 10.74, 70.36, 5.0, None, 23.4, 22.2, None, None, None, None, 27.2, None, None, 31.0, None,2021-07-31 01:00:00, None, None,31
