RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
41.11, None, None, None, 0.034, 45.37, 3.0, 16.0, None, 846.0, None, None, None, None, None, None, None, 16.14, None, 24.4, 41.0, 22.27, None, 16.1, 1041.3, -0.1, None,2021-07-30 00:00:00, 846.0,31
41.48, None, None, None, 0.0, 64.16, 3.0, 16.0, None, 846.0, None, None, None, None, None, None, None, 16.2, None, 24.4, 41.0, 25.84, None, 16.2, 1041.1, 0.0, None,2021-07-30 01:00:00, 846.0,31
41.55, None, None, None, 0.052, 76.68, 3.0, 15.7, None, 846.0, None, None, None, None, None, None, None, 15.98, None, 24.4, 42.0, 28.35, None, 16.0, 1040.9, 0.0, None,2021-07-30 02:00:00, 846.0,31
42.8, None, None, None, 0.0, 50.99, 3.0, 15.7, None, 846.0, None, None, None, None, None, None, None, 15.86, None, 24.4, 43.0, 28.37, None, 15.9, 1041.0, 0.0, None,2021-07-30 03:00:00, 846.0,31
43.6, None, None, None, 0.077, 52.47, 3.0, 15.1, None, 846.0, None, None, None, None, None, None, None, 15.26, None, 24.4, 44.0, 14.96, None, 15.3, 1041.0, -0.1, None,2021-07-30 04:00:00, 846.0,31
47.16, None, None, None, 0.899, 61.76, 4.0, 14.4, None, 846.0, None, None, None, None, None, None, None, 14.45, None, 24.4, 47.0, 14.87, None, 14.5, 1041.1, 0.0, None,2021-07-30 05:00:00, 846.0,31
51.01, None, None, None, 1.294, 54.36, 5.0, 14.3, None, 846.0, None, None, None, None, None, None, None, 14.57, None, 24.4, 51.0, 7.632, None, 14.6, 1041.4, -0.1, None,2021-07-30 06:00:00, 846.0,31
50.69, None, None, None, 0.81, 70.02, 5.0, 14.5, None, 846.0, None, None, None, None, None, None, None, 15.68, None, 15.7, 51.0, 18.63, None, 15.7, 1041.4, 0.0, None,2021-07-30 07:00:00, 846.0,31
46.92, None, None, None, 1.575, 78.44, 6.0, 14.5, None, 846.0, None, None, None, None, None, None, None, 17.24, None, 17.5, 47.0, 16.47, None, 17.2, 1041.7, 0.2, None,2021-07-30 08:00:00, 846.0,31
36.35, None, None, None, 5.512, 47.66, 6.0, 14.5, None, 846.0, None, None, None, None, None, None, None, 21.09, None, 21.0, 36.0, 16.89, None, 21.1, 1041.4, 0.3, None,2021-07-30 09:00:00, 846.0,31
