AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
-2.0,0.0,6.9, None,2018-02-26 00:00:00,243.0,93.0,9
-1.5,0.0,7.4, None,2018-02-26 00:15:00,218.0,87.0,9
-2.4,0.0,5.6, None,2018-02-26 00:30:00,255.0,94.0,9
-2.4,0.0,7.1, None,2018-02-26 00:45:00,246.0,93.0,9
-2.2,0.0,8.9, None,2018-02-26 01:00:00,249.0,91.0,9
-2.3,0.0,6.3, None,2018-02-26 01:15:00,256.0,91.0,9
-2.6,0.0,7.1, None,2018-02-26 01:30:00,269.0,92.0,9
-2.6,0.0,5.5, None,2018-02-26 01:45:00,247.0,93.0,9
-3.0,0.0,6.1, None,2018-02-26 02:00:00,246.0,94.0,9
-2.7,0.0,7.1, None,2018-02-26 02:15:00,253.0,92.0,9
-3.1,0.0,5.8, None,2018-02-26 02:30:00,260.0,95.0,9
-3.2,0.0,6.3, None,2018-02-26 02:45:00,261.0,96.0,9
-3.0,0.0,6.9, None,2018-02-26 03:00:00,251.0,94.0,9
-3.1,0.0,7.0, None,2018-02-26 03:15:00,256.0,94.0,9
-2.9,0.0,8.2, None,2018-02-26 03:30:00,251.0,93.0,9
-2.9,0.0,7.9, None,2018-02-26 03:45:00,253.0,92.0,9
-3.0,0.0,6.5, None,2018-02-26 04:00:00,242.0,94.0,9
-3.3,0.0,5.5, None,2018-02-26 04:15:00,234.0,95.0,9
-3.7,0.0,5.2, None,2018-02-26 04:30:00,258.0,96.0,9
-3.6,0.0,6.6, None,2018-02-26 04:45:00,265.0,96.0,9
-3.6,0.0,6.9, None,2018-02-26 05:00:00,258.0,95.0,9
-3.4,0.0,7.2, None,2018-02-26 05:15:00,249.0,93.0,9
-3.6,0.0,5.7, None,2018-02-26 05:30:00,255.0,95.0,9
-3.8,0.0,5.9, None,2018-02-26 05:45:00,247.0,96.0,9
-4.1,0.0,4.6, None,2018-02-26 06:00:00,244.0,97.0,9
-4.1,0.0,4.9, None,2018-02-26 06:15:00,237.0,97.0,9
-4.4,0.0,5.1, None,2018-02-26 06:30:00,262.0,97.0,9
-4.5,0.0,4.9, None,2018-02-26 06:45:00,249.0,97.0,9
-4.8,0.0,4.7, None,2018-02-26 07:00:00,273.0,97.0,9
-4.7,0.0,5.1, None,2018-02-26 07:15:00,257.0,98.0,9
-4.2,0.0,6.0, None,2018-02-26 07:30:00,229.0,97.0,9
-3.9,0.0,5.0, None,2018-02-26 07:45:00,253.0,97.0,9
-3.7,0.0,5.0, None,2018-02-26 08:00:00,260.0,96.0,9
-2.8,0.0,4.2, None,2018-02-26 08:15:00,272.0,93.0,9
-1.7,0.0,5.0, None,2018-02-26 08:30:00,268.0,88.0,9
0.0,0.0,2.7, None,2018-02-26 08:45:00,269.0,82.0,9
1.1,0.0,0.9, None,2018-02-26 09:00:00,256.0,80.0,9
1.2,0.0,2.9, None,2018-02-26 09:15:00,252.0,78.0,9
3.0,0.0,1.8, None,2018-02-26 09:30:00,108.0,69.0,9
2.7,0.0,3.2, None,2018-02-26 09:45:00,91.0,72.0,9
1.2,0.0,3.7, None,2018-02-26 10:00:00,71.0,78.0,9
2.9,0.0,3.6, None,2018-02-26 10:15:00,86.0,70.0,9
4.0,0.0,3.7, None,2018-02-26 10:30:00,85.0,66.0,9
4.1,0.0,5.6, None,2018-02-26 10:45:00,66.0,62.0,9
4.2,0.0,5.9, None,2018-02-26 11:00:00,62.0,63.0,9
4.5,0.0,5.9, None,2018-02-26 11:15:00,63.0,61.0,9
5.6,0.0,4.7, None,2018-02-26 11:30:00,101.0,59.0,9
6.0,0.0,8.2, None,2018-02-26 11:45:00,192.0,57.0,9
6.2,0.0,6.8, None,2018-02-26 12:00:00,170.0,56.0,9
6.1,0.0,9.1, None,2018-02-26 12:15:00,187.0,56.0,9
5.2,0.0,7.4, None,2018-02-26 12:30:00,166.0,60.0,9
4.9,0.0,4.0, None,2018-02-26 12:45:00,217.0,61.0,9
4.9,0.0,5.8, None,2018-02-26 13:00:00,204.0,61.0,9
6.2,0.0,6.3, None,2018-02-26 13:15:00,145.0,56.0,9
5.0,0.0,6.7, None,2018-02-26 13:30:00,208.0,61.0,9
5.0,0.0,5.5, None,2018-02-26 13:45:00,164.0,60.0,9
7.1,0.0,9.2, None,2018-02-26 14:00:00,174.0,59.0,9
7.1,0.0,7.9, None,2018-02-26 14:15:00,192.0,63.0,9
7.1,0.0,7.3, None,2018-02-26 14:30:00,119.0,59.0,9
7.3,0.0,8.6, None,2018-02-26 14:45:00,188.0,55.0,9
7.5,0.0,8.8, None,2018-02-26 15:00:00,215.0,54.0,9
5.7,0.0,10.2, None,2018-02-26 15:15:00,185.0,57.0,9
6.0,0.0,7.7, None,2018-02-26 15:30:00,206.0,55.0,9
5.0,0.0,9.1, None,2018-02-26 15:45:00,240.0,60.0,9
4.8,0.0,9.4, None,2018-02-26 16:00:00,265.0,62.0,9
4.2,0.0,7.4, None,2018-02-26 16:15:00,246.0,67.0,9
4.0,0.0,8.0, None,2018-02-26 16:30:00,249.0,63.0,9
3.3,0.0,6.7, None,2018-02-26 16:45:00,242.0,68.0,9
2.6,0.0,5.1, None,2018-02-26 17:00:00,243.0,72.0,9
2.2,0.0,5.8, None,2018-02-26 17:15:00,216.0,70.0,9
1.7,0.0,5.3, None,2018-02-26 17:30:00,258.0,79.0,9
2.1,0.0,5.3, None,2018-02-26 17:45:00,211.0,78.0,9
