WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
201.2, 4.7, 0.644999, None, 86.4,2019-10-01 00:00:00, 84.0, 3.789,40
224.4, 3.8, 0.697, None, 92.0,2019-10-01 01:00:00, 86.4, 2.63,40
236.9, 2.6, 0.370999, None, 95.4,2019-10-01 02:00:00, 92.0, 1.911,40
245.6, 1.9, 0.163, None, 96.3,2019-10-01 03:00:00, 95.4, 1.311,40
290.5, 1.3, 0.381, None, 96.8,2019-10-01 04:00:00, 96.3, 0.769999,40
307.3, 0.8, 0.451999, None, 97.4,2019-10-01 05:00:00, 96.8, 0.321,40
337.2, 0.3, 0.549, None, 98.4,2019-10-01 06:00:00, 97.4, -0.048999,40
326.1, 0.0, 0.929, None, 98.9,2019-10-01 07:00:00, 98.4, -0.321999,40
341.9, -0.3, 0.453999, None, 98.7,2019-10-01 08:00:00, 98.9, 0.116999,40
320.5, 0.1, 0.626999, None, 98.7,2019-10-01 09:00:00, 98.7, 1.026,40
252.1, 1.0, 0.913999, None, 93.3,2019-10-01 10:00:00, 98.7, 3.109,40
236.2, 3.1, 1.105, None, 78.1,2019-10-01 11:00:00, 93.3, 5.132,40
264.3, 5.1, 0.517, None, 66.89,2019-10-01 12:00:00, 78.1, 7.59,40
288.7, 7.6, 1.157, None, 56.62,2019-10-01 13:00:00, 66.9, 9.92,40
219.5, 9.9, 1.297, None, 54.11,2019-10-01 14:00:00, 56.6, 10.84,40
245.8, 10.8, 0.726, None, 49.6,2019-10-01 15:00:00, 54.1, 12.18,40
256.7, 12.2, 1.298, None, 48.04,2019-10-01 16:00:00, 49.6, 12.73,40
216.4, 12.7, 1.253, None, 49.5,2019-10-01 17:00:00, 48.0, 12.41,40
227.7, 12.4, 0.101, None, 60.48,2019-10-01 18:00:00, 49.5, 11.02,40
299.1, 11.0, 0.293998, None, 77.5,2019-10-01 19:00:00, 60.5, 8.69,40
304.5, 8.7, 0.794, None, 82.0,2019-10-01 20:00:00, 77.5, 8.03,40
211.1, 8.0, 1.005, None, 80.5,2019-10-01 21:00:00, 82.0, 7.75,40
218.0, 7.8, 0.442, None, 80.8,2019-10-01 22:00:00, 80.5, 7.59,40
227.6, 7.6, 0.544, None, 85.2,2019-10-01 23:00:00, 80.8, 7.04,40
231.8, 7.0, 0.721, None, 88.1,2019-10-02 00:00:00, 85.2, 6.642,40
234.3, 6.6, 0.765999, None, 88.3,2019-10-02 01:00:00, 88.1, 6.581,40
224.7, 6.6, 0.672999, None, 91.3,2019-10-02 02:00:00, 88.3, 6.638,40
219.3, 6.6, 0.777998, None, 93.2,2019-10-02 03:00:00, 91.3, 6.352,40
239.6, 6.4, 1.024, None, 92.5,2019-10-02 04:00:00, 93.2, 6.45,40
232.9, 6.4, 0.5, None, 94.1,2019-10-02 05:00:00, 92.5, 6.376,40
238.8, 6.4, 1.071, None, 94.6,2019-10-02 06:00:00, 94.1, 6.06,40
244.6, 6.1, 0.493, None, 95.3,2019-10-02 07:00:00, 94.6, 6.061,40
242.2, 6.1, 0.843999, None, 94.3,2019-10-02 08:00:00, 95.3, 6.127,40
247.5, 6.1, 0.884998, None, 92.0,2019-10-02 09:00:00, 94.3, 6.605,40
236.5, 6.6, 1.009, None, 85.4,2019-10-02 10:00:00, 92.0, 7.5,40
235.8, 7.5, 1.153, None, 76.5,2019-10-02 11:00:00, 85.4, 9.07,40
245.4, 9.1, 1.075, None, 62.42,2019-10-02 12:00:00, 76.5, 11.5,40
227.2, 11.5, 2.679, None, 55.86,2019-10-02 13:00:00, 62.4, 12.6,40
203.5, 12.6, 2.82, None, 54.02,2019-10-02 14:00:00, 55.9, 13.06,40
179.1, 13.1, 2.185, None, 54.12,2019-10-02 15:00:00, 54.0, 13.06,40
152.4, 13.1, 1.199, None, 54.36,2019-10-02 16:00:00, 54.1, 13.04,40
