max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
12.5,-6999.0,5.0,2.8,-6999.0,9.5,-6999.0, 0.0,343.0,0.0,2020-09-16 00:00:00,18.0,-6999.0,38
12.5,-6999.0,3.5,0.7,-6999.0,8.9,-6999.0, 0.0,346.0,4.0,2020-09-16 01:00:00,22.0,-6999.0,38
12.5,-6999.0,5.0,1.4,-6999.0,8.0,-6999.0, 0.0,281.0,-3.0,2020-09-16 02:00:00,18.0,-6999.0,38
12.5,-6999.0,4.0,1.0,-6999.0,8.1,-6999.0, 0.0,342.0,-2.0,2020-09-16 03:00:00,17.0,-6999.0,38
12.5,-6999.0,7.0,2.7,-6999.0,8.3,-6999.0, 0.0,12.0,-1.0,2020-09-16 04:00:00,16.0,-6999.0,38
12.5,-6999.0,7.4,4.3,-6999.0,7.5,-6999.0, 0.0,18.0,0.0,2020-09-16 05:00:00,16.0,-6999.0,38
12.5,-6999.0,8.9,5.3,-6999.0,7.6,-6999.0, 0.0,19.0,0.0,2020-09-16 06:00:00,16.0,-6999.0,38
7.6,-6999.0,8.0,4.8,-6999.0,7.1,6.9, 0.0,27.0,0.0,2020-09-16 07:00:00,16.0,-6999.0,38
7.6,-6999.0,8.3,5.1,-6999.0,7.0,6.8, 0.0,39.0,0.0,2020-09-16 08:00:00,16.0,-6999.0,38
9.3,-6999.0,10.0,4.3,-6999.0,9.3,6.8, 0.0,79.0,1.0,2020-09-16 09:00:00,17.0,-6999.0,38
10.2,-6999.0,12.2,5.4,-6999.0,9.9,6.8, 0.0,84.0,1.0,2020-09-16 10:00:00,18.0,-6999.0,38
10.9,-6999.0,15.5,6.7,-6999.0,10.6,-6999.0, 0.0,76.0,3.0,2020-09-16 11:00:00,21.0,-6999.0,38
11.7,-6999.0,15.2,6.1,-6999.0,11.3,-6999.0, 0.0,87.0,0.0,2020-09-16 12:00:00,21.0,-6999.0,38
11.7,-6999.0,12.3,5.7,-6999.0,10.7,-6999.0, 0.0,85.0,-3.0,2020-09-16 13:00:00,19.0,-6999.0,38
13.2,-6999.0,11.1,4.6,-6999.0,13.2,-6999.0, 0.0,91.0,2.0,2020-09-16 14:00:00,21.0,-6999.0,38
13.4,-6999.0,14.0,4.5,-6999.0,13.4,-6999.0, 0.0,76.0,0.0,2020-09-16 15:00:00,20.0,-6999.0,38
14.5,-6999.0,12.3,4.2,-6999.0,13.5,-6999.0, 0.0,87.0,1.0,2020-09-16 16:00:00,21.0,-6999.0,38
14.5,-6999.0,9.3,3.9,-6999.0,13.7,-6999.0, 0.0,100.0,0.0,2020-09-16 17:00:00,22.0,-6999.0,38
14.5,-6999.0,6.7,3.5,-6999.0,12.8,-6999.0, 0.0,80.0,-1.0,2020-09-16 18:00:00,21.0,-6999.0,38
12.8,-6999.0,6.4,3.2,-6999.0,11.8,11.8, 0.0,48.0,-4.0,2020-09-16 19:00:00,17.0,-6999.0,38
12.8,-6999.0,7.1,2.2,-6999.0,11.0,-6999.0, 0.0,11.0,6.0,2020-09-16 20:00:00,23.0,-6999.0,38
12.8,-6999.0,4.1,1.3,-6999.0,10.9,-6999.0, 0.0,299.0,-1.0,2020-09-16 21:00:00,22.0,-6999.0,38
12.8,-6999.0,6.6,2.8,-6999.0,10.6,-6999.0, 0.0,276.0,-2.0,2020-09-16 22:00:00,20.0,-6999.0,38
12.8,-6999.0,3.1,0.8,-6999.0,10.8,-6999.0, 0.0,340.0,-1.0,2020-09-16 23:00:00,19.0,-6999.0,38
12.8,-6999.0,3.6,0.6,-6999.0,10.3,-6999.0, 0.0,350.0,1.0,2020-09-17 00:00:00,20.0,-6999.0,38
12.8,-6999.0,7.6,2.7,-6999.0,10.1,-6999.0, 0.0,19.0,-3.0,2020-09-17 01:00:00,17.0,-6999.0,38
12.8,-6999.0,4.4,1.7,-6999.0,9.5,-6999.0, 0.0,5.0,0.0,2020-09-17 02:00:00,17.0,-6999.0,38
12.8,-6999.0,4.0,0.9,-6999.0,9.5,-6999.0, 0.0,10.0,0.0,2020-09-17 03:00:00,18.0,-6999.0,38
12.8,-6999.0,6.1,2.2,-6999.0,9.8,-6999.0, 0.0,25.0,-1.0,2020-09-17 04:00:00,17.0,-6999.0,38
12.8,-6999.0,9.7,5.1,-6999.0,9.4,-6999.0, 0.0,30.0,0.0,2020-09-17 05:00:00,16.0,-6999.0,38
12.8,-6999.0,10.3,4.9,-6999.0,8.9,-6999.0, 0.0,41.0,0.0,2020-09-17 06:00:00,16.0,-6999.0,38
9.8,-6999.0,8.8,2.7,-6999.0,8.6,-6999.0, 0.0,32.0,0.0,2020-09-17 07:00:00,16.0,-6999.0,38
9.8,-6999.0,11.7,4.2,-6999.0,8.9,-6999.0, 0.0,33.0,0.0,2020-09-17 08:00:00,16.0,-6999.0,38
9.8,-6999.0,13.7,6.8,-6999.0,9.8,-6999.0, 0.0,62.0,0.0,2020-09-17 09:00:00,16.0,-6999.0,38
11.5,-6999.0,10.6,5.5,-6999.0,11.4,-6999.0, 0.0,82.0,1.0,2020-09-17 10:00:00,17.0,-6999.0,38
12.2,-6999.0,12.6,7.1,-6999.0,12.2,-6999.0, 0.0,83.0,6.0,2020-09-17 11:00:00,23.0,-6999.0,38
12.9,-6999.0,14.4,6.3,-6999.0,12.6,-6999.0, 0.0,98.0,-4.0,2020-09-17 12:00:00,19.0,-6999.0,38
13.4,-6999.0,15.0,7.3,-6999.0,13.1,-6999.0, 0.0,78.0,0.0,2020-09-17 13:00:00,19.0,-6999.0,38
14.6,-6999.0,14.4,5.7,-6999.0,14.6,-6999.0, 0.0,81.0,0.0,2020-09-17 14:00:00,19.0,-6999.0,38
16.8,-6999.0,9.1,3.6,-6999.0,16.7,-6999.0, 0.0,97.0,-1.0,2020-09-17 15:00:00,18.0,-6999.0,38
17.4,-6999.0,9.5,2.6,-6999.0,17.1,-6999.0, 0.0,115.0,1.0,2020-09-17 16:00:00,19.0,-6999.0,38
17.4,-6999.0,7.7,2.4,-6999.0,16.2,-6999.0, 0.0,184.0,1.0,2020-09-17 17:00:00,19.0,-6999.0,38
17.4,-6999.0,9.2,3.7,-6999.0,16.2,-6999.0, 0.0,228.0,-2.0,2020-09-17 18:00:00,18.0,-6999.0,38
16.3,-6999.0,9.6,3.5,-6999.0,15.1,15.0, 0.0,247.0,2.0,2020-09-17 19:00:00,19.0,-6999.0,38
16.3,-6999.0,18.6,5.9,-6999.0,13.9,13.5, 0.0,270.0,0.0,2020-09-17 20:00:00,19.0,-6999.0,38
16.3,-6999.0,19.7,8.5,-6999.0,13.8,13.1, 0.0,263.0,0.0,2020-09-17 21:00:00,19.0,-6999.0,38
16.3,-6999.0,19.4,6.6,-6999.0,13.2,13.0, 0.0,283.0,-1.0,2020-09-17 22:00:00,19.0,-6999.0,38
16.3,-6999.0,17.3,8.9,-6999.0,13.9,-6999.0, 0.0,272.0,-1.0,2020-09-17 23:00:00,18.0,-6999.0,38
16.3,-6999.0,18.7,7.4,-6999.0,13.1,-6999.0, 0.0,266.0,2.0,2020-09-18 00:00:00,20.0,-6999.0,38
16.3,-6999.0,18.6,8.8,-6999.0,12.9,-6999.0, 0.0,264.0,-2.0,2020-09-18 01:00:00,18.0,-6999.0,38
16.3,-6999.0,17.4,5.5,-6999.0,12.4,-6999.0, 0.0,264.0,2.0,2020-09-18 02:00:00,20.0,-6999.0,38
16.3,-6999.0,7.3,2.5,-6999.0,10.9,-6999.0, 0.0,282.0,2.0,2020-09-18 03:00:00,22.0,-6999.0,38
16.3,-6999.0,4.9,1.3,-6999.0,10.6,-6999.0, 0.0,351.0,1.0,2020-09-18 04:00:00,23.0,-6999.0,38
16.3,-6999.0,6.3,2.5,-6999.0,10.8,-6999.0, 0.0,15.0,-2.0,2020-09-18 05:00:00,21.0,-6999.0,38
16.3,-6999.0,7.6,4.3,-6999.0,10.8,-6999.0, 0.0,31.0,-2.0,2020-09-18 06:00:00,19.0,-6999.0,38
10.9,-6999.0,6.4,3.4,-6999.0,10.7,10.4, 0.0,28.0,1.0,2020-09-18 07:00:00,20.0,-6999.0,38
12.1,-6999.0,7.3,1.5,-6999.0,11.1,10.4, 0.0,12.0,1.0,2020-09-18 08:00:00,21.0,-6999.0,38
12.1,-6999.0,7.2,2.6,-6999.0,10.9,10.4, 0.0,26.0,-2.0,2020-09-18 09:00:00,19.0,-6999.0,38
12.5,-6999.0,9.5,5.0,-6999.0,12.5,10.4, 0.0,52.0,4.0,2020-09-18 10:00:00,23.0,-6999.0,38
12.8,-6999.0,8.7,4.4,-6999.0,12.7,-6999.0, 0.0,65.0,-5.0,2020-09-18 11:00:00,17.0,-6999.0,38
14.1,-6999.0,8.5,2.9,-6999.0,14.0,-6999.0, 0.0,92.0,1.0,2020-09-18 12:00:00,19.0,-6999.0,38
14.2,-6999.0,9.2,1.9,-6999.0,13.0,-6999.0, 0.0,205.0,1.0,2020-09-18 13:00:00,20.0,-6999.0,38
14.2,-6999.0,21.1,6.9,-6999.0,12.9,-6999.0, 0.0,251.0,-3.0,2020-09-18 14:00:00,17.0,-6999.0,38
14.2,-6999.0,23.8,9.9,-6999.0,14.1,-6999.0, 0.0,255.0,1.0,2020-09-18 15:00:00,17.0,-6999.0,38
