CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
8.71, 68.21, None, None, 19.0, 0.428, 6.722, 328.7, 3.0, 6.7, 8.7, 7.9, 0.0, 3.0, 329.0, 8.7, None, None, 68.0, None,2020-09-16 00:00:00, -6999.0, None, -6999.0, -6999.0,38
None, None, None, None, 17.9, None, None, None, 3.0, 5.9, 8.5, 7.9, 0.0, None, 330.0, 8.7, None, None, 69.0, None,2020-09-16 01:00:00, -6999.0, None, -6999.0, -6999.0,38
8.71, 69.02, None, None, 14.7, 0.134, 5.679, 330.7, 3.0, 5.7, 8.7, 7.9, 0.0, 3.0, 331.0, 8.8, None, None, 69.0, None,2020-09-16 02:00:00, -6999.0, None, -6999.0, -6999.0,38
8.62, 69.77, None, None, 14.0, 0.17, 5.918, 331.1, 3.0, 5.9, 8.6, 7.9, 0.0, 3.0, 331.0, 8.8, None, None, 70.0, None,2020-09-16 03:00:00, -6999.0, None, -6999.0, -6999.0,38
8.23, 72.1, None, None, 12.8, 0.0, 5.266, 331.4, 4.0, 5.3, 8.2, 7.9, 0.0, 4.0, 331.0, 8.8, None, None, 72.0, None,2020-09-16 04:00:00, -6999.0, None, -6999.0, -6999.0,38
8.18, 72.7, None, None, 12.1, 0.3, 5.506, 331.1, 4.0, 5.5, 8.2, 7.9, 0.0, 4.0, 331.0, 8.8, None, None, 73.0, None,2020-09-16 05:00:00, -6999.0, None, -6999.0, -6999.0,38
8.23, 72.7, None, None, 9.7, 0.158, 3.968, 330.5, 4.0, 4.0, 8.2, 7.9, 0.0, 4.0, 331.0, 8.8, None, None, 73.0, None,2020-09-16 06:00:00, -6999.0, None, -6999.0, -6999.0,38
None, None, None, None, 17.9, None, None, None, 4.0, 6.9, 8.4, 8.2, None, None, 329.0, 8.7, None, None, 73.0, None,2020-09-16 08:00:00, -6999.0, None, -6999.0, -6999.0,38
9.2, 73.0, None, None, 15.2, 0.217, 5.17, 328.7, 5.0, 5.2, 9.2, 8.2, 0.0, 5.0, 329.0, 9.3, None, None, 73.0, None,2020-09-16 09:00:00, -6999.0, None, -6999.0, -6999.0,38
None, None, None, None, 17.1, None, None, None, 5.0, 7.0, 10.2, 8.2, None, None, 322.0, 10.4, None, None, 70.0, None,2020-09-16 12:00:00, -6999.0, None, -6999.0, -6999.0,38
None, None, None, None, 21.6, None, None, None, 6.0, 9.2, 10.6, 8.2, 0.0, None, 330.0, 11.3, None, None, 71.0, None,2020-09-16 13:00:00, -6999.0, None, -6999.0, -6999.0,38
11.21, 68.05, None, None, 24.6, 0.148, 11.87, 331.6, 6.0, 11.9, 11.2, 8.2, 0.0, 6.0, 332.0, 11.3, None, None, 68.0, None,2020-09-16 14:00:00, -6999.0, None, -6999.0, -6999.0,38
12.56, 60.57, None, None, 29.0, 2.047, 16.4, 327.6, 5.0, 16.4, 12.6, 8.2, None, 5.0, 328.0, 12.6, None, None, 61.0, None,2020-09-16 16:00:00, -6999.0, None, -6999.0, -6999.0,38
None, None, None, None, 29.8, None, None, None, 6.0, 15.9, 12.6, 8.2, 0.0, None, 323.0, 12.9, None, None, 63.0, None,2020-09-16 17:00:00, -6999.0, None, -6999.0, -6999.0,38
12.66, 60.43, None, None, 24.0, 0.868, 10.69, 322.0, 5.0, 10.7, 12.7, 8.2, 0.0, 5.0, 322.0, 13.0, None, None, 60.0, None,2020-09-16 18:00:00, -6999.0, None, -6999.0, -6999.0,38
11.59, 64.17, None, None, 19.1, 0.849, 5.46, 324.9, 5.0, 5.5, 11.6, 11.6, 0.0, 5.0, 325.0, 12.7, None, None, 64.0, None,2020-09-16 19:00:00, -6999.0, None, -6999.0, -6999.0,38
11.55, 64.24, None, None, 11.9, 0.416, 3.335, 327.6, 5.0, 3.3, 11.6, 11.3, 0.0, 5.0, 328.0, 12.7, None, None, 64.0, None,2020-09-16 20:00:00, -6999.0, None, -6999.0, -6999.0,38
11.36, 64.65, None, None, 13.2, 0.153, 6.139, 328.3, 5.0, 6.1, 11.4, 11.3, 0.0, 5.0, 328.0, 12.7, None, None, 65.0, None,2020-09-16 21:00:00, -6999.0, None, -6999.0, -6999.0,38
11.21, 63.5, None, None, 11.8, 0.204, 3.734, 328.7, 5.0, 3.7, 11.2, 11.2, 0.0, 5.0, 329.0, 12.7, None, None, 64.0, None,2020-09-16 22:00:00, -6999.0, None, -6999.0, -6999.0,38
11.27, 63.43, None, None, 14.2, 0.265, 5.847, 329.3, 5.0, 5.8, 11.3, 11.2, 0.0, 5.0, 329.0, 12.7, None, None, 63.0, None,2020-09-16 23:00:00, -6999.0, None, -6999.0, -6999.0,38
None, None, None, None, 15.2, None, None, None, 5.0, 7.3, 11.3, 11.2, 0.0, None, 330.0, 12.7, None, None, 64.0, None,2020-09-17 00:00:00, -6999.0, None, -6999.0, -6999.0,38
11.42, 59.64, None, None, 14.8, 0.507, 6.052, 329.4, 4.0, 6.1, 11.4, 11.2, 0.0, 4.0, 329.0, 12.7, None, None, 60.0, None,2020-09-17 01:00:00, -6999.0, None, -6999.0, -6999.0,38
11.18, 59.77, None, None, 9.9, 0.079, 3.647, 328.9, 4.0, 3.6, 11.2, 11.1, 0.0, 4.0, 329.0, 12.7, None, None, 60.0, None,2020-09-17 02:00:00, -6999.0, None, -6999.0, -6999.0,38
11.32, 59.43, None, None, 3.4, 0.028, 1.336, 328.9, 4.0, 1.3, 11.3, 11.1, 0.0, 4.0, 329.0, 12.7, None, None, 59.0, None,2020-09-17 03:00:00, -6999.0, None, -6999.0, -6999.0,38
11.28, 60.18, None, None, 3.4, 0.112, 1.78, 328.9, 4.0, 1.8, 11.3, 11.1, 0.0, 4.0, 329.0, 12.7, None, None, 60.0, None,2020-09-17 04:00:00, -6999.0, None, -6999.0, -6999.0,38
None, None, None, None, 4.3, None, None, None, 4.0, 3.3, 11.5, 11.1, 0.0, None, 329.0, 12.7, None, None, 59.0, None,2020-09-17 05:00:00, -6999.0, None, -6999.0, -6999.0,38
10.6, 66.77, None, None, 10.8, 0.0, 5.786, 328.9, 5.0, 5.8, 10.6, 10.5, 0.0, 5.0, 329.0, 12.7, None, None, 67.0, None,2020-09-17 06:00:00, -6999.0, None, -6999.0, -6999.0,38
10.51, 66.1, None, None, 14.5, 0.0, 9.79, 328.9, 4.0, 9.8, 10.5, 10.5, 0.0, 4.0, 329.0, 10.9, None, None, 66.0, None,2020-09-17 07:00:00, -6999.0, None, -6999.0, -6999.0,38
None, None, None, None, 15.7, None, None, None, 4.0, 12.3, 10.7, 10.2, 0.0, None, 329.0, 11.2, None, None, 64.0, None,2020-09-17 08:00:00, -6999.0, None, -6999.0, -6999.0,38
10.92, 62.41, None, None, 18.1, 0.056, 14.88, 328.9, 4.0, 14.9, 10.9, 10.2, 0.0, 4.0, 329.0, 11.2, None, None, 62.0, None,2020-09-17 09:00:00, -6999.0, None, -6999.0, -6999.0,38
None, None, None, None, 12.0, None, None, None, 5.0, 8.9, 13.4, 10.2, None, None, 329.0, 13.4, None, None, 56.0, None,2020-09-17 14:00:00, -6999.0, None, -6999.0, -6999.0,38
13.71, 50.24, None, None, 12.6, 0.079, 9.14, 328.9, 4.0, 9.1, 13.7, 10.2, 0.0, 4.0, 329.0, 13.7, None, None, 50.0, None,2020-09-17 15:00:00, -6999.0, None, -6999.0, -6999.0,38
13.71, 49.08, None, None, 18.1, 0.074, 12.86, 328.9, 3.0, 12.9, 13.7, 10.2, 0.0, 3.0, 329.0, 13.9, None, None, 49.0, None,2020-09-17 16:00:00, -6999.0, None, -6999.0, -6999.0,38
14.05, 42.57, None, None, 19.3, 0.048, 13.45, 328.9, 2.0, 13.5, 14.1, 10.2, 0.0, 2.0, 329.0, 14.1, None, None, 43.0, None,2020-09-17 17:00:00, -6999.0, None, -6999.0, -6999.0,38
None, None, None, None, 14.3, None, None, None, 2.0, 7.7, 14.1, 10.2, 0.0, None, 329.0, 14.3, None, None, 44.0, None,2020-09-17 18:00:00, -6999.0, None, -6999.0, -6999.0,38
13.37, 49.56, None, None, 17.2, 0.0, 9.52, 328.8, 3.0, 9.5, 13.4, 13.3, 0.0, 3.0, 329.0, 14.1, None, None, 50.0, None,2020-09-17 19:00:00, -6999.0, None, -6999.0, -6999.0,38
13.54, 46.65, None, None, 18.8, 0.0, 13.25, 328.9, 2.0, 13.3, 13.5, 13.3, 0.0, 2.0, 329.0, 14.1, None, None, 47.0, None,2020-09-17 20:00:00, -6999.0, None, -6999.0, -6999.0,38
13.01, 48.01, None, None, 19.1, 0.074, 11.68, 328.9, 2.0, 11.7, 13.0, 13.0, 0.0, 2.0, 329.0, 14.1, None, None, 48.0, None,2020-09-17 21:00:00, -6999.0, None, -6999.0, -6999.0,38
13.4, 44.82, None, None, 18.6, 0.0, 9.0, 328.9, 2.0, 9.0, 13.4, 12.9, 0.0, 2.0, 329.0, 14.1, None, None, 45.0, None,2020-09-17 22:00:00, -6999.0, None, -6999.0, -6999.0,38
