air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
12.7, 12.72, 12.6, 25.9, -6999.0,2020-09-16 00:00:00, -6999.0,38
13.0, 13.02, 12.6, 25.9, -6999.0,2020-09-16 01:00:00, -6999.0,38
13.4, 13.42, 12.6, 25.9, -6999.0,2020-09-16 02:00:00, -6999.0,38
13.6, 13.61, 12.6, 25.9, -6999.0,2020-09-16 03:00:00, -6999.0,38
13.2, 13.17, 12.6, 25.9, -6999.0,2020-09-16 04:00:00, -6999.0,38
12.7, 12.65, 12.6, 25.9, -6999.0,2020-09-16 05:00:00, -6999.0,38
11.5, 11.51, 11.5, 25.9, -6999.0,2020-09-16 06:00:00, -6999.0,38
10.5, 10.53, 10.5, 11.5, -6999.0,2020-09-16 07:00:00, -6999.0,38
10.9, 10.89, 10.4, 11.5, -6999.0,2020-09-16 08:00:00, -6999.0,38
12.9, 12.85, 10.4, 12.8, -6999.0,2020-09-16 09:00:00, -6999.0,38
16.1, 16.11, 10.4, 16.0, -6999.0,2020-09-16 10:00:00, -6999.0,38
21.7, 21.65, 10.4, 21.6, -6999.0,2020-09-16 11:00:00, -6999.0,38
25.9, 25.89, 10.4, 25.8, -6999.0,2020-09-16 12:00:00, -6999.0,38
29.7, 29.67, 10.4, 29.6, -6999.0,2020-09-16 13:00:00, -6999.0,38
30.9, 30.91, 10.4, 31.1, -6999.0,2020-09-16 14:00:00, -6999.0,38
31.4, 31.39, 10.4, 31.4, -6999.0,2020-09-16 15:00:00, -6999.0,38
30.8, 30.83, 10.4, 31.5, -6999.0,2020-09-16 16:00:00, -6999.0,38
29.2, 29.17, 10.4, 31.5, -6999.0,2020-09-16 17:00:00, -6999.0,38
26.3, 26.32, 10.4, 31.5, -6999.0,2020-09-16 18:00:00, -6999.0,38
22.3, 22.33, 22.4, 26.4, -6999.0,2020-09-16 19:00:00, -6999.0,38
18.5, 18.46, 18.5, 26.4, -6999.0,2020-09-16 20:00:00, -6999.0,38
16.4, 16.4, 16.4, 26.4, -6999.0,2020-09-16 21:00:00, -6999.0,38
15.4, 15.43, 15.5, 26.4, -6999.0,2020-09-16 22:00:00, -6999.0,38
14.5, 14.5, 14.5, 26.4, -6999.0,2020-09-16 23:00:00, -6999.0,38
13.5, 13.54, 13.5, 26.4, -6999.0,2020-09-17 00:00:00, -6999.0,38
12.7, 12.67, 12.7, 26.4, -6999.0,2020-09-17 01:00:00, -6999.0,38
12.3, 12.28, 12.3, 26.4, -6999.0,2020-09-17 02:00:00, -6999.0,38
12.0, 11.95, 12.0, 26.4, -6999.0,2020-09-17 03:00:00, -6999.0,38
11.3, 11.27, 11.3, 26.4, -6999.0,2020-09-17 04:00:00, -6999.0,38
11.0, 11.04, 11.0, 26.4, -6999.0,2020-09-17 05:00:00, -6999.0,38
10.9, 10.86, 10.9, 26.4, -6999.0,2020-09-17 06:00:00, -6999.0,38
10.0, 10.0, 10.0, 10.9, -6999.0,2020-09-17 07:00:00, -6999.0,38
10.2, 10.22, 9.9, 10.9, -6999.0,2020-09-17 08:00:00, -6999.0,38
13.1, 13.14, 9.9, 13.1, -6999.0,2020-09-17 09:00:00, -6999.0,38
17.7, 17.71, 9.9, 17.7, -6999.0,2020-09-17 10:00:00, -6999.0,38
21.8, 21.83, 9.9, 21.8, -6999.0,2020-09-17 11:00:00, -6999.0,38
26.6, 26.56, 9.9, 26.5, -6999.0,2020-09-17 12:00:00, -6999.0,38
29.7, 29.72, 9.9, 29.7, -6999.0,2020-09-17 13:00:00, -6999.0,38
30.5, 30.54, 9.9, 30.7, -6999.0,2020-09-17 14:00:00, -6999.0,38
30.4, 30.43, 9.9, 30.7, -6999.0,2020-09-17 15:00:00, -6999.0,38
30.4, 30.36, 9.9, 30.7, -6999.0,2020-09-17 16:00:00, -6999.0,38
28.0, 27.99, 9.9, 30.7, -6999.0,2020-09-17 17:00:00, -6999.0,38
25.2, 25.23, 9.9, 30.7, -6999.0,2020-09-17 18:00:00, -6999.0,38
21.9, 21.85, 21.9, 25.3, -6999.0,2020-09-17 19:00:00, -6999.0,38
18.5, 18.46, 18.5, 25.3, -6999.0,2020-09-17 20:00:00, -6999.0,38
16.7, 16.69, 16.7, 25.3, -6999.0,2020-09-17 21:00:00, -6999.0,38
15.4, 15.41, 15.4, 25.3, -6999.0,2020-09-17 22:00:00, -6999.0,38
14.2, 14.21, 14.2, 25.3, -6999.0,2020-09-17 23:00:00, -6999.0,38
13.3, 13.3, 13.3, 25.3, -6999.0,2020-09-18 00:00:00, -6999.0,38
12.6, 12.61, 12.6, 25.3, -6999.0,2020-09-18 01:00:00, -6999.0,38
11.5, 11.47, 11.5, 25.3, -6999.0,2020-09-18 02:00:00, -6999.0,38
10.8, 10.75, 10.8, 25.3, -6999.0,2020-09-18 03:00:00, -6999.0,38
10.3, 10.25, 10.3, 25.3, -6999.0,2020-09-18 04:00:00, -6999.0,38
9.6, 9.64, 9.7, 25.3, -6999.0,2020-09-18 05:00:00, -6999.0,38
9.2, 9.21, 9.2, 25.3, -6999.0,2020-09-18 06:00:00, -6999.0,38
8.8, 8.75, 8.8, 9.2, -6999.0,2020-09-18 07:00:00, -6999.0,38
8.9, 8.88, 8.7, 9.2, -6999.0,2020-09-18 08:00:00, -6999.0,38
11.1, 11.1, 8.7, 11.0, -6999.0,2020-09-18 09:00:00, -6999.0,38
17.1, 17.13, 8.7, 17.0, -6999.0,2020-09-18 10:00:00, -6999.0,38
22.0, 22.0, 8.7, 21.9, -6999.0,2020-09-18 11:00:00, -6999.0,38
26.4, 26.44, 8.7, 26.4, -6999.0,2020-09-18 12:00:00, -6999.0,38
28.6, 28.6, 8.7, 28.6, -6999.0,2020-09-18 13:00:00, -6999.0,38
29.9, 29.86, 8.7, 29.9, -6999.0,2020-09-18 14:00:00, -6999.0,38
29.3, 29.32, 8.7, 29.9, -6999.0,2020-09-18 15:00:00, -6999.0,38
27.5, 27.52, 8.7, 29.9, -6999.0,2020-09-18 16:00:00, -6999.0,38
25.1, 25.07, 8.7, 29.9, -6999.0,2020-09-18 17:00:00, -6999.0,38
23.2, 23.15, 8.7, 29.9, -6999.0,2020-09-18 18:00:00, -6999.0,38
