ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity
,,,,2021-04-02 11:00:00,,,14,222.0, 62.0, 8.9, 0.0, -5.0, 10.4, 1.5, 3.5, 193.0, 0.0, 0.0, 49.0
,,,,2021-04-02 12:00:00,,,14,217.0, 55.0, 9.8, 0.0, -5.9, 10.4, 2.2, 3.4, 196.0, 0.0, 0.0, 48.0
,,,,2021-04-02 13:00:00,,,14,216.0, 49.0, 10.4, 0.0, -6.2, 9.9, 3.5, 4.0, 222.0, 0.0, 0.0, 46.0
,,,,2021-04-02 14:00:00,,,14,189.0, 48.0, 10.4, 0.0, -6.6, 10.5, 3.4, 3.8, 217.0, 0.0, 0.0, 45.0
,,,,2021-04-02 15:00:00,,,14,222.0, 46.0, 9.9, 0.0, -6.6, 7.2, 4.0, 2.9, 216.0, 0.0, 0.0, 43.0
,,,,2021-04-02 16:00:00,,,14,209.0, 45.0, 10.5, 0.0, -7.0, 7.6, 3.8, 3.0, 189.0, 0.0, 0.0, 38.0
,,,,2021-04-02 17:00:00,,,14,217.0, 43.0, 7.2, 0.0, -8.4, 6.9, 2.9, 2.0, 222.0, 0.0, 0.0, 45.0
,,,,2021-04-02 18:00:00,,,14,265.0, 38.0, 7.6, 0.0, -9.9, 4.9, 3.0, 0.1, 209.0, 0.0, 0.0, 54.0
,,,,2021-04-02 19:00:00,,,14,306.0, 45.0, 6.9, 0.0, -8.7, 5.4, 2.0, -1.3, 217.0, 0.0, 0.0, 66.0
,,,,2021-04-02 20:00:00,,,14,327.0, 54.0, 4.9, 0.0, -8.1, 3.6, 0.1, -1.8, 265.0, 0.0, 0.0, 61.0
,,,,2021-04-02 21:00:00,,,14,359.0, 66.0, 5.4, 0.0, -6.8, 2.3, -1.3, -3.2, 306.0, 0.0, 0.0, 70.0
,,,,2021-04-02 22:00:00,,,14,359.0, 61.0, 3.6, 0.0, -8.3, 2.2, -1.8, -3.6, 327.0, 0.0, 0.0, 74.0
,,,,2021-04-02 23:00:00,,,14,342.0, 70.0, 2.3, 0.0, -7.9, 2.9, -3.2, -3.9, 359.0, 0.0, 0.0, 74.0
,,,,2021-04-03 00:00:00,,,14,72.0, 74.0, 2.2, 0.0, -7.6, 2.5, -3.6, -4.1, 359.0, 0.0, 0.0, 78.0
,,,,2021-04-03 01:00:00,,,14,24.0, 74.0, 2.9, 0.0, -7.8, 1.1, -3.9, -4.2, 342.0, 0.0, 0.0, 74.0
,,,,2021-04-03 02:00:00,,,14,19.0, None, None, 0.0, None, 1.5, None, -4.3, None, None, None, 71.0
,,,,2021-04-03 03:00:00,,,14,192.0, 74.0, 1.1, 0.0, -8.1, 2.1, -4.2, -4.2, 24.0, 0.0, 0.0, 69.0
,,,,2021-04-03 04:00:00,,,14,226.0, 71.0, 1.5, 0.0, -8.8, 3.2, -4.3, -3.4, 19.0, 0.0, 0.0, 70.0
,,,,2021-04-03 05:00:00,,,14,1.0, 69.0, 2.1, 0.0, -9.0, 2.2, -4.2, -3.5, 192.0, 0.0, 0.0, 77.0
,,,,2021-04-03 06:00:00,,,14,306.0, 70.0, 3.2, 0.0, -8.1, 3.0, -3.4, -2.8, 226.0, 0.0, 0.0, 69.0
,,,,2021-04-03 07:00:00,,,14,104.0, 77.0, 2.2, 0.0, -6.9, 1.5, -3.5, -0.3, 1.0, 0.0, 0.0, 62.0
,,,,2021-04-03 08:00:00,,,14,179.0, 69.0, 3.0, 0.0, -7.7, 6.1, -2.8, 2.6, 306.0, 0.0, 0.0, 52.0
,,,,2021-04-03 09:00:00,,,14,192.0, 62.0, 1.5, 0.0, -6.7, 6.3, -0.3, 3.2, 104.0, 0.0, 0.0, 53.0
,,,,2021-04-03 10:00:00,,,14,186.0, 52.0, 6.1, 0.0, -6.3, 9.5, 2.6, 4.9, 179.0, 0.0, 0.0, 51.0
,,,,2021-04-03 11:00:00,,,14,173.0, 53.0, 6.3, 0.0, -5.5, 7.8, 3.2, 4.2, 192.0, 0.0, 0.0, 53.0
,,,,2021-04-03 12:00:00,,,14,177.0, 51.0, 9.5, 0.0, -4.4, 8.2, 4.9, 4.7, 186.0, 0.0, 0.0, 53.0
,,,,2021-04-03 13:00:00,,,14,177.0, 53.0, 7.8, 0.0, -4.5, 7.3, 4.2, 4.7, 173.0, 0.0, 0.0, 54.0
,,,,2021-04-03 14:00:00,,,14,185.0, 53.0, 8.2, 0.0, -4.1, 6.0, 4.7, 2.8, 177.0, 0.0, 0.0, 71.0
,,,,2021-04-03 15:00:00,,,14,211.0, 54.0, 7.3, 0.0, -3.8, 9.0, 4.7, 3.9, 177.0, 0.0, 0.0, 63.0
,,,,2021-04-03 16:00:00,,,14,192.0, 71.0, 6.0, 0.0, -1.9, 12.0, 2.8, 3.7, 185.0, 0.0, 0.0, 61.0
,,,,2021-04-03 17:00:00,,,14,207.0, 63.0, 9.0, 0.0, -2.5, 12.1, 3.9, 3.5, 211.0, 0.0, 0.0, 60.0
,,,,2021-04-03 18:00:00,,,14,200.0, 61.0, 12.0, 0.0, -3.1, 11.3, 3.7, 2.1, 192.0, 0.0, 0.0, 66.0
,,,,2021-04-03 19:00:00,,,14,218.0, 60.0, 12.1, 0.0, -3.5, 11.3, 3.5, 1.4, 207.0, 0.0, 0.0, 70.0
,,,,2021-04-03 20:00:00,,,14,228.0, 66.0, 11.3, 0.0, -3.6, 8.7, 2.1, 0.7, 200.0, 0.0, 0.0, 77.0
,,,,2021-04-03 21:00:00,,,14,222.0, 70.0, 11.3, 0.0, -3.5, 7.6, 1.4, 0.8, 218.0, 0.0, 0.0, 79.0
,,,,2021-04-03 22:00:00,,,14,211.0, 77.0, 8.7, 0.0, -2.9, 9.5, 0.7, 0.5, 228.0, 0.0, 0.0, 81.0
,,,,2021-04-03 23:00:00,,,14,221.0, 79.0, 7.6, 0.0, -2.4, 8.5, 0.8, 0.2, 222.0, 0.0, 0.0, 83.0
,,,,2021-04-04 00:00:00,,,14,257.0, 81.0, 9.5, 0.0, -2.4, 5.2, 0.5, -0.1, 211.0, 0.0, 0.0, 83.0
,,,,2021-04-04 01:00:00,,,14,244.0, 83.0, 8.5, 0.0, -2.3, 4.6, 0.2, -0.4, 221.0, 0.0, 0.0, 83.0
,,,,2021-04-04 02:00:00,,,14,277.0, 83.0, 5.2, 0.0, -2.6, 7.0, -0.1, -1.4, 257.0, 0.0, 0.0, 92.0
,,,,2021-04-04 03:00:00,,,14,310.0, 83.0, 4.6, 0.0, -2.9, 9.4, -0.4, -3.1, 244.0, 0.0, 0.0, 89.0
,,,,2021-04-04 04:00:00,,,14,316.0, 92.0, 7.0, 0.0, -2.5, 16.8, -1.4, -5.2, 277.0, 0.0, 0.0, 86.0
,,,,2021-04-04 05:00:00,,,14,326.0, 89.0, 9.4, 0.0, -4.7, 14.6, -3.1, -5.7, 310.0, 0.0, 0.0, 84.0
,,,,2021-04-04 06:00:00,,,14,316.0, 86.0, 16.8, 0.0, -7.2, 12.5, -5.2, -5.6, 316.0, 0.0, 0.0, 84.0
,,,,2021-04-04 07:00:00,,,14,301.0, 84.0, 14.6, 0.0, -8.0, 12.7, -5.7, -4.1, 326.0, 0.0, 0.0, 73.0
,,,,2021-04-04 08:00:00,,,14,314.0, 84.0, 12.5, 0.0, -7.9, 7.8, -5.6, -2.1, 316.0, 0.0, 0.0, 58.0
,,,,2021-04-04 09:00:00,,,14,275.0, 73.0, 12.7, 0.0, -8.2, 7.3, -4.1, 1.1, 301.0, 0.0, 0.0, 46.0
,,,,2021-04-04 10:00:00,,,14,249.0, 58.0, 7.8, 0.0, -9.3, 8.2, -2.1, 3.6, 314.0, 0.0, 0.0, 42.0
,,,,2021-04-04 11:00:00,,,14,322.0, 46.0, 7.3, 0.0, -9.2, 10.2, 1.1, 0.4, 275.0, 0.0, 0.0, 48.0
,,,,2021-04-04 12:00:00,,,14,299.0, 42.0, 8.2, 0.0, -8.1, 10.7, 3.6, 1.9, 249.0, 0.0, 0.0, 33.0
,,,,2021-04-04 13:00:00,,,14,291.0, 48.0, 10.2, 0.0, -9.3, 9.5, 0.4, 2.5, 322.0, 0.0, 0.0, 39.0
,,,,2021-04-04 14:00:00,,,14,304.0, 33.0, 10.7, 0.0, -12.7, 16.3, 1.9, 1.6, 299.0, 0.0, 0.0, 49.0
,,,,2021-04-04 15:00:00,,,14,316.0, 39.0, 9.5, 0.0, -10.1, 10.0, 2.5, 2.3, 291.0, 0.0, 0.0, 47.0
,,,,2021-04-04 16:00:00,,,14,315.0, 49.0, 16.3, 0.0, -8.0, 10.3, 1.6, 0.9, 304.0, 0.0, 0.0, 54.0
,,,,2021-04-04 17:00:00,,,14,318.0, 47.0, 10.0, 0.0, -7.9, 10.7, 2.3, -2.6, 316.0, 0.0, 0.0, 68.0
,,,,2021-04-04 18:00:00,,,14,, 54.0, 10.3, None, -7.4, None, 0.9, None, 315.0, 0.0, 0.0, None
,,,,2021-04-04 19:00:00,,,14,272.0, 68.0, 10.7, 0.0, -7.7, 4.2, -2.6, -4.9, 318.0, 0.0, 0.0, 81.0
,,,,2021-04-04 20:00:00,,,14,339.0, None, None, 0.0, None, 4.2, None, -5.4, None, None, None, 82.0
,,,,2021-04-04 21:00:00,,,14,265.0, 81.0, 4.2, 0.0, -7.7, 2.7, -4.9, -6.3, 272.0, 0.0, None, 83.0
,,,,2021-04-04 22:00:00,,,14,318.0, 82.0, 4.2, 0.0, -8.0, 4.9, -5.4, -5.7, 339.0, 0.0, None, 75.0
,,,,2021-04-04 23:00:00,,,14,345.0, 83.0, 2.7, 0.0, -8.7, 2.6, -6.3, -6.0, 265.0, 0.0, None, 79.0
,,,,2021-04-05 00:00:00,,,14,90.0, 75.0, 4.9, 0.0, -9.4, 3.0, -5.7, -7.0, 318.0, 0.0, None, 85.0
,,,,2021-04-05 01:00:00,,,14,253.0, 79.0, 2.6, 0.0, -9.0, 0.7, -6.0, -6.8, 345.0, 0.0, None, 86.0
,,,,2021-04-05 02:00:00,,,14,351.0, 85.0, 3.0, 0.0, -9.1, 2.7, -7.0, -7.4, 90.0, 0.0, None, 89.0
,,,,2021-04-05 03:00:00,,,14,354.0, 86.0, 0.7, 0.0, -8.7, 4.1, -6.8, -7.6, 253.0, 0.0, None, 89.0
,,,,2021-04-05 04:00:00,,,14,357.0, 89.0, 2.7, 0.0, -8.9, 3.6, -7.4, -7.8, 351.0, 0.0, None, 90.0
,,,,2021-04-05 05:00:00,,,14,341.0, 89.0, 4.1, 0.0, -9.1, 2.9, -7.6, -7.7, 354.0, 0.0, None, 90.0
,,,,2021-04-05 06:00:00,,,14,287.0, 90.0, 3.6, 0.0, -9.2, 3.8, -7.8, -5.0, 357.0, 0.0, None, 77.0
,,,,2021-04-05 07:00:00,,,14,231.0, 90.0, 2.9, 0.0, -9.1, 4.2, -7.7, 2.1, 341.0, 0.0, None, 46.0
,,,,2021-04-05 08:00:00,,,14,253.0, 77.0, 3.8, 0.0, -8.4, 5.8, -5.0, 3.7, 287.0, 0.0, None, 40.0
,,,,2021-04-05 09:00:00,,,14,303.0, 46.0, 4.2, 0.0, -8.3, 8.8, 2.1, 5.0, 231.0, 0.0, None, 35.0
,,,,2021-04-05 10:00:00,,,14,314.0, 40.0, 5.8, 0.0, -8.7, 9.7, 3.7, 6.0, 253.0, 0.0, None, 36.0
,,,,2021-04-05 11:00:00,,,14,251.0, 35.0, 8.8, 0.0, -9.2, 6.8, 5.0, 6.9, 303.0, 0.0, None, 34.0
,,,,2021-04-05 12:00:00,,,14,277.0, 36.0, 9.7, 0.0, -7.9, 6.4, 6.0, 8.1, 314.0, 0.0, None, 33.0
,,,,2021-04-05 13:00:00,,,14,299.0, 34.0, 6.8, 0.0, -7.9, 12.1, 6.9, 8.3, 251.0, 0.0, None, 30.0
,,,,2021-04-05 14:00:00,,,14,312.0, 33.0, 6.4, 0.0, -7.2, 10.3, 8.1, 8.2, 277.0, 0.0, None, 31.0
,,,,2021-04-05 15:00:00,,,14,309.0, 30.0, 12.1, 0.0, -8.3, 8.4, 8.3, 8.3, 299.0, 0.0, None, 30.0
,,,,2021-04-05 16:00:00,,,14,236.0, 31.0, 10.3, 0.0, -7.9, 3.1, 8.2, 6.7, 312.0, 0.0, None, 35.0
,,,,2021-04-05 17:00:00,,,14,129.0, None, None, 0.0, None, 3.3, None, 3.4, None, None, None, 53.0
,,,,2021-04-05 18:00:00,,,14,55.0, 35.0, 3.1, 0.0, -7.7, 2.5, 6.7, -0.9, 236.0, 0.0, None, 59.0
,,,,2021-04-05 19:00:00,,,14,17.0, 53.0, 3.3, 0.0, -5.3, 4.6, 3.4, -2.1, 129.0, 0.0, None, 70.0
,,,,2021-04-05 20:00:00,,,14,74.0, 59.0, 2.5, 0.0, -7.9, 2.3, -0.9, -1.9, 55.0, 0.0, 0.0, 69.0
,,,,2021-04-05 21:00:00,,,14,359.0, 70.0, 4.6, 0.0, -6.8, 3.4, -2.1, -2.5, 17.0, 0.0, 0.0, 73.0
,,,,2021-04-05 22:00:00,,,14,350.0, 69.0, 2.3, 0.0, -6.8, 2.6, -1.9, -2.7, 74.0, 0.0, 0.0, 71.0
,,,,2021-04-05 23:00:00,,,14,0.0, 73.0, 3.4, 0.0, -6.7, 2.9, -2.5, -3.0, 359.0, 0.0, 0.0, 70.0
,,,,2021-04-06 00:00:00,,,14,44.0, 71.0, 2.6, 0.0, -7.2, 2.0, -2.7, -2.9, 350.0, 0.0, 0.0, 73.0
,,,,2021-04-06 01:00:00,,,14,42.0, 70.0, 2.9, 0.0, -7.7, 1.4, -3.0, -3.3, 0.0, 0.0, 0.0, 77.0
,,,,2021-04-06 02:00:00,,,14,18.0, 73.0, 2.0, 0.0, -7.1, 0.7, -2.9, -3.3, 44.0, 0.0, 0.0, 80.0
,,,,2021-04-06 03:00:00,,,14,58.0, 77.0, 1.4, 0.0, -6.8, 2.8, -3.3, -3.8, 42.0, 0.0, 0.0, 84.0
,,,,2021-04-06 04:00:00,,,14,112.0, 80.0, 0.7, 0.0, -6.3, 3.1, -3.3, -3.4, 18.0, 0.0, 0.0, 79.0
,,,,2021-04-06 05:00:00,,,14,325.0, 84.0, 2.8, 0.0, -6.1, 4.2, -3.8, -4.3, 58.0, 0.0, 0.0, 81.0
,,,,2021-04-06 06:00:00,,,14,312.0, 79.0, 3.1, 0.0, -6.5, 3.5, -3.4, -2.8, 112.0, 0.0, 0.0, 73.0
,,,,2021-04-06 07:00:00,,,14,188.0, 81.0, 4.2, 0.0, -7.1, 5.8, -4.3, 2.6, 325.0, 0.0, 0.0, 50.0
,,,,2021-04-06 08:00:00,,,14,175.0, 73.0, 3.5, 0.0, -7.0, 9.3, -2.8, 4.1, 312.0, 0.0, 0.0, 45.0
,,,,2021-04-06 09:00:00,,,14,172.0, 50.0, 5.8, 0.0, -6.8, 10.5, 2.6, 5.4, 188.0, 0.0, 0.0, 41.0
,,,,2021-04-06 10:00:00,,,14,180.0, 45.0, 9.3, 0.0, -6.8, 8.1, 4.1, 7.2, 175.0, 0.0, 0.0, 38.0
,,,,2021-04-06 11:00:00,,,14,241.0, 41.0, 10.5, 0.0, -6.8, 7.6, 5.4, 8.4, 172.0, 0.0, 0.0, 35.0
,,,,2021-04-06 12:00:00,,,14,267.0, 38.0, 8.1, 0.0, -6.2, 7.1, 7.2, 7.2, 180.0, 0.0, 0.0, 35.0
,,,,2021-04-06 13:00:00,,,14,251.0, 35.0, 7.6, 0.0, -6.2, 6.5, 8.4, 7.5, 241.0, 0.0, 0.0, 34.0
,,,,2021-04-06 14:00:00,,,14,268.0, 35.0, 7.1, 0.0, -7.2, 8.4, 7.2, 7.6, 267.0, 0.0, 0.0, 36.0
,,,,2021-04-06 15:00:00,,,14,208.0, 34.0, 6.5, 0.2, -7.3, 7.2, 7.5, 6.4, 251.0, 0.0, 0.0, 40.0
,,,,2021-04-06 16:00:00,,,14,211.0, 36.0, 8.4, 0.0, -6.5, 8.3, 7.6, 5.7, 268.0, 0.0, 0.0, 41.0
,,,,2021-04-06 17:00:00,,,14,202.0, 40.0, 7.2, 0.0, -6.2, 8.5, 6.4, 4.5, 208.0, 0.2, 0.2, 47.0
,,,,2021-04-06 18:00:00,,,14,209.0, 41.0, 8.3, 0.0, -6.5, 6.3, 5.7, 3.1, 211.0, 0.0, 0.2, 55.0
,,,,2021-04-06 19:00:00,,,14,242.0, 47.0, 8.5, 0.0, -5.8, 10.3, 4.5, 2.4, 202.0, 0.0, 0.2, 51.0
,,,,2021-04-06 20:00:00,,,14,239.0, 55.0, 6.3, 0.0, -5.1, 8.2, 3.1, 1.6, 209.0, 0.0, 0.2, 50.0
,,,,2021-04-06 21:00:00,,,14,255.0, 51.0, 10.3, 0.0, -6.7, 9.9, 2.4, 1.4, 242.0, 0.0, 0.2, 47.0
,,,,2021-04-06 22:00:00,,,14,248.0, 50.0, 8.2, 0.0, -7.7, 8.9, 1.6, 1.0, 239.0, 0.0, 0.2, 51.0
,,,,2021-04-06 23:00:00,,,14,254.0, 47.0, 9.9, 0.0, -8.7, 8.6, 1.4, 0.6, 255.0, 0.0, 0.2, 51.0
,,,,2021-04-07 00:00:00,,,14,256.0, 51.0, 8.9, 0.0, -8.0, 7.7, 1.0, 0.5, 248.0, 0.0, 0.2, 55.0
,,,,2021-04-07 01:00:00,,,14,235.0, 51.0, 8.6, 0.0, -8.4, 10.2, 0.6, 0.3, 254.0, 0.0, 0.2, 53.0
,,,,2021-04-07 02:00:00,,,14,279.0, 55.0, 7.7, 0.0, -7.5, 8.5, 0.5, -0.2, 256.0, 0.0, 0.2, 58.0
,,,,2021-04-07 03:00:00,,,14,254.0, 53.0, 10.2, 0.0, -8.2, 10.9, 0.3, -0.2, 235.0, 0.0, 0.2, 64.0
,,,,2021-04-07 04:00:00,,,14,260.0, 58.0, 8.5, 0.0, -7.5, 9.6, -0.2, -0.4, 279.0, 0.0, 0.2, 68.0
,,,,2021-04-07 05:00:00,,,14,254.0, 64.0, 10.9, 0.0, -6.2, 7.0, -0.2, -0.4, 254.0, 0.0, 0.2, 70.0
,,,,2021-04-07 06:00:00,,,14,240.0, 68.0, 9.6, 0.0, -5.6, 6.5, -0.4, 0.0, 260.0, 0.0, 0.2, 71.0
,,,,2021-04-07 07:00:00,,,14,226.0, 70.0, 7.0, 0.0, -5.2, 8.1, -0.4, 0.3, 254.0, 0.0, 0.2, 69.0
,,,,2021-04-07 08:00:00,,,14,230.0, 71.0, 6.5, 0.0, -4.6, 9.1, 0.0, 1.0, 240.0, 0.0, 0.2, 67.0
,,,,2021-04-07 09:00:00,,,14,209.0, 69.0, 8.1, 0.0, -4.7, 10.2, 0.3, 1.1, 226.0, 0.0, 0.2, 66.0
,,,,2021-04-07 10:00:00,,,14,239.0, 67.0, 9.1, 0.0, -4.4, 11.1, 1.0, 2.2, 230.0, 0.0, 0.2, 58.0
,,,,2021-04-07 11:00:00,,,14,222.0, 66.0, 10.2, 0.0, -4.5, 12.3, 1.1, 4.2, 209.0, 0.0, 0.2, 49.0
,,,,2021-04-07 12:00:00,,,14,224.0, 58.0, 11.1, 0.0, -5.2, 10.1, 2.2, 4.0, 239.0, 0.0, 0.2, 47.0
,,,,2021-04-07 13:00:00,,,14,237.0, 49.0, 12.3, 0.0, -5.6, 9.9, 4.2, 2.8, 222.0, 0.0, 0.2, 51.0
,,,,2021-04-07 14:00:00,,,14,246.0, 47.0, 10.1, 0.0, -6.3, 13.0, 4.0, 3.1, 224.0, 0.0, 0.2, 49.0
,,,,2021-04-07 15:00:00,,,14,220.0, 51.0, 9.9, 0.0, -6.3, 9.1, 2.8, 1.9, 237.0, 0.0, 0.2, 53.0
,,,,2021-04-07 16:00:00,,,14,220.0, 49.0, 13.0, 0.0, -6.6, 11.1, 3.1, 1.0, 246.0, 0.0, 0.2, 56.0
,,,,2021-04-07 17:00:00,,,14,211.0, 53.0, 9.1, 0.0, -6.7, 11.8, 1.9, 0.1, 220.0, 0.0, 0.0, 59.0
,,,,2021-04-07 18:00:00,,,14,251.0, 56.0, 11.1, 0.0, -6.8, 8.5, 1.0, -1.2, 220.0, 0.0, 0.0, 63.0
,,,,2021-04-07 19:00:00,,,14,261.0, 59.0, 11.8, 0.0, -7.0, 7.3, 0.1, -2.0, 211.0, 0.0, 0.0, 69.0
,,,,2021-04-07 20:00:00,,,14,296.0, 63.0, 8.5, 0.0, -7.3, 4.8, -1.2, -2.6, 251.0, 0.0, 0.0, 79.0
,,,,2021-04-07 21:00:00,,,14,322.0, 69.0, 7.3, 0.0, -6.9, 13.4, -2.0, -3.8, 261.0, 0.0, 0.0, 90.0
,,,,2021-04-07 22:00:00,,,14,280.0, 79.0, 4.8, 0.0, -5.7, 6.8, -2.6, -4.3, 296.0, 0.0, 0.0, 93.0
,,,,2021-04-07 23:00:00,,,14,315.0, 90.0, 13.4, 0.0, -5.2, 6.2, -3.8, -4.8, 322.0, 0.0, 0.0, 88.0
,,,,2021-04-08 00:00:00,,,14,285.0, 93.0, 6.8, 0.0, -5.3, 5.9, -4.3, -5.5, 280.0, 0.0, 0.0, 93.0
,,,,2021-04-08 01:00:00,,,14,285.0, 88.0, 6.2, 0.0, -6.5, 6.7, -4.8, -7.0, 315.0, 0.0, 0.0, 91.0
,,,,2021-04-08 02:00:00,,,14,310.0, 93.0, 5.9, 0.0, -6.5, 12.4, -5.5, -6.4, 285.0, 0.0, 0.0, 88.0
,,,,2021-04-08 03:00:00,,,14,302.0, 91.0, 6.7, 0.0, -8.2, 11.5, -7.0, -6.5, 285.0, 0.0, 0.0, 89.0
,,,,2021-04-08 04:00:00,,,14,305.0, 88.0, 12.4, 0.0, -8.1, 14.2, -6.4, -6.3, 310.0, 0.0, 0.0, 88.0
,,,,2021-04-08 05:00:00,,,14,284.0, 89.0, 11.5, 0.0, -8.0, 5.9, -6.5, -5.7, 302.0, 0.0, 0.0, 88.0
,,,,2021-04-08 06:00:00,,,14,298.0, 88.0, 14.2, 0.0, -8.0, 10.6, -6.3, -4.7, 305.0, 0.0, 0.0, 84.0
,,,,2021-04-08 07:00:00,,,14,314.0, 88.0, 5.9, 0.0, -7.4, 10.1, -5.7, -3.7, 284.0, 0.0, 0.0, 80.0
,,,,2021-04-08 08:00:00,,,14,299.0, 84.0, 10.6, 0.0, -7.0, 9.5, -4.7, -3.4, 298.0, 0.0, 0.0, 77.0
,,,,2021-04-08 09:00:00,,,14,306.0, 80.0, 10.1, 0.0, -6.6, 8.6, -3.7, -2.6, 314.0, 0.0, 0.0, 74.0
,,,,2021-04-08 10:00:00,,,14,312.0, 77.0, 9.5, 0.0, -6.8, 13.0, -3.4, 0.6, 299.0, 0.0, 0.0, 58.0
,,,,2021-04-08 11:00:00,,,14,226.0, 74.0, 8.6, 0.0, -6.6, 8.5, -2.6, 1.8, 306.0, 0.0, 0.0, 51.0
,,,,2021-04-08 12:00:00,,,14,241.0, 58.0, 13.0, 0.0, -6.7, 9.3, 0.6, 4.6, 312.0, 0.0, 0.0, 40.0
,,,,2021-04-08 13:00:00,,,14,254.0, 51.0, 8.5, 0.0, -7.3, 10.3, 1.8, 4.8, 226.0, 0.0, 0.0, 36.0
,,,,2021-04-08 14:00:00,,,14,268.0, 40.0, 9.3, 0.0, -7.8, 9.3, 4.6, 2.9, 241.0, 0.0, 0.0, 38.0
,,,,2021-04-08 15:00:00,,,14,253.0, 36.0, 10.3, 0.0, -9.0, 6.7, 4.8, 1.1, 254.0, 0.0, 0.0, 41.0
,,,,2021-04-08 16:00:00,,,14,252.0, 38.0, 9.3, 0.0, -10.0, 6.1, 2.9, 0.4, 268.0, 0.0, 0.0, 47.0
,,,,2021-04-08 17:00:00,,,14,225.0, 41.0, 6.7, 0.0, -10.7, 6.8, 1.1, -1.3, 253.0, 0.0, 0.0, 62.0
,,,,2021-04-08 18:00:00,,,14,237.0, 47.0, 6.1, 0.0, -9.6, 6.3, 0.4, -2.5, 252.0, 0.0, 0.0, 65.0
,,,,2021-04-08 20:00:00,,,14,245.0, 65.0, 6.3, 0.0, -8.2, 3.3, -2.5, -4.8, 237.0, 0.0, 0.0, 73.0
,,,,2021-04-08 21:00:00,,,14,296.0, None, None, 0.0, None, 4.1, None, -5.5, None, None, None, 79.0
,,,,2021-04-08 22:00:00,,,14,211.0, 73.0, 3.3, 0.0, -8.9, 3.6, -4.8, -5.2, 245.0, 0.0, None, 79.0
