pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 9.9, 0.332, 12.3, 17.8, 43.48, 4.479, 90.7, -53.0, 4.5, 9.9, 9.6, 1017.5, 0.1, -53.0, 895.0, 91.0, 0.0, 0.0,2020-06-10 00:00:00, 10.0, 10.42, 895.0,24
None, 9.9, 0.332, 12.3, 18.7, 46.31, 3.365, 50.99, -53.0, 3.4, 9.9, 9.6, 1017.2, -0.2, -53.0, 895.0, 51.0, -1.0, 0.0,2020-06-10 01:00:00, 10.0, 9.55, 895.0,24
None, 9.33, 0.332, 12.3, 19.1, 44.44, 4.007, 4.079, -54.0, 4.0, 9.3, 9.1, 1017.1, 0.1, -54.0, 895.0, 4.0, 1.0, 0.0,2020-06-10 02:00:00, 10.0, 10.19, 895.0,24
None, 8.9, 0.332, 12.3, 13.8, 38.37, 4.817, 50.39, -54.0, 4.8, 8.9, 8.9, 1017.3, 0.0, -54.0, 895.0, 50.0, -1.0, 0.0,2020-06-10 03:00:00, 9.0, 9.43, 895.0,24
None, 8.48, 0.332, 12.3, 15.2, 49.12, 3.273, 341.8, -54.0, 3.3, 8.5, 8.5, 1017.2, 0.0, -54.0, 895.0, 342.0, 0.0, 0.0,2020-06-10 04:00:00, 10.0, 9.6, 895.0,24
None, 8.72, 0.332, 12.3, 15.0, 46.24, 3.27, 338.8, -54.0, 3.3, 8.7, 8.0, 1017.3, 0.0, -54.0, 895.0, 339.0, 0.0, 0.0,2020-06-10 05:00:00, 10.0, 9.77, 895.0,24
None, 7.26, 0.265, 12.3, 13.3, 27.33, 5.568, 323.2, -57.0, 5.6, 7.3, 7.3, 1017.5, 0.0, -57.0, 895.0, 323.0, 0.0, 0.0,2020-06-10 06:00:00, 10.0, None, 895.0,24
None, 7.77, 0.265, 7.9, 10.2, 23.8, 5.013, 316.3, -56.0, 5.0, 7.8, 7.3, 1018.7, -0.1, -56.0, 896.0, 316.0, 0.0, 0.0,2020-06-10 07:00:00, 10.0, 10.05, 896.0,24
None, 9.0, 0.332, 9.3, 11.6, 71.1, 0.779, 39.63, -54.0, 0.8, 9.0, 7.3, 1018.6, 0.0, -54.0, 896.0, 40.0, 0.0, 0.0,2020-06-10 08:00:00, 10.0, 9.84, 896.0,24
None, 10.21, 0.597, 10.6, 13.8, 20.35, 6.306, 147.6, -48.0, 6.3, 10.2, 7.3, 1018.5, 0.0, -48.0, 896.0, 148.0, 0.0, 1.0,2020-06-10 09:00:00, 10.0, 9.87, 896.0,24
