pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 11.8, 11.8, 11.5, -0.2, 12.0, -6999.0,2020-06-10 00:00:00, -6999.0,24
None, 11.8, 11.78, 11.5, 0.0, 12.0, -6999.0,2020-06-10 01:00:00, -6999.0,24
None, 11.9, 11.9, 11.5, 0.3, 12.0, -6999.0,2020-06-10 02:00:00, -6999.0,24
None, 11.9, 11.94, 11.5, -0.4, 12.0, -6999.0,2020-06-10 03:00:00, -6999.0,24
None, 11.6, 11.57, 11.5, -0.1, 12.0, -6999.0,2020-06-10 04:00:00, -6999.0,24
None, 11.6, 11.59, 11.5, 0.0, 12.0, -6999.0,2020-06-10 05:00:00, -6999.0,24
None, 11.8, 11.81, 11.5, 0.1, 12.0, -6999.0,2020-06-10 06:00:00, -6999.0,24
None, 12.2, 12.2, 11.7, 0.4, 12.2, -6999.0,2020-06-10 07:00:00, -6999.0,24
None, 12.3, 12.29, 11.7, 1.0, 12.5, -6999.0,2020-06-10 08:00:00, -6999.0,24
None, 12.8, 12.79, 11.7, 1.0, 13.2, -6999.0,2020-06-10 09:00:00, -6999.0,24
None, 14.1, 14.08, 11.7, 1.9, 14.1, -6999.0,2020-06-10 10:00:00, -6999.0,24
None, 14.6, 14.63, 11.7, 0.1, 14.8, -6999.0,2020-06-10 11:00:00, -6999.0,24
None, 16.5, 16.48, 11.7, 6.2, 16.4, -6999.0,2020-06-10 12:00:00, -6999.0,24
None, None, 14.85, None, None, None, None,2020-06-10 13:00:00, None,24
None, 16.1, 16.06, 11.7, -0.1, 16.8, -6999.0,2020-06-10 14:00:00, -6999.0,24
None, 16.3, 16.3, 11.7, -0.2, 17.1, -6999.0,2020-06-10 15:00:00, -6999.0,24
None, 18.7, 18.72, 11.7, -0.6, 18.9, -6999.0,2020-06-10 16:00:00, -6999.0,24
None, 17.8, 17.84, 11.7, -0.3, 18.9, -6999.0,2020-06-10 17:00:00, -6999.0,24
None, 17.6, 17.57, 11.7, 0.0, 18.9, -6999.0,2020-06-10 18:00:00, -6999.0,24
None, 16.6, 16.64, 16.7, -0.2, 18.9, -6999.0,2020-06-10 19:00:00, -6999.0,24
None, 16.0, 16.01, 16.0, -0.3, 18.9, -6999.0,2020-06-10 20:00:00, -6999.0,24
None, 14.9, 14.89, 14.8, -3.6, 18.9, -6999.0,2020-06-10 21:00:00, -6999.0,24
None, 14.4, 14.4, 14.3, -1.4, 18.9, -6999.0,2020-06-10 22:00:00, -6999.0,24
None, 13.8, 13.75, 13.8, -2.3, 18.9, -6999.0,2020-06-10 23:00:00, -6999.0,24
None, 13.6, 13.64, 13.5, -0.4, 18.9, -6999.0,2020-06-11 00:00:00, -6999.0,24
None, 13.2, 13.2, 13.2, -0.4, 18.9, -6999.0,2020-06-11 01:00:00, -6999.0,24
None, 13.1, 13.13, 12.9, -0.1, 18.9, -6999.0,2020-06-11 02:00:00, -6999.0,24
None, 13.1, 13.07, 12.9, 0.0, 18.9, -6999.0,2020-06-11 03:00:00, -6999.0,24
None, 13.0, 13.01, 12.9, 0.3, 18.9, -6999.0,2020-06-11 04:00:00, -6999.0,24
None, 12.9, 12.87, 12.8, -0.3, 18.9, -6999.0,2020-06-11 05:00:00, -6999.0,24
None, 13.0, 13.03, 12.8, 0.1, 18.9, -6999.0,2020-06-11 06:00:00, -6999.0,24
None, 14.1, 14.13, 13.0, 1.8, 14.1, -6999.0,2020-06-11 07:00:00, -6999.0,24
None, 14.1, 14.11, 13.0, 3.6, 14.8, -6999.0,2020-06-11 08:00:00, -6999.0,24
None, None, 13.56, None, None, None, None,2020-06-11 09:00:00, None,24
None, 14.2, 14.21, 13.0, 3.5, 14.8, -6999.0,2020-06-11 10:00:00, -6999.0,24
None, 13.7, 13.66, 13.0, 0.1, 14.8, -6999.0,2020-06-11 11:00:00, -6999.0,24
None, 13.7, 13.67, 13.0, -1.3, 14.8, -6999.0,2020-06-11 12:00:00, -6999.0,24
None, None, 14.11, None, None, None, None,2020-06-11 13:00:00, None,24
None, 16.2, 16.24, 13.0, 3.2, 16.2, -6999.0,2020-06-11 14:00:00, -6999.0,24
None, None, 17.1, None, None, None, None,2020-06-11 15:00:00, None,24
None, 19.3, 19.26, 13.0, -0.5, 19.7, -6999.0,2020-06-11 16:00:00, -6999.0,24
None, 18.6, 18.63, 13.0, -0.4, 19.7, -6999.0,2020-06-11 17:00:00, -6999.0,24
None, 17.8, 17.82, 13.0, -0.2, 19.7, -6999.0,2020-06-11 18:00:00, -6999.0,24
None, 17.4, 17.39, 16.4, 0.1, 17.8, -6999.0,2020-06-11 19:00:00, -6999.0,24
None, 16.3, 16.26, 16.2, -0.1, 17.8, -6999.0,2020-06-11 20:00:00, -6999.0,24
None, 14.6, 14.64, 14.7, -2.8, 17.8, -6999.0,2020-06-11 21:00:00, -6999.0,24
None, None, 13.42, None, None, None, None,2020-06-11 22:00:00, None,24
None, 13.1, 13.12, 12.9, -0.7, 17.8, -6999.0,2020-06-11 23:00:00, -6999.0,24
None, 12.8, 12.77, 12.6, -0.2, 17.8, -6999.0,2020-06-12 00:00:00, -6999.0,24
None, 12.6, 12.6, 12.4, -0.2, 17.8, -6999.0,2020-06-12 01:00:00, -6999.0,24
None, 13.1, 13.12, 12.4, 0.3, 17.8, -6999.0,2020-06-12 02:00:00, -6999.0,24
None, 13.3, 13.33, 12.4, 0.3, 17.8, -6999.0,2020-06-12 03:00:00, -6999.0,24
None, 12.6, 12.61, 12.4, -0.1, 17.8, -6999.0,2020-06-12 04:00:00, -6999.0,24
None, 12.4, 12.39, 12.3, 0.2, 17.8, -6999.0,2020-06-12 05:00:00, -6999.0,24
None, 12.4, 12.37, 12.3, 0.2, 17.8, -6999.0,2020-06-12 06:00:00, -6999.0,24
None, 12.3, 12.27, 12.2, 0.3, 12.5, -6999.0,2020-06-12 07:00:00, -6999.0,24
None, 12.3, 12.27, 12.2, 1.4, 12.5, -6999.0,2020-06-12 08:00:00, -6999.0,24
None, 12.6, 12.57, 12.2, 2.8, 12.6, -6999.0,2020-06-12 09:00:00, -6999.0,24
None, 12.5, 12.48, 12.2, 4.9, 12.7, -6999.0,2020-06-12 10:00:00, -6999.0,24
None, 12.4, 12.38, 12.1, 1.3, 12.7, -6999.0,2020-06-12 11:00:00, -6999.0,24
None, 12.6, 12.57, 12.1, 4.8, 13.1, -6999.0,2020-06-12 12:00:00, -6999.0,24
